scenario,seed,variant,onset_time_s,onset_path_m,left_censored,recovered,right_censored,recovery_start_s,confirmed_s,duration_s,confirmed_phase,observation_end_s,observed_followup_s
hard_contact,5,full_consistency,0.6749999999999758,0.01331505677370289,False,True,False,3.624999999999913,3.8249999999999087,2.949999999999937,scan,5.16999999999988,
hard_contact,5,full_consistency,3.854999999999908,0.04394190196065449,False,True,False,4.939999999999885,5.139999999999881,1.0849999999999769,stop_tail,5.16999999999988,
hard_contact,5,matched_scan_speed,0.6849999999999756,0.013515056348823516,False,True,False,4.71999999999989,4.919999999999885,4.034999999999914,scan,5.344999999999876,
hard_contact,5,matched_rocking,0.6849999999999756,0.013538004173324132,False,True,False,2.124999999999945,2.3249999999999407,1.4399999999999693,scan,3.2599999999999207,
hard_contact,5,matched_rocking,2.544999999999936,0.050738004310240364,False,True,False,2.964999999999927,3.1649999999999228,0.41999999999999105,stop_tail,3.2599999999999207,
hard_contact,6,full,0.6749999999999758,0.013311587502079284,False,False,True,,,,,5.259999999999878,4.584999999999902
hard_contact,6,baseline,0.6799999999999757,0.0134380041524729,False,True,False,2.1099999999999453,2.309999999999941,1.4299999999999695,scan,3.2599999999999207,
hard_contact,6,baseline,2.3899999999999393,0.04763800431024043,False,True,False,2.9799999999999267,3.1799999999999224,0.5899999999999874,stop_tail,3.2599999999999207,
hard_contact,6,image_only,0.6799999999999757,0.013438003558359952,False,True,False,2.084999999999946,2.2849999999999415,1.40499999999997,scan,3.2599999999999207,
hard_contact,6,no_aperture,0.664999999999976,0.01311158181634254,False,False,True,,,,,5.214999999999879,4.549999999999903
hard_contact,6,full_consistency,0.6749999999999758,0.013311587502012544,False,True,False,4.919999999999885,5.119999999999881,4.2449999999999095,stop_tail,5.18999999999988,
hard_contact,6,matched_scan_speed,0.6849999999999756,0.013511590563125874,False,True,False,4.754999999999889,4.954999999999885,4.069999999999913,scan,5.259999999999878,
hard_contact,6,matched_rocking,0.6799999999999757,0.0134380041524729,False,True,False,2.1499999999999444,2.34999999999994,1.4699999999999687,scan,3.2599999999999207,
hard_contact,6,matched_rocking,2.584999999999935,0.051538004310240346,False,True,False,2.974999999999927,3.1749999999999226,0.3899999999999917,stop_tail,3.2599999999999207,
hard_contact,7,full,0.6749999999999758,0.013248795556319384,False,False,True,,,,,5.284999999999878,4.609999999999902
hard_contact,7,baseline,0.6799999999999757,0.0134380041524729,False,True,False,2.0999999999999455,2.299999999999941,1.4199999999999697,scan,3.2599999999999207,
hard_contact,7,baseline,2.3699999999999397,0.047238004310240445,False,True,False,2.9849999999999266,3.1849999999999223,0.6149999999999869,stop_tail,3.2599999999999207,
hard_contact,7,image_only,0.7549999999999741,0.014938003492096208,False,True,False,2.069999999999946,2.269999999999942,1.314999999999972,scan,3.2599999999999207,
hard_contact,7,no_aperture,0.6849999999999756,0.01344880810427528,False,False,True,,,,,5.199999999999879,4.514999999999904
hard_contact,7,full_consistency,0.6749999999999758,0.013248795556387381,False,True,False,3.614999999999913,3.814999999999909,2.9399999999999373,scan,5.18999999999988,
