scenario,variant,recorded_n,expected_n,valid_n,complete_n,gaps_n,aborted_n,missing_n,rmse__mean,rmse__min,rmse__max,rmse__n,absolute_mean_bias__mean,absolute_mean_bias__min,absolute_mean_bias__max,absolute_mean_bias__n,peak_absolute_error__mean,peak_absolute_error__min,peak_absolute_error__max,peak_absolute_error__n,bad_path_m__mean,bad_path_m__min,bad_path_m__max,bad_path_m__n,valid_coverage_rate_m_s__mean,valid_coverage_rate_m_s__min,valid_coverage_rate_m_s__max,valid_coverage_rate_m_s__n,valid_coverage_fraction__mean,valid_coverage_fraction__min,valid_coverage_fraction__max,valid_coverage_fraction__n,registered_image_coverage_m__mean,registered_image_coverage_m__min,registered_image_coverage_m__max,registered_image_coverage_m__n,acoustic_coverage_fraction__mean,acoustic_coverage_fraction__min,acoustic_coverage_fraction__max,acoustic_coverage_fraction__n,angular_travel_rad__mean,angular_travel_rad__min,angular_travel_rad__max,angular_travel_rad__n,measured_forward_m__mean,measured_forward_m__min,measured_forward_m__max,measured_forward_m__n,elapsed_s__mean,elapsed_s__min,elapsed_s__max,elapsed_s__n,force_active_fraction__mean,force_active_fraction__min,force_active_fraction__max,force_active_fraction__n,aperture_active_fraction__mean,aperture_active_fraction__min,aperture_active_fraction__max,aperture_active_fraction__n,omega_width_mechanical_mean__mean,omega_width_mechanical_mean__min,omega_width_mechanical_mean__max,omega_width_mechanical_mean__n,omega_width_force_mean__mean,omega_width_force_mean__min,omega_width_force_mean__max,omega_width_force_mean__n,omega_width_complete_mean__mean,omega_width_complete_mean__min,omega_width_complete_mean__max,omega_width_complete_mean__n,controller_p50_ms__mean,controller_p50_ms__min,controller_p50_ms__max,controller_p50_ms__n,controller_p99_ms__mean,controller_p99_ms__min,controller_p99_ms__max,controller_p99_ms__n,controller_max_ms__mean,controller_max_ms__min,controller_max_ms__max,controller_max_ms__n,simulated_deadline_overruns__mean,simulated_deadline_overruns__min,simulated_deadline_overruns__max,simulated_deadline_overruns__n,measured_positive_travel_m__mean,measured_positive_travel_m__min,measured_positive_travel_m__max,measured_positive_travel_m__n,measured_reverse_travel_m__mean,measured_reverse_travel_m__min,measured_reverse_travel_m__max,measured_reverse_travel_m__n,scan_angular_travel_rad__mean,scan_angular_travel_rad__min,scan_angular_travel_rad__max,scan_angular_travel_rad__n,scan_aperture_active_fraction__mean,scan_aperture_active_fraction__min,scan_aperture_active_fraction__max,scan_aperture_active_fraction__n,scan_center_acoustic_bad_fraction__mean,scan_center_acoustic_bad_fraction__min,scan_center_acoustic_bad_fraction__max,scan_center_acoustic_bad_fraction__n,scan_controller_p95_ms__mean,scan_controller_p95_ms__min,scan_controller_p95_ms__max,scan_controller_p95_ms__n,scan_end_s__mean,scan_end_s__min,scan_end_s__max,scan_end_s__n,scan_force_active_fraction__mean,scan_force_active_fraction__min,scan_force_active_fraction__max,scan_force_active_fraction__n,scan_max_abs_angle_rad__mean,scan_max_abs_angle_rad__min,scan_max_abs_angle_rad__max,scan_max_abs_angle_rad__n,scan_omega_width_complete_mean__mean,scan_omega_width_complete_mean__min,scan_omega_width_complete_mean__max,scan_omega_width_complete_mean__n,scan_omega_width_complete_samples__mean,scan_omega_width_complete_samples__min,scan_omega_width_complete_samples__max,scan_omega_width_complete_samples__n,scan_omega_width_force_mean__mean,scan_omega_width_force_mean__min,scan_omega_width_force_mean__max,scan_omega_width_force_mean__n,scan_omega_width_force_samples__mean,scan_omega_width_force_samples__min,scan_omega_width_force_samples__max,scan_omega_width_force_samples__n,scan_omega_width_mechanical_mean__mean,scan_omega_width_mechanical_mean__min,scan_omega_width_mechanical_mean__max,scan_omega_width_mechanical_mean__n,scan_omega_width_mechanical_samples__mean,scan_omega_width_mechanical_samples__min,scan_omega_width_mechanical_samples__max,scan_omega_width_mechanical_samples__n,scan_required_acoustic_bad_fraction__mean,scan_required_acoustic_bad_fraction__min,scan_required_acoustic_bad_fraction__max,scan_required_acoustic_bad_fraction__n,scan_samples__mean,scan_samples__min,scan_samples__max,scan_samples__n,recovery_events,recovery_confirmed,recovery_unconfirmed,recovery_no_deficit_runs,recovery_median_s
moving_surface,full,10,10,9,2,7,1,0,0.1341464140009268,0.1265843933961625,0.13877650456276194,10,0.012711927677770327,0.0008193355274514791,0.03394591814393007,10,0.35113007683594055,0.3355963672571365,0.3652781915227976,10,0.0,0.0,0.0,10,0.018273715960642405,0.018072289156626505,0.01840490797546012,10,1.0,1.0,1.0,10,0.05969544009113996,0.05923181709296897,0.05999214949291235,10,1.0,1.0,1.0,10,0.00028228361116877095,1.914483463436533e-08,0.0007688842106023677,10,0.06000000000000001,0.06,0.06,10,3.2835,3.2600000000000002,3.3200000000000003,10,0.36434931327535086,0.3114503816793893,0.4817629179331307,10,0.0,0.0,0.0,10,0.029999999999999992,0.02999999999999999,0.030000000000000002,10,0.029999999999999992,0.02999999999999999,0.030000000000000002,10,0.029999385362032692,0.029993855939996577,0.029999999999871716,10,1.6942909453064203,1.6610831953585148,1.7480409005656838,10,3.068273213692008,2.35530603909865,3.9373259292915463,10,3.750681201927364,2.547234995290637,4.647728055715561,10,0.0,0.0,0.0,10,0.060778913341445105,0.06072099242876699,0.06083561170762728,10,0.0,0.0,0.0,10,0.0002734532764447892,1.9144834634365335e-08,0.0007610263783235752,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.465775569435209,2.0828403998166323,3.5460493993014097,10,3.0284999999999256,3.004999999999926,3.064999999999925,10,0.3861494513139799,0.3371900826446281,0.43914473684210525,10,0.00013907982968916564,1.9144546272315843e-08,0.00026452314411689335,10,0.029999385361088943,0.029993855939996577,0.029999999999871716,10,75.8,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,75.8,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,75.8,75.0,77.0,10,0.0,0.0,0.0,10,606.7,602.0,614.0,10,0,0,0,10,
moving_surface,full_consistency,10,10,9,2,7,1,0,0.13410487222277068,0.12700439071961672,0.1395463484741293,10,0.012824691790980308,0.0011170143954189107,0.03453140136524091,10,0.3511308926305324,0.3356045257094853,0.3652781915227976,10,0.0,0.0,0.0,10,0.018273715960642405,0.018072289156626505,0.01840490797546012,10,1.0,1.0,1.0,10,0.059695440100315446,0.05923181709295508,0.0599921494928487,10,1.0,1.0,1.0,10,0.00022201146691322335,1.9144833380191834e-08,0.0006373849907744947,10,0.06000000000000001,0.06,0.06,10,3.2835,3.2600000000000002,3.3200000000000003,10,0.36343607471554307,0.3114503816793893,0.47112462006079026,10,0.0,0.0,0.0,10,0.029999999999999992,0.02999999999999999,0.030000000000000002,10,0.029999999999999992,0.02999999999999999,0.030000000000000002,10,0.02999999966802077,0.029999998120694194,0.029999999999871716,10,1.6707866452634335,1.6356746200472116,1.7225488554686308,10,2.9767206164542586,2.25622283294797,3.9221054851077506,10,3.631015494465828,2.481994917616248,4.900544881820679,10,0.0,0.0,0.0,10,0.06077891335061899,0.060720992428847216,0.06083561170756364,10,0.0,0.0,0.0,10,0.0002185876292503176,1.914483338019183e-08,0.000635798519297183,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.393948360113427,2.033041790127754,3.3483552397228777,10,3.0284999999999256,3.004999999999926,3.064999999999925,10,0.38516098780505953,0.3371900826446281,0.4276315789473684,10,0.00011414612156947758,1.914455313327808e-08,0.0002495792607161727,10,0.02999999960147786,0.029999998120694194,0.029999999999871716,10,75.8,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,75.8,75.0,77.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999995,10,75.8,75.0,77.0,10,0.0,0.0,0.0,10,606.7,602.0,614.0,10,0,0,0,10,
moving_surface,matched_scan_speed,10,10,9,2,7,1,0,0.13445080731143244,0.13078006308411688,0.13999517109381773,10,0.012434567631629326,0.0010301656567119038,0.03567223039724148,10,0.3511166178066948,0.3356176217030997,0.3652809853426211,10,0.0,0.0,0.0,10,0.018273715960642405,0.018072289156626505,0.01840490797546012,10,1.0,1.0,1.0,10,0.059695440090977915,0.05923181709280693,0.0599921494927503,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2835,3.2600000000000002,3.3200000000000003,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2571543455123901,1.2432434596121311,1.2694350443780422,10,1.7359676286578183,1.411562212742865,2.494502123445273,10,2.192785800434649,1.4640630688518286,2.8034031856805086,10,0.0,0.0,0.0,10,0.06077891334128306,0.060720992428604945,0.06083561170746524,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.4631511399056762,1.364481495693326,2.157495927531272,10,3.0284999999999256,3.004999999999926,3.064999999999925,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0,0.0,0.0,10,606.7,602.0,614.0,10,0,0,0,10,
moving_surface,matched_rocking,10,10,10,0,10,0,0,0.13434409275163858,0.1295080108097009,0.1399140092521556,10,0.01162341060988443,0.0009075802145476665,0.03643752022254358,10,0.3512593077935466,0.33458715707225783,0.3652809853426211,10,0.0,0.0,0.0,10,0.01840490797546012,0.01840490797546012,0.01840490797546012,10,1.0,1.0,1.0,10,0.059438004310240176,0.05943800431024018,0.05943800431024018,10,1.0,1.0,1.0,10,0.0,0.0,0.0,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.277292612940073,1.257559983059764,1.3004959328100085,10,2.042116907425225,1.415455734822899,2.6279305247589946,10,2.3540033027529716,1.450423849746585,4.1730639059096575,10,0.0,0.0,0.0,10,0.060781466524967874,0.06078146652496788,0.06078146652496788,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.6692513716407114,1.373083412181586,2.289630006998777,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0,0.0,0.0,10,602.0,602.0,602.0,10,0,0,0,10,
delayed_execution,baseline,10,10,10,0,10,0,0,0.2043118164306473,0.1982644627315352,0.20983776108288565,10,0.018506987421894012,0.017226707148204522,0.019518487079556855,10,0.3794706022897837,0.3719250575925801,0.38558051537357585,10,0.0032698196943572967,0.0,0.005799891290821327,10,0.017401895799276902,0.01662580021753947,0.01840490797546012,10,0.9455030050940451,0.9033351451529779,1.0,10,0.05543813382918559,0.052237904514710595,0.059438004308267706,10,0.9455030050940451,0.9033351451529779,1.0,10,0.015344540697500252,0.010053234973396906,0.02392383063970656,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2414710479788482,1.2277980567887425,1.2603244977071881,10,1.8259909427724783,1.3838976761326194,2.4741283408366144,10,2.288479870185256,1.4279179740697145,2.737166127189994,10,0.0,0.0,0.0,10,0.061481466492024336,0.06148146649202434,0.06148146649202434,10,0.0,0.0,0.0,10,0.01534454069750026,0.010053234973396925,0.02392383063970657,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.5445342555176462,1.3373071560636163,2.2220041020773347,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.015344540697500252,0.010053234973396906,0.02392383063970656,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.052823920265780734,0.0,0.0946843853820598,10,602.0,602.0,602.0,10,9,9,0,1,0.16999999999999638
delayed_execution,image_only,10,10,10,0,10,0,0,0.9825778146945885,0.9052271829901035,1.0627440205487462,10,0.5651452701277555,0.5175739365256247,0.6192361566412607,10,1.823899945106426,1.717613017960125,1.9890115524041407,10,0.003239827991106214,0.0,0.005699872667332517,10,0.01740055442724844,0.01663097314936217,0.01840490797546012,10,0.9460028668148963,0.9050021222111247,1.0,10,0.055575274048857835,0.05299501075973623,0.05943800236812334,10,0.9460028668148963,0.9050021222111247,1.0,10,0.036159618440312645,0.027777129756175602,0.04746081367383152,10,0.06000000000000001,0.06,0.06,10,3.2620000000000005,3.2600000000000002,3.265,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,1.754462521057576,1.6843375051394105,1.818204065784812,10,2.926617860328406,2.1312152594327927,3.777474584057929,10,3.706562821753323,2.2303902078419924,4.43286495283246,10,0.0,0.0,0.0,10,0.06149858765613059,0.06146896544682317,0.06153836562155371,10,0.0,0.0,0.0,10,0.03504256848534455,0.027527746494608,0.044736975490279225,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.25763485301286,2.007379266433418,3.523288923315704,10,3.006999999999926,3.004999999999926,3.009999999999926,10,0.0,0.0,0.0,10,0.01945781133667711,0.011250250127764875,0.02879653373651965,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.052283708809220786,0.0,0.09286898839137644,10,602.4,602.0,603.0,10,9,9,0,1,0.16999999999999638
delayed_execution,no_aperture,10,10,10,0,10,0,0,0.20446935989655177,0.19713515128414505,0.21072109605075864,10,0.017376965330078677,0.013979575101956661,0.023591997123305498,10,0.4077003861507745,0.3829668449913006,0.43544371291972706,10,0.0032068328353898855,0.0,0.005605634498650924,10,0.017168375060592263,0.016164744576923944,0.018126888217522657,10,0.946552786076835,0.906572758355818,1.0,10,0.05584235821580976,0.05383167887802959,0.059311201515948875,10,0.946552786076835,0.906572758355818,1.0,10,0.01841236095209873,0.010664110887364702,0.029559760464470158,10,0.06000000000000001,0.06,0.06,10,3.3085,3.275,3.365,10,0.5625116230036783,0.540785498489426,0.5705614567526556,10,0.0,0.0,0.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,1.7090118955820799,1.669707940891385,1.8472399096935987,10,2.596465107752011,2.3123914026655252,3.9488012902438694,10,3.007149719633162,2.3981390986591578,5.10113500058651,10,0.1,0.0,1.0,10,0.061484332180501575,0.06138917632350891,0.06153229526733094,10,0.0,0.0,0.0,10,0.018403258088952924,0.010659370162571898,0.02955976046447014,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.2889204253442585,2.045414224267006,3.4368360647931695,10,3.0534999999999255,3.019999999999926,3.109999999999924,10,0.6084956738066774,0.5849673202614379,0.6174055829228243,10,0.01824833874781778,0.010067998009324211,0.029404008424575488,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.051560042247069136,0.0,0.09149277688603531,10,611.7,605.0,623.0,10,9,9,0,1,0.17499999999999627
delayed_execution,full,10,10,10,0,10,0,0,0.20450398021519453,0.19717821824267048,0.21078686063135663,10,0.0175302629891529,0.01409624243291821,0.023768300271835394,10,0.40741377920822364,0.38296208155869005,0.43545059940695197,10,0.003186570099658457,0.0,0.0056056335039419355,10,0.017174543475364058,0.0161647448725284,0.018126888217522657,10,0.9468904983390258,0.9065727749343011,1.0,10,0.055844585494230936,0.05383570110610053,0.05931120151564455,10,0.9468904983390258,0.9065727749343011,1.0,10,0.018179514097435102,0.010481598779432397,0.02883068361025038,10,0.06000000000000001,0.06,0.06,10,3.3085,3.275,3.365,10,0.560708425957789,0.5422960725075529,0.5709969788519638,10,0.00015105740181268882,0.0,0.0015105740181268882,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,0.02991409189473581,0.029879181727322582,0.029953065991487372,10,1.7662258702330291,1.6736980760470033,1.92974042147398,10,3.0400239988230178,2.4549318198114634,3.9889247156679635,10,3.796827024780214,2.583156106993556,4.738680087029934,10,0.0,0.0,0.0,10,0.06148654914429019,0.06138917632379676,0.06153277344482715,10,0.0,0.0,0.0,10,0.01817482643961169,0.010477874966281542,0.02883068361025039,10,0.00016339869281045753,0.0,0.0016339869281045752,10,0.0,0.0,0.0,10,2.51355346175842,2.1560735418461263,3.161174245178699,10,3.053499999999925,3.019999999999926,3.109999999999924,10,0.6065460532290883,0.5866013071895425,0.6176470588235294,10,0.01807022766734323,0.010065637615963904,0.028727801339344956,10,0.02991100413101787,0.029879181727322582,0.029943778573658614,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.05123198438803166,0.0,0.09149277688603531,10,611.7,605.0,623.0,10,9,9,0,1,0.17499999999999627
delayed_execution,full_consistency,10,10,10,0,10,0,0,0.2043602553811866,0.19704495311911469,0.21046582236248162,10,0.01659360177938755,0.013127978357784688,0.02287209366200746,10,0.40933525611293414,0.38296208155869005,0.43545059940695197,10,0.0031926538639880874,0.0,0.00566647114709614,10,0.017172735521625616,0.01614666533518688,0.018126888217522657,10,0.9467891022668651,0.9055588142150643,1.0,10,0.05584458551476239,0.053835701103227405,0.0593112015155917,10,0.9467891022668651,0.9055588142150643,1.0,10,0.015975381009332646,0.01037794192645526,0.025748354357868125,10,0.06000000000000001,0.06,0.06,10,3.3085,3.275,3.365,10,0.5608579568846541,0.5422960725075529,0.5709969788519638,10,0.0,0.0,0.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,0.029924883783801853,0.02988988747595455,0.029953075748776634,10,1.73928567674011,1.6537568299099803,1.8774315249174833,10,3.0140039334073654,2.431110572069884,3.8615514873527013,10,3.5042748786509037,2.5431308895349503,4.718251992017031,10,0.0,0.0,0.0,10,0.06148654916203176,0.06138917632379976,0.06153277345238722,10,0.0,0.0,0.0,10,0.015973029901522568,0.010376627392409424,0.025729586095443666,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,2.4748607410583623,2.206275158096105,3.336460329592228,10,3.053499999999925,3.019999999999926,3.109999999999924,10,0.6067076724781131,0.5866013071895425,0.6176470588235294,10,0.015879407631573493,0.010065637522953653,0.02567653104273517,10,0.029921796662010842,0.02988988747595455,0.02994377857308116,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.05139249803169137,0.0,0.09309791332263243,10,611.7,605.0,623.0,10,9,9,0,1,0.17499999999999627
delayed_execution,matched_scan_speed,10,10,10,0,10,0,0,0.20406672930641948,0.19688060296800705,0.20969064097979218,10,0.014935215699003957,0.011476481591046205,0.02022451902906471,10,0.4099939675115161,0.38373038796782133,0.436189154636883,10,0.0032026647335986493,0.0,0.005766579843343778,10,0.0171697605232273,0.016116915351160836,0.018126888217522657,10,0.9466222544400225,0.9038903359442704,1.0,10,0.05576449909041398,0.05303483706914704,0.0593112015154825,10,0.9466222544400225,0.9038903359442704,1.0,10,0.016314034776654027,0.010060350529832777,0.025644771970419852,10,0.06000000000000001,0.06,0.06,10,3.3085,3.275,3.365,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2526005040854216,1.2278319336473942,1.2632140424102545,10,1.7088429369032383,1.3976521790027618,2.52021343447268,10,2.189813507720828,1.4451208990067244,2.6681001763790846,10,0.0,0.0,0.0,10,0.061486549144159165,0.0613891763236347,0.06153277344473303,10,0.0,0.0,0.0,10,0.01631403477665403,0.010060350529832781,0.02564477197041987,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.3843375048600137,1.3588790316134691,1.4060181565582752,10,3.053499999999925,3.019999999999926,3.109999999999924,10,0.0,0.0,0.0,10,0.016314034776654027,0.010060350529832777,0.025644771970419852,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.051553011675351076,0.0,0.09470304975922954,10,611.7,605.0,623.0,10,9,9,0,1,0.17499999999999627
delayed_execution,matched_rocking,10,10,10,0,10,0,0,0.20432847206137988,0.1981217719838486,0.2098775053076191,10,0.018381048422533065,0.01668133134795699,0.019470744787811356,10,0.3795803163427119,0.3719250575925801,0.38558051537357585,10,0.0037398212447291405,0.0,0.00619992118098564,10,0.017257723544561614,0.01650309166227434,0.01840490797546012,10,0.9376696459211808,0.896667980316906,1.0,10,0.05503812585314068,0.052237904514710595,0.059438004308267706,10,0.9376696459211808,0.896667980316906,1.0,10,0.013277209987335295,0.008548121742814134,0.02137965763291837,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2682507280260324,1.2388559989631176,1.2981303734704852,10,2.113715584622696,1.3917987165041268,2.704491612967104,10,2.2881895070895553,1.425397116690874,2.853448037058115,10,0.0,0.0,0.0,10,0.061481466492024336,0.06148146649202434,0.06148146649202434,10,0.0,0.0,0.0,10,0.013277209987335298,0.008548121742814148,0.021379657632918374,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,1.6752551356330514,1.3412121101282537,2.4536182056181133,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.013277209987335295,0.008548121742814134,0.02137965763291837,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0606312292358804,0.0,0.10132890365448505,10,602.0,602.0,602.0,10,9,9,0,1,0.19499999999999584
hard_contact,baseline,10,10,10,0,10,0,0,0.4782305242524646,0.4564733549567062,0.5055104043948393,10,0.026544070345890625,0.013834415376618368,0.03967446358052318,10,1.1734424386991749,1.1511886364899047,1.1902801817661435,10,0.03891000017409432,0.0373000001810916,0.03980000015776742,10,0.006469325099971064,0.006196318970009993,0.006963190128499507,10,0.3514999970984279,0.33666666403720963,0.37833333031513994,10,0.018718004042455504,0.01863800404245551,0.019438004042455437,10,0.3514999970984279,0.33666666403720963,0.37833333031513994,10,0.09186963067797049,0.08120736959870706,0.09840974184817931,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2763617211021483,1.1677169241011143,1.411909470334649,10,2.086896895663813,1.3489468395709991,2.8892276622354984,10,2.252626419067383,1.4141378924250603,3.0253760050982237,10,0.0,0.0,0.0,10,0.060781466524967874,0.06078146652496788,0.06078146652496788,10,0.0,0.0,0.0,10,0.09048583616423096,0.08016332384575858,0.09682410057296009,10,0.0,0.0,0.0,10,0.34551495016611294,0.34053156146179403,0.3538205980066445,10,1.7175748397130515,1.2917421991005535,2.591396332718431,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.07112060006242968,0.06558822729898878,0.07458035423787611,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.6397009966777409,0.6112956810631229,0.6561461794019934,10,602.0,602.0,602.0,10,20,20,0,0,1.0099999999999785
hard_contact,image_only,10,10,10,0,10,0,0,2.4622994998701353,2.229599339830788,2.755386455610898,10,1.4365850948949046,1.2756935368697413,1.6375589628517229,10,4.928468717249942,4.56390480373083,5.397053124221914,10,0.027206193909280585,0.025999993572236937,0.02856199597733655,10,0.010059449721079574,0.009643559516154431,0.010429449824467196,10,0.5465634348453235,0.5239667337110575,0.566666773796051,10,0.031276889136572436,0.029838003986104047,0.033026870238596476,10,0.5465634348453235,0.5239667337110575,0.566666773796051,10,0.11157753869408511,0.10494847600695538,0.12397356279213376,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,1.880560687277466,1.7030704766511917,1.9964780658483505,10,2.8879277345258743,2.150771801825613,3.8935940852388744,10,3.2650314504280686,2.1999930031597614,4.7251100186258554,10,0.0,0.0,0.0,10,0.060780345120140675,0.06077032604392646,0.06078146014932539,10,0.0,0.0,0.0,10,0.11107167722787743,0.10461734888196697,0.12329921348569375,10,0.0,0.0,0.0,10,0.3318936877076412,0.31561461794019935,0.34717607973421927,10,2.3863222915679216,2.039179031271487,3.7034116103313846,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.09856437593324138,0.08502517611733716,0.11213375568847811,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.4501661129568106,0.43023255813953487,0.4717607973421927,10,602.0,602.0,602.0,10,11,10,1,0,1.3374999999999715
hard_contact,no_aperture,10,10,9,0,9,1,0,0.2849261555793158,0.27156966615084305,0.29337943038525593,10,0.009381097990109308,0.0005140937893957845,0.02954311883818902,10,1.0102329013363895,0.9615155162664739,1.0522673319285158,10,0.044754375954809765,0.04311799469745619,0.04609964468932584,10,0.002906831706793202,0.0026426531008886226,0.0032559315916188634,10,0.2540937340865038,0.23167258851123593,0.28136675504239683,10,0.014165672700025328,0.013037748341299539,0.01579469758320274,10,0.2540937340865038,0.23167258851123593,0.28136675504239683,10,0.23628737875897726,0.2137311555142898,0.25505410027783587,10,0.06000000000000001,0.06,0.06,10,5.246,5.1850000000000005,5.3,10,0.49266085354238287,0.41730038022813687,0.5351976856316297,10,0.0,0.0,0.0,10,0.030000000000000006,0.029999999999999992,0.030000000000000006,10,0.028547906230773534,0.028003841263010636,0.028874936232984587,10,0.028547906230773534,0.028003841263010636,0.028874936232984587,10,2.1115254145115614,1.6705109737813473,3.7519949255511165,10,3.5769643487874427,2.2070667985826726,4.815068549942225,10,4.141008760780096,2.7615330182015896,5.159600870683789,10,0.2,0.0,2.0,10,0.06058813651532787,0.06047436688133248,0.060705272679002886,10,0.0,0.0,0.0,10,0.23494371883368292,0.21257809056104118,0.2543863348096673,10,0.0,0.0,0.0,10,0.36652937050674833,0.34886025768087214,0.38469284994964753,10,3.053651738446206,2.02300101518631,4.430612875148654,10,4.990999999999884,4.929999999999885,5.044999999999883,10,0.5073545388285338,0.43812375249500995,0.5623100303951368,10,0.14647261465818331,0.13494599677803695,0.1575599640355411,10,0.028489716799625763,0.02797500779605758,0.028874936232984587,10,123.1,121.0,125.0,10,0.028489716799625763,0.02797500779605758,0.028874936232984587,10,123.1,121.0,125.0,10,0.03,0.029999999999999992,0.030000000000000006,10,124.8,123.0,126.0,10,0.8375254137388424,0.8186423505572442,0.8542914171656687,10,999.2,987.0,1010.0,10,10,2,8,0,4.322499999999907
