t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
31.2401,0.018422,0.017865,0.557,0.00218,0.64006,0.02123,0.64530
31.2601,0.018593,0.018012,0.581,0.01488,0.62699,0.03494,0.68543
31.2801,0.019014,0.018427,0.587,0.02717,0.60187,0.04720,0.61297
31.3001,0.019676,0.019124,0.552,0.03887,0.56521,0.05719,0.49940
31.3201,0.020565,0.020076,0.489,0.04973,0.51785,0.06551,0.41625
31.3401,0.021659,0.021233,0.425,0.05953,0.46091,0.07317,0.38304
31.3601,0.022940,0.022566,0.374,0.06812,0.39544,0.08018,0.35009
31.3801,0.024375,0.024051,0.324,0.07531,0.32321,0.08566,0.27438
31.4001,0.025941,0.025677,0.263,0.08100,0.24544,0.08916,0.17502
31.4201,0.027604,0.027411,0.193,0.08510,0.16387,0.09076,0.07996
31.4401,0.029331,0.029208,0.123,0.08754,0.08026,0.09081,0.00220
31.4602,0.031103,0.031031,0.073,0.08830,-0.00437,0.09011,-0.03459
31.4801,0.032852,0.032849,0.003,0.08740,-0.08663,0.08659,-0.17605
31.5001,0.034578,0.034647,-0.069,0.08486,-0.16653,0.08159,-0.25018
31.5201,0.036238,0.036371,-0.133,0.08076,-0.24185,0.07542,-0.30860
31.5401,0.037799,0.037990,-0.190,0.07522,-0.31108,0.06800,-0.37085
31.5601,0.039238,0.039483,-0.245,0.06836,-0.37305,0.05931,-0.43440
31.5801,0.040526,0.040827,-0.301,0.06036,-0.42648,0.04939,-0.49593
31.6001,0.041645,0.041998,-0.353,0.05137,-0.47058,0.03868,-0.53576
31.6201,0.042575,0.042970,-0.394,0.04161,-0.50452,0.02768,-0.54971
31.6401,0.043305,0.043730,-0.425,0.03126,-0.52785,0.01640,-0.56415
31.6601,0.043824,0.044272,-0.448,0.02057,-0.54028,0.00504,-0.56818
31.6801,0.044127,0.044584,-0.457,0.00973,-0.54178,-0.00592,-0.54792
31.7001,0.044214,0.044671,-0.457,-0.00103,-0.53257,-0.01658,-0.53289
31.7201,0.044087,0.044565,-0.477,-0.01152,-0.51305,-0.02801,-0.57148
31.7401,0.043756,0.044232,-0.475,-0.02149,-0.48394,-0.03763,-0.48101
31.7601,0.043232,0.043670,-0.437,-0.03080,-0.44602,-0.04518,-0.37766
31.7801,0.042530,0.042905,-0.375,-0.03928,-0.40031,-0.05121,-0.30129
31.8001,0.041668,0.041984,-0.316,-0.04677,-0.34799,-0.05674,-0.27688
31.8201,0.040667,0.040942,-0.275,-0.05316,-0.29036,-0.06198,-0.26156
31.8401,0.039549,0.039789,-0.240,-0.05836,-0.22869,-0.06608,-0.20507
31.8601,0.038341,0.038531,-0.190,-0.06229,-0.16452,-0.06811,-0.10181
31.8801,0.037066,0.037197,-0.130,-0.06493,-0.09926,-0.06859,-0.02367
31.9001,0.035751,0.035825,-0.075,-0.06627,-0.03429,-0.06807,0.02560
31.9201,0.034424,0.034451,-0.027,-0.06632,0.02882,-0.06660,0.07397
31.9401,0.033107,0.033092,0.015,-0.06513,0.08894,-0.06408,0.12556
31.9601,0.031823,0.031765,0.058,-0.06278,0.14490,-0.06024,0.19221
31.9801,0.030603,0.030491,0.112,-0.05938,0.19519,-0.05488,0.26794
32.0001,0.029457,0.029300,0.157,-0.05502,0.23928,-0.04909,0.28955
32.0201,0.028407,0.028218,0.189,-0.04985,0.27628,-0.04300,0.30448
32.0401,0.027468,0.027253,0.215,-0.04402,0.30556,-0.03639,0.33074
32.0601,0.026649,0.026410,0.239,-0.03768,0.32676,-0.02922,0.35814
32.0801,0.025962,0.025701,0.261,-0.03101,0.33961,-0.02186,0.36794
32.1001,0.025410,0.025135,0.275,-0.02416,0.34414,-0.01460,0.36309
32.1201,0.024996,0.024721,0.275,-0.01730,0.34054,-0.00794,0.33330
32.1401,0.024718,0.024444,0.274,-0.01059,0.32916,-0.00132,0.33104
32.1601,0.024570,0.024301,0.270,-0.00418,0.31051,0.00495,0.31324
32.1801,0.024547,0.024294,0.254,0.00178,0.28533,0.01020,0.26264
32.2001,0.024638,0.024383,0.255,0.00719,0.25437,0.01589,0.28466
32.2201,0.024831,0.024592,0.238,0.01193,0.21862,0.01982,0.19624
32.2401,0.025110,0.024918,0.193,0.01591,0.17908,0.02187,0.10273
32.2601,0.025462,0.025323,0.139,0.01908,0.13681,0.02308,0.06028
32.2801,0.025868,0.025767,0.101,0.02137,0.09291,0.02433,0.06262
32.3001,0.026311,0.026232,0.079,0.02279,0.04853,0.02517,0.04186
32.3201,0.026773,0.026723,0.050,0.02332,0.00470,0.02464,-0.02649
32.3401,0.027238,0.027227,0.012,0.02299,-0.03756,0.02288,-0.08793
32.3601,0.027687,0.027714,-0.027,0.02184,-0.07715,0.02043,-0.12275
32.3801,0.028107,0.028164,-0.058,0.01992,-0.11340,0.01756,-0.14329
32.4001,0.028480,0.028563,-0.083,0.01733,-0.14540,0.01417,-0.16952
32.4201,0.028795,0.028901,-0.105,0.01414,-0.17260,0.01028,-0.19442
32.4401,0.029042,0.029174,-0.132,0.01046,-0.19450,0.00564,-0.23214
32.4601,0.029211,0.029363,-0.152,0.00640,-0.21079,0.00097,-0.23362
32.4801,0.029296,0.029463,-0.167,0.00207,-0.22127,-0.00378,-0.23750
32.5001,0.029293,0.029470,-0.177,-0.00242,-0.22593,-0.00859,-0.24009
32.5201,0.029199,0.029405,-0.206,-0.00693,-0.22487,-0.01429,-0.28514
32.5401,0.029016,0.029226,-0.210,-0.01137,-0.21836,-0.01856,-0.21368
32.5601,0.028745,0.028934,-0.188,-0.01564,-0.20678,-0.02176,-0.15967
32.5801,0.028393,0.028553,-0.161,-0.01961,-0.19069,-0.02471,-0.14783
32.6001,0.027963,0.028105,-0.142,-0.02324,-0.17063,-0.02781,-0.15479
32.6201,0.027466,0.027602,-0.135,-0.02642,-0.14735,-0.03094,-0.15652
32.6401,0.026910,0.027035,-0.124,-0.02911,-0.12156,-0.03320,-0.11314
32.6601,0.026306,0.026404,-0.099,-0.03127,-0.09404,-0.03428,-0.05419
32.6801,0.025663,0.025734,-0.070,-0.03287,-0.06561,-0.03490,-0.03054
32.7001,0.024995,0.025042,-0.047,-0.03389,-0.03704,-0.03520,-0.01537
32.7201,0.024311,0.024344,-0.032,-0.03435,-0.00910,-0.03526,-0.00287
32.7401,0.023624,0.023638,-0.014,-0.03427,0.01752,-0.03452,0.03712
32.7601,0.022943,0.022933,0.010,-0.03366,0.04212,-0.03299,0.07661
32.7801,0.022281,0.022248,0.033,-0.03260,0.06417,-0.03120,0.08941
32.8001,0.021643,0.021594,0.049,-0.03112,0.08324,-0.02924,0.09774
32.8201,0.021039,0.020980,0.059,-0.02929,0.09894,-0.02717,0.10383
32.8401,0.020473,0.020404,0.069,-0.02719,0.11107,-0.02469,0.12374
32.8601,0.019952,0.019871,0.081,-0.02487,0.11948,-0.02195,0.13689
32.8801,0.019479,0.019389,0.090,-0.02243,0.12418,-0.01925,0.13515
32.9001,0.019056,0.018960,0.096,-0.01993,0.12530,-0.01660,0.13266
32.9201,0.018682,0.018584,0.098,-0.01744,0.12305,-0.01409,0.12516
32.9401,0.018357,0.018260,0.098,-0.01503,0.11777,-0.01170,0.11967
32.9601,0.018080,0.017987,0.093,-0.01275,0.10987,-0.00966,0.10225
32.9801,0.017846,0.017768,0.078,-0.01065,0.09983,-0.00820,0.07267
33.0001,0.017652,0.017582,0.071,-0.00877,0.08821,-0.00646,0.08735
33.0201,0.017494,0.017431,0.063,-0.00713,0.07557,-0.00507,0.06939
33.0401,0.017366,0.017307,0.059,-0.00575,0.06253,-0.00380,0.06338
33.0601,0.017262,0.017212,0.050,-0.00462,0.04967,-0.00305,0.03768
33.0801,0.017179,0.017142,0.037,-0.00375,0.03760,-0.00267,0.01870
33.1001,0.017111,0.017089,0.021,-0.00311,0.02681,-0.00259,0.00431
33.1202,0.017053,0.017033,0.019,-0.00267,0.01776,-0.00203,0.02771
33.1401,0.017003,0.016987,0.016,-0.00238,0.01101,-0.00190,0.00644
33.1601,0.016957,0.016954,0.003,-0.00221,0.00670,-0.00227,-0.01856
33.1801,0.016914,0.016916,-0.002,-0.00210,0.00513,-0.00224,0.00187
33.2001,0.016873,0.016865,0.008,-0.00199,0.00640,-0.00156,0.03361
33.2201,0.016835,0.016824,0.011,-0.00182,0.01052,-0.00141,0.00789
33.2401,0.016801,0.016797,0.004,-0.00155,0.01737,-0.00150,-0.00480
33.2601,0.016774,0.016770,0.004,-0.00111,0.02676,-0.00098,0.02637
33.2801,0.016758,0.016739,0.019,-0.00046,0.03835,0.00000,0.04879
33.3001,0.016757,0.016720,0.037,0.00043,0.05171,0.00193,0.09672
33.3201,0.016777,0.016722,0.055,0.00161,0.06637,0.00373,0.08958
33.3401,0.016824,0.016746,0.078,0.00309,0.08173,0.00605,0.11644
33.3601,0.016903,0.016815,0.088,0.00488,0.09717,0.00800,0.09705
33.3801,0.017021,0.016932,0.090,0.00698,0.11203,0.01004,0.10244
33.4001,0.017184,0.017095,0.089,0.00936,0.12565,0.01238,0.11658
33.4201,0.017397,0.017298,0.099,0.01199,0.13732,0.01551,0.15668
33.4401,0.017665,0.017556,0.110,0.01483,0.14642,0.01871,0.15987
33.4601,0.017992,0.017873,0.119,0.01783,0.15234,0.02200,0.16457
33.4801,0.018379,0.018257,0.121,0.02090,0.15457,0.02505,0.15260
33.5001,0.018828,0.018708,0.120,0.02398,0.15266,0.02804,0.14962
33.5201,0.019337,0.019220,0.117,0.02698,0.14627,0.03091,0.14326
33.5401,0.019905,0.019792,0.113,0.02980,0.13518,0.03359,0.13420
33.5601,0.020527,0.020421,0.107,0.03235,0.11928,0.03591,0.11582
33.5801,0.021197,0.021105,0.092,0.03454,0.09864,0.03747,0.07822
33.6001,0.021906,0.021831,0.075,0.03627,0.07340,0.03858,0.05559
33.6201,0.022644,0.022589,0.056,0.03745,0.04390,0.03908,0.02492
33.6401,0.023399,0.023365,0.034,0.03800,0.01062,0.03888,-0.01020
33.6601,0.024159,0.024148,0.012,0.03785,-0.02589,0.03795,-0.04636
33.6801,0.024909,0.024921,-0.012,0.03694,-0.06490,0.03621,-0.08693
33.7001,0.025632,0.025676,-0.044,0.03524,-0.10561,0.03332,-0.14475
33.7201,0.026313,0.026391,-0.078,0.03271,-0.14711,0.02962,-0.18495
33.7401,0.026935,0.027047,-0.112,0.02936,-0.18843,0.02510,-0.22579
33.7601,0.027482,0.027627,-0.145,0.02519,-0.22857,0.01983,-0.26360
33.7801,0.027937,0.028116,-0.179,0.02023,-0.26650,0.01372,-0.30559
33.8001,0.028286,0.028495,-0.209,0.01455,-0.30120,0.00703,-0.33463
33.8201,0.028514,0.028748,-0.234,0.00822,-0.33165,-0.00006,-0.35431
33.8401,0.028611,0.028873,-0.262,0.00131,-0.35700,-0.00796,-0.39480
33.8601,0.028564,0.028863,-0.299,-0.00603,-0.37627,-0.01666,-0.43527
33.8801,0.028367,0.028712,-0.345,-0.01370,-0.38882,-0.02601,-0.46756
33.9001,0.028015,0.028372,-0.357,-0.02154,-0.39399,-0.03383,-0.39084
33.9201,0.027506,0.027844,-0.338,-0.02940,-0.39133,-0.04064,-0.34060
33.9401,0.026840,0.027153,-0.312,-0.03713,-0.38055,-0.04742,-0.33921
33.9601,0.026023,0.026324,-0.301,-0.04456,-0.36152,-0.05467,-0.36230
33.9801,0.025061,0.025358,-0.297,-0.05154,-0.33429,-0.06156,-0.34458
34.0001,0.023966,0.024245,-0.280,-0.05788,-0.29914,-0.06717,-0.28031
34.0201,0.022752,0.022997,-0.246,-0.06345,-0.25652,-0.07135,-0.20923
34.0401,0.021434,0.021634,-0.200,-0.06810,-0.20698,-0.07430,-0.14734
34.0601,0.020034,0.020191,-0.157,-0.07169,-0.15140,-0.07647,-0.10873
34.0801,0.018574,0.018691,-0.117,-0.07412,-0.09073,-0.07757,-0.05486
34.1001,0.017078,0.017152,-0.075,-0.07529,-0.02606,-0.07729,0.01429
34.1201,0.015571,0.015599,-0.028,-0.07514,0.04137,-0.07550,0.08928
34.1401,0.014081,0.014054,0.027,-0.07363,0.11025,-0.07200,0.17501
34.1601,0.012635,0.012552,0.083,-0.07073,0.17918,-0.06719,0.24042
34.1801,0.011260,0.011123,0.137,-0.06647,0.24677,-0.06109,0.30487
34.2001,0.009986,0.009794,0.192,-0.06089,0.31144,-0.05363,0.37331
34.2201,0.008835,0.008587,0.248,-0.05404,0.37196,-0.04489,0.43716
34.2401,0.007832,0.007529,0.303,-0.04604,0.42693,-0.03503,0.49264
34.2601,0.007000,0.006649,0.351,-0.03701,0.47506,-0.02446,0.52850
34.2801,0.006357,0.005963,0.395,-0.02709,0.51523,-0.01310,0.56827
34.3001,0.005921,0.005487,0.434,-0.01646,0.54643,-0.00120,0.59486
34.3201,0.005702,0.005235,0.468,-0.00530,0.56786,0.01104,0.61180
34.3401,0.005711,0.005214,0.497,0.00618,0.57888,0.02345,0.62053
34.3601,0.005951,0.005416,0.534,0.01778,0.57907,0.03644,0.64944
34.3801,0.006422,0.005883,0.539,0.02928,0.56824,0.04767,0.56153
34.4001,0.007120,0.006610,0.510,0.04044,0.54644,0.05740,0.48661
34.4201,0.008036,0.007574,0.462,0.05106,0.51394,0.06614,0.43719
34.4401,0.009157,0.008735,0.423,0.06093,0.47125,0.07479,0.43230
34.4601,0.010467,0.010078,0.389,0.06985,0.41910,0.08263,0.39221
34.4801,0.011944,0.011594,0.350,0.07764,0.35842,0.08905,0.32092
34.5001,0.013564,0.013269,0.296,0.08414,0.29036,0.09349,0.22194
34.5201,0.015299,0.015070,0.229,0.08921,0.21627,0.09614,0.13265
34.5401,0.017121,0.016958,0.164,0.09276,0.13751,0.09747,0.06627
34.5601,0.019000,0.018893,0.107,0.09469,0.05560,0.09760,0.00657
34.5801,0.020898,0.020849,0.049,0.09497,-0.02762,0.09589,-0.08554
34.6001,0.022786,0.022801,-0.016,0.09359,-0.11061,0.09222,-0.18348
34.6201,0.024634,0.024712,-0.078,0.09055,-0.19184,0.08710,-0.25573
34.6401,0.026401,0.026544,-0.143,0.08594,-0.26924,0.08021,-0.34492
34.6601,0.028058,0.028275,-0.216,0.07983,-0.34132,0.07153,-0.43360
34.6801,0.029582,0.029862,-0.280,0.07234,-0.40678,0.06198,-0.47759
34.7001,0.030944,0.031281,-0.337,0.06361,-0.46413,0.05142,-0.52817
34.7201,0.032120,0.032501,-0.381,0.05383,-0.51213,0.04031,-0.55558
34.7401,0.033092,0.033519,-0.427,0.04319,-0.54978,0.02806,-0.61257
34.7601,0.033844,0.034314,-0.470,0.03192,-0.57626,0.01537,-0.63435
34.7807,0.034378,0.034888,-0.511,0.01986,-0.59128,0.00198,-0.66948
34.8001,0.034652,0.035171,-0.520,0.00835,-0.59371,-0.00944,-0.57118
34.8201,0.034700,0.035210,-0.510,-0.00345,-0.58425,-0.02066,-0.56084
34.8401,0.034515,0.035040,-0.524,-0.01495,-0.56283,-0.03297,-0.61531
34.8601,0.034106,0.034626,-0.519,-0.02589,-0.52993,-0.04347,-0.52533
34.8801,0.033485,0.033962,-0.477,-0.03607,-0.48613,-0.05173,-0.41282
34.9001,0.032670,0.033084,-0.414,-0.04527,-0.43245,-0.05855,-0.34076
34.9201,0.031683,0.032028,-0.345,-0.05330,-0.37005,-0.06416,-0.28050
34.9401,0.030547,0.030838,-0.290,-0.06002,-0.30011,-0.06917,-0.25070
34.9601,0.029292,0.029533,-0.241,-0.06527,-0.22414,-0.07284,-0.18340
34.9801,0.027947,0.028136,-0.188,-0.06895,-0.14380,-0.07466,-0.09125
35.0001,0.026544,0.026661,-0.117,-0.07100,-0.06069,-0.07405,0.03082
35.0201,0.025118,0.025165,-0.047,-0.07137,0.02336,-0.07209,0.09804
35.0401,0.023701,0.023687,0.014,-0.07007,0.10661,-0.06879,0.16460
35.0601,0.022326,0.022249,0.077,-0.06713,0.18731,-0.06370,0.25490
35.0801,0.021026,0.020884,0.141,-0.06261,0.26379,-0.05696,0.33657
35.1001,0.019830,0.019626,0.204,-0.05661,0.33447,-0.04884,0.40606
35.1201,0.018770,0.018502,0.269,-0.04928,0.39775,-0.03931,0.47673
35.1401,0.017868,0.017540,0.328,-0.04076,0.45251,-0.02886,0.52268
35.1601,0.017147,0.016772,0.375,-0.03125,0.49748,-0.01787,0.54928
35.1801,0.016624,0.016205,0.419,-0.02094,0.53190,-0.00615,0.58619
35.2001,0.016313,0.015863,0.450,-0.01005,0.55504,0.00566,0.59033
35.2201,0.016224,0.015754,0.471,0.00119,0.56647,0.01745,0.58968
35.2401,0.016361,0.015850,0.511,0.01253,0.56601,0.03044,0.64939
35.2601,0.016725,0.016195,0.529,0.02375,0.55377,0.04198,0.57669
35.2801,0.017310,0.016802,0.508,0.03462,0.53002,0.05164,0.48297
35.3001,0.018105,0.017650,0.455,0.04488,0.49549,0.05967,0.40174
35.3201,0.019099,0.018697,0.402,0.05436,0.45086,0.06735,0.38386
35.3401,0.020273,0.019911,0.362,0.06286,0.39722,0.07467,0.36590
35.3601,0.021606,0.021278,0.328,0.07020,0.33575,0.08090,0.31151
35.3801,0.023073,0.022793,0.280,0.07625,0.26783,0.08513,0.21182
35.4001,0.024646,0.024431,0.215,0.08088,0.19501,0.08734,0.11060
35.4201,0.026297,0.026151,0.147,0.08402,0.11885,0.08812,0.03873
35.4401,0.027996,0.027906,0.090,0.08562,0.04100,0.08795,-0.00833
35.4601,0.029712,0.029674,0.038,0.08566,-0.03689,0.08627,-0.08390
35.4801,0.031415,0.031432,-0.018,0.08415,-0.11318,0.08283,-0.17222
35.5001,0.033068,0.033152,-0.083,0.08116,-0.18603,0.07748,-0.26766
35.5201,0.034649,0.034797,-0.149,0.07675,-0.25412,0.07085,-0.33117
35.5401,0.036129,0.036333,-0.204,0.07104,-0.31605,0.06336,-0.37452
35.5601,0.037482,0.037734,-0.252,0.06416,-0.37050,0.05499,-0.41854
35.5801,0.038690,0.038983,-0.294,0.05627,-0.41646,0.04573,-0.46304
35.6001,0.039729,0.040067,-0.338,0.04756,-0.45292,0.03550,-0.51155
35.6201,0.040587,0.040963,-0.377,0.03823,-0.47925,0.02491,-0.52929
35.6401,0.041254,0.041658,-0.404,0.02847,-0.49507,0.01438,-0.52667
35.6601,0.041724,0.042141,-0.417,0.01849,-0.50013,0.00413,-0.51245
35.6801,0.041994,0.042410,-0.415,0.00853,-0.49446,-0.00557,-0.48512
35.7001,0.042067,0.042479,-0.413,-0.00121,-0.47832,-0.01520,-0.48153
35.7201,0.041948,0.042378,-0.430,-0.01054,-0.45220,-0.02537,-0.50826
35.7401,0.041649,0.042068,-0.419,-0.01924,-0.41678,-0.03336,-0.39960
35.7601,0.041184,0.041555,-0.371,-0.02715,-0.37299,-0.03915,-0.28948
35.7801,0.040570,0.040873,-0.304,-0.03411,-0.32188,-0.04355,-0.22018
35.8001,0.039827,0.040072,-0.245,-0.03998,-0.26463,-0.04753,-0.19904
35.8201,0.038978,0.039185,-0.207,-0.04466,-0.20257,-0.05122,-0.18436
35.8401,0.038048,0.038219,-0.171,-0.04807,-0.13706,-0.05342,-0.10992
35.8601,0.037065,0.037183,-0.118,-0.05014,-0.06974,-0.05346,-0.00231
35.8801,0.036052,0.036108,-0.056,-0.05085,-0.00185,-0.05196,0.07523
35.9001,0.035040,0.035040,-0.000,-0.05022,0.06494,-0.04951,0.12250
35.9201,0.034052,0.034004,0.047,-0.04827,0.12942,-0.04605,0.17299
35.9401,0.033117,0.033025,0.092,-0.04507,0.19003,-0.04137,0.23417
35.9601,0.032257,0.032116,0.141,-0.04070,0.24569,-0.03526,0.30520
35.9801,0.031496,0.031306,0.190,-0.03528,0.29524,-0.02819,0.35379
36.0001,0.030852,0.030616,0.236,-0.02894,0.33774,-0.02031,0.39379
36.0201,0.030343,0.030067,0.276,-0.02182,0.37245,-0.01193,0.41915
36.0401,0.029983,0.029682,0.301,-0.01410,0.39873,-0.00352,0.42044
36.0601,0.029782,0.029460,0.323,-0.00593,0.41624,0.00531,0.44156
36.0801,0.029748,0.029410,0.338,0.00249,0.42476,0.01418,0.44330
36.1001,0.029883,0.029507,0.375,0.01100,0.42430,0.02424,0.50309
36.1201,0.030187,0.029792,0.395,0.01940,0.41509,0.03309,0.44226
36.1401,0.030657,0.030281,0.376,0.02755,0.39750,0.04007,0.34941
36.1601,0.031286,0.030958,0.328,0.03525,0.37213,0.04579,0.28594
36.1801,0.032064,0.031775,0.289,0.04239,0.33968,0.05169,0.29471
36.2001,0.032977,0.032708,0.269,0.04880,0.30103,0.05769,0.30039
36.2201,0.034010,0.033760,0.250,0.05439,0.25716,0.06264,0.24712
36.2401,0.035146,0.034931,0.215,0.05906,0.20912,0.06592,0.16401
36.2601,0.036365,0.036203,0.162,0.06273,0.15808,0.06757,0.08245
36.2801,0.037649,0.037535,0.114,0.06537,0.10511,0.06862,0.05291
36.3001,0.038974,0.038894,0.080,0.06694,0.05145,0.06920,0.02876
36.3201,0.040319,0.040274,0.045,0.06743,-0.00177,0.06852,-0.03381
36.3401,0.041665,0.041657,0.008,0.06687,-0.05352,0.06667,-0.09248
36.3601,0.042987,0.043023,-0.036,0.06531,-0.10257,0.06350,-0.15872
36.3801,0.044269,0.044349,-0.080,0.06280,-0.14824,0.05950,-0.19996
36.4001,0.045492,0.045608,-0.115,0.05941,-0.18961,0.05503,-0.22334
36.4201,0.046640,0.046784,-0.143,0.05525,-0.22601,0.05000,-0.25169
36.4401,0.047699,0.047868,-0.169,0.05040,-0.25692,0.04433,-0.28367
36.4601,0.048653,0.048852,-0.199,0.04501,-0.28186,0.03786,-0.32343
36.4801,0.049496,0.049723,-0.227,0.03917,-0.30070,0.03109,-0.33845
36.5001,0.050217,0.050459,-0.242,0.03302,-0.31329,0.02462,-0.32322
36.5201,0.050815,0.051064,-0.250,0.02668,-0.31973,0.01809,-0.32666
36.5401,0.051284,0.051537,-0.253,0.02028,-0.32023,0.01162,-0.32337
36.5601,0.051626,0.051880,-0.254,0.01391,-0.31513,0.00526,-0.31824
36.5801,0.051842,0.052096,-0.254,0.00770,-0.30491,-0.00094,-0.30983
36.6001,0.051936,0.052182,-0.246,0.00174,-0.29012,-0.00651,-0.27842
36.6201,0.051914,0.052159,-0.245,-0.00388,-0.27142,-0.01219,-0.28444
36.6401,0.051784,0.052029,-0.245,-0.00909,-0.24953,-0.01744,-0.26230
36.6601,0.051553,0.051779,-0.226,-0.01384,-0.22520,-0.02126,-0.19076
36.6801,0.051233,0.051419,-0.186,-0.01809,-0.19924,-0.02389,-0.13160
36.7001,0.050833,0.050981,-0.148,-0.02181,-0.17236,-0.02634,-0.12236
36.7201,0.050365,0.050495,-0.130,-0.02498,-0.14537,-0.02918,-0.14224
36.7401,0.049836,0.049957,-0.121,-0.02763,-0.11888,-0.03160,-0.12123
36.7601,0.049262,0.049364,-0.101,-0.02975,-0.09370,-0.03295,-0.06724
36.7801,0.048651,0.048722,-0.071,-0.03138,-0.07029,-0.03342,-0.02352
36.8001,0.048010,0.048057,-0.047,-0.03258,-0.04906,-0.03385,-0.02171
36.8201,0.047350,0.047385,-0.035,-0.03337,-0.03048,-0.03438,-0.02631
36.8401,0.046678,0.046705,-0.027,-0.03381,-0.01476,-0.03463,-0.01230
36.8601,0.046000,0.046014,-0.015,-0.03398,-0.00205,-0.03432,0.01510
36.8801,0.045320,0.045322,-0.002,-0.03392,0.00764,-0.03383,0.02472
36.9001,0.044644,0.044636,0.008,-0.03369,0.01437,-0.03329,0.02721
36.9201,0.043974,0.043961,0.013,-0.03336,0.01835,-0.03288,0.02051
36.9401,0.043310,0.043297,0.013,-0.03297,0.01986,-0.03253,0.01725
36.9601,0.042655,0.042642,0.013,-0.03258,0.01927,-0.03214,0.01941
36.9801,0.042007,0.041993,0.014,-0.03221,0.01702,-0.03171,0.02147
37.0001,0.041366,0.041354,0.012,-0.03191,0.01359,-0.03152,0.00964
37.0201,0.040730,0.040722,0.007,-0.03167,0.00953,-0.03148,0.00180
37.0402,0.040094,0.040090,0.004,-0.03153,0.00534,-0.03142,0.00319
37.0602,0.039465,0.039460,0.005,-0.03146,0.00163,-0.03130,0.00610
37.0801,0.038839,0.038833,0.006,-0.03145,-0.00111,-0.03122,0.00393
37.1001,0.038210,0.038206,0.004,-0.03149,-0.00243,-0.03138,-0.00783
37.1201,0.037579,0.037580,-0.001,-0.03154,-0.00190,-0.03164,-0.01330
37.1401,0.036949,0.036954,-0.006,-0.03155,0.00082,-0.03182,-0.00891
37.1601,0.036317,0.036320,-0.002,-0.03149,0.00601,-0.03152,0.01487
37.1801,0.035690,0.035684,0.006,-0.03130,0.01379,-0.03101,0.02586
37.2001,0.035067,0.035056,0.011,-0.03092,0.02426,-0.03046,0.02734
37.2201,0.034454,0.034438,0.015,-0.03031,0.03735,-0.02973,0.03665
37.2401,0.033857,0.033832,0.025,-0.02941,0.05285,-0.02844,0.06412
37.2601,0.033281,0.033244,0.037,-0.02818,0.07056,-0.02678,0.08318
37.2801,0.032733,0.032682,0.051,-0.02658,0.09007,-0.02467,0.10541
37.3001,0.032220,0.032150,0.070,-0.02457,0.11092,-0.02192,0.13783
37.3201,0.031753,0.031669,0.083,-0.02213,0.13254,-0.01913,0.13920
37.3401,0.031338,0.031245,0.093,-0.01926,0.15436,-0.01597,0.15801
37.3601,0.030985,0.030875,0.110,-0.01596,0.17566,-0.01200,0.19877
37.3801,0.030702,0.030567,0.135,-0.01224,0.19578,-0.00732,0.23391
37.4001,0.030498,0.030340,0.157,-0.00814,0.21398,-0.00251,0.24055
37.4201,0.030379,0.030207,0.172,-0.00370,0.22959,0.00233,0.24193
37.4401,0.030351,0.030171,0.180,0.00102,0.24193,0.00724,0.24531
37.4601,0.030421,0.030208,0.212,0.00595,0.25039,0.01359,0.31771
37.4801,0.030590,0.030355,0.235,0.01100,0.25443,0.01927,0.28380
37.5001,0.030861,0.030637,0.224,0.01609,0.25360,0.02359,0.21584
37.5201,0.031233,0.031036,0.197,0.02111,0.24756,0.02745,0.19347
37.5401,0.031704,0.031523,0.181,0.02596,0.23608,0.03192,0.22348
37.5601,0.032270,0.032088,0.182,0.03052,0.21906,0.03672,0.24000
37.5801,0.032923,0.032741,0.181,0.03469,0.19660,0.04083,0.20537
37.6001,0.033654,0.033492,0.162,0.03835,0.16887,0.04360,0.13849
37.6201,0.034453,0.034322,0.131,0.04141,0.13619,0.04546,0.09275
37.6401,0.035305,0.035206,0.100,0.04377,0.09909,0.04675,0.06447
37.6601,0.036198,0.036124,0.074,0.04534,0.05815,0.04751,0.03843
37.6801,0.037113,0.037063,0.050,0.04607,0.01415,0.04745,-0.00297
37.7001,0.038035,0.038017,0.018,0.04589,-0.03214,0.04610,-0.06783
37.7201,0.038943,0.038964,-0.021,0.04478,-0.07965,0.04354,-0.12775
37.7401,0.039820,0.039881,-0.061,0.04271,-0.12749,0.04011,-0.17171
37.7601,0.040645,0.040740,-0.095,0.03968,-0.17452,0.03602,-0.20470
37.7801,0.041401,0.041532,-0.131,0.03574,-0.21971,0.03082,-0.25978
37.8001,0.042068,0.042239,-0.170,0.03092,-0.26194,0.02463,-0.30963
37.8201,0.042632,0.042835,-0.204,0.02529,-0.30018,0.01793,-0.33498
37.8401,0.043075,0.043312,-0.237,0.01894,-0.33347,0.01046,-0.37324
37.8601,0.043386,0.043654,-0.269,0.01199,-0.36089,0.00243,-0.40160
37.8801,0.043552,0.043848,-0.296,0.00455,-0.38161,-0.00588,-0.41558
