t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
72.3201,0.025765,0.025716,0.049,0.04689,0.02240,0.04820,-0.00761
72.3401,0.026704,0.026684,0.020,0.04683,-0.02812,0.04715,-0.05281
72.3601,0.027631,0.027648,-0.016,0.04578,-0.07616,0.04473,-0.12076
72.3801,0.028528,0.028542,-0.014,0.04380,-0.12074,0.04335,-0.06923
72.4001,0.029378,0.029468,-0.090,0.04098,-0.16113,0.03674,-0.33034
72.4201,0.030163,0.030326,-0.163,0.03739,-0.19657,0.03056,-0.30891
72.4401,0.030869,0.031045,-0.176,0.03315,-0.22657,0.02665,-0.19584
72.4601,0.031485,0.031638,-0.153,0.02837,-0.25068,0.02316,-0.17438
72.4801,0.032001,0.032158,-0.156,0.02316,-0.26875,0.01748,-0.28372
72.5001,0.032409,0.032585,-0.176,0.01766,-0.28061,0.01108,-0.32017
72.5201,0.032706,0.032928,-0.222,0.01198,-0.28640,0.00339,-0.38469
72.5401,0.032888,0.033132,-0.244,0.00624,-0.28630,-0.00281,-0.30993
72.5600,0.032956,0.033180,-0.224,0.00057,-0.28069,-0.00725,-0.22204
72.5801,0.032912,0.033126,-0.214,-0.00495,-0.26999,-0.01253,-0.26381
72.6001,0.032760,0.032977,-0.217,-0.01020,-0.25481,-0.01805,-0.27590
72.6201,0.032506,0.032719,-0.213,-0.01512,-0.23579,-0.02276,-0.23549
72.6401,0.032157,0.032345,-0.187,-0.01962,-0.21361,-0.02603,-0.16381
72.6601,0.031725,0.031901,-0.176,-0.02365,-0.18915,-0.02984,-0.19041
72.6801,0.031215,0.031340,-0.125,-0.02717,-0.16303,-0.03099,-0.05765
72.7001,0.030641,0.030766,-0.124,-0.03016,-0.13614,-0.03462,-0.18133
72.7201,0.030013,0.030131,-0.118,-0.03261,-0.10916,-0.03680,-0.10907
72.7401,0.029340,0.029393,-0.053,-0.03453,-0.08281,-0.03560,0.06021
72.7601,0.028634,0.028657,-0.023,-0.03594,-0.05775,-0.03635,-0.03766
72.7801,0.027906,0.027939,-0.034,-0.03686,-0.03453,-0.03821,-0.09275
72.8001,0.027163,0.027207,-0.043,-0.03733,-0.01363,-0.03903,-0.04094
72.8201,0.026415,0.026438,-0.022,-0.03742,0.00460,-0.03795,0.05394
72.8401,0.025668,0.025657,0.011,-0.03717,0.01992,-0.03633,0.08095
72.8601,0.024929,0.024904,0.025,-0.03664,0.03216,-0.03557,0.03808
72.8801,0.024204,0.024179,0.024,-0.03590,0.04129,-0.03504,0.02648
72.9001,0.023494,0.023472,0.022,-0.03501,0.04741,-0.03426,0.03891
72.9201,0.022805,0.022776,0.028,-0.03403,0.05072,-0.03292,0.06688
72.9401,0.022134,0.022094,0.040,-0.03300,0.05150,-0.03142,0.07484
72.9601,0.021484,0.021441,0.042,-0.03198,0.05013,-0.03041,0.05045
72.9801,0.020854,0.020819,0.035,-0.03101,0.04704,-0.02985,0.02813
73.0001,0.020244,0.020212,0.031,-0.03011,0.04274,-0.02903,0.04090
73.0201,0.019649,0.019619,0.029,-0.02930,0.03774,-0.02827,0.03821
73.0401,0.019071,0.019047,0.024,-0.02860,0.03262,-0.02782,0.02236
73.0601,0.018505,0.018480,0.025,-0.02799,0.02788,-0.02706,0.03823
73.0801,0.017951,0.017927,0.024,-0.02748,0.02407,-0.02662,0.02190
73.1001,0.017406,0.017392,0.014,-0.02702,0.02165,-0.02666,-0.00217
73.1201,0.016870,0.016862,0.008,-0.02660,0.02105,-0.02641,0.01289
73.1401,0.016342,0.016327,0.015,-0.02617,0.02261,-0.02553,0.04391
73.1601,0.015823,0.015804,0.020,-0.02568,0.02660,-0.02490,0.03147
73.1801,0.015315,0.015299,0.016,-0.02508,0.03318,-0.02455,0.01762
73.2001,0.014821,0.014808,0.014,-0.02433,0.04240,-0.02387,0.03358
73.2201,0.014343,0.014315,0.028,-0.02337,0.05423,-0.02218,0.08496
73.2401,0.013888,0.013845,0.043,-0.02215,0.06850,-0.02042,0.08793
73.2601,0.013459,0.013410,0.050,-0.02062,0.08492,-0.01874,0.08372
73.2801,0.013065,0.013011,0.054,-0.01874,0.10314,-0.01672,0.10095
73.3001,0.012713,0.012647,0.066,-0.01648,0.12267,-0.01394,0.13901
73.3201,0.012409,0.012321,0.088,-0.01383,0.14300,-0.01039,0.17740
73.3416,0.012146,0.012043,0.103,-0.01051,0.16504,-0.00661,0.18941
73.3600,0.011981,0.011868,0.113,-0.00730,0.18349,-0.00308,0.17620
73.3801,0.011873,0.011746,0.127,-0.00343,0.20235,0.00134,0.22097
73.4001,0.011846,0.011698,0.148,0.00079,0.21928,0.00639,0.25266
73.4201,0.011907,0.011719,0.188,0.00533,0.23365,0.01262,0.31155
73.4401,0.012061,0.011848,0.214,0.01012,0.24474,0.01815,0.27647
73.4601,0.012313,0.012110,0.203,0.01509,0.25198,0.02226,0.20565
73.4801,0.012666,0.012481,0.185,0.02017,0.25481,0.02659,0.21656
73.5001,0.013120,0.012938,0.181,0.02525,0.25281,0.03173,0.25659
73.5201,0.013675,0.013486,0.189,0.03024,0.24562,0.03715,0.27136
73.5401,0.014329,0.014135,0.195,0.03505,0.23301,0.04212,0.24850
73.5601,0.015076,0.014893,0.184,0.03954,0.21491,0.04602,0.19459
73.5801,0.015906,0.015753,0.153,0.04360,0.19147,0.04872,0.13526
73.6001,0.016814,0.016685,0.129,0.04715,0.16274,0.05149,0.13827
73.6201,0.017788,0.017673,0.115,0.05008,0.12912,0.05402,0.12670
73.6401,0.018813,0.018715,0.098,0.05229,0.09111,0.05560,0.07896
73.6601,0.019874,0.019806,0.068,0.05370,0.04932,0.05573,0.00673
73.6801,0.020955,0.020923,0.032,0.05424,0.00448,0.05492,-0.04054
73.7001,0.022040,0.022037,0.003,0.05386,-0.04262,0.05358,-0.06700
73.7202,0.023108,0.023134,-0.026,0.05252,-0.09100,0.05122,-0.11802
73.7401,0.024133,0.024198,-0.065,0.05023,-0.13928,0.04738,-0.19194
73.7601,0.025105,0.025212,-0.107,0.04697,-0.18685,0.04259,-0.23995
73.7801,0.026004,0.026145,-0.141,0.04277,-0.23257,0.03725,-0.26687
73.8001,0.026810,0.026982,-0.171,0.03768,-0.27528,0.03111,-0.30668
73.8201,0.027506,0.027710,-0.203,0.03178,-0.31396,0.02405,-0.35296
73.8401,0.028078,0.028313,-0.236,0.02515,-0.34764,0.01624,-0.39090
73.8601,0.028509,0.028774,-0.266,0.01792,-0.37528,0.00797,-0.41349
73.8806,0.028796,0.029082,-0.286,0.00996,-0.39672,-0.00061,-0.42884
73.9001,0.028914,0.029223,-0.309,0.00212,-0.40974,-0.00932,-0.43538
73.9201,0.028874,0.029206,-0.332,-0.00614,-0.41533,-0.01839,-0.45352
73.9401,0.028667,0.029025,-0.358,-0.01445,-0.41260,-0.02768,-0.46480
73.9601,0.028296,0.028652,-0.356,-0.02261,-0.40140,-0.03539,-0.38540
73.9801,0.027766,0.028087,-0.321,-0.03044,-0.38175,-0.04156,-0.30833
74.0001,0.027081,0.027366,-0.285,-0.03782,-0.35378,-0.04759,-0.30135
74.0201,0.026256,0.026520,-0.263,-0.04455,-0.31796,-0.05376,-0.30887
74.0401,0.025304,0.025548,-0.244,-0.05049,-0.27485,-0.05901,-0.26224
74.0601,0.024243,0.024453,-0.210,-0.05550,-0.22520,-0.06264,-0.18172
74.0801,0.023092,0.023255,-0.163,-0.05946,-0.16998,-0.06472,-0.10386
74.1001,0.021872,0.021988,-0.116,-0.06227,-0.11014,-0.06581,-0.05466
74.1201,0.020609,0.020687,-0.078,-0.06385,-0.04696,-0.06616,-0.01716
74.1401,0.019329,0.019364,-0.035,-0.06414,0.01813,-0.06483,0.06605
74.1601,0.018054,0.018041,0.013,-0.06311,0.08407,-0.06202,0.14069
74.1801,0.016813,0.016752,0.061,-0.06078,0.14929,-0.05796,0.20316
74.2001,0.015632,0.015521,0.111,-0.05716,0.21238,-0.05252,0.27212
74.2201,0.014535,0.014373,0.162,-0.05231,0.27195,-0.04579,0.33650
74.2401,0.013547,0.013339,0.209,-0.04631,0.32665,-0.03820,0.37935
74.2601,0.012690,0.012437,0.253,-0.03928,0.37523,-0.02962,0.42905
74.2801,0.011982,0.011692,0.290,-0.03135,0.41655,-0.02042,0.45979
74.3001,0.011441,0.011117,0.324,-0.02267,0.44958,-0.01056,0.49322
74.3201,0.011079,0.010726,0.353,-0.01343,0.47353,-0.00036,0.50975
74.3401,0.010906,0.010525,0.381,-0.00379,0.48773,0.01029,0.53237
74.3601,0.010928,0.010525,0.403,0.00603,0.49173,0.02085,0.52806
74.3801,0.011147,0.010718,0.429,0.01582,0.48532,0.03162,0.53863
74.4001,0.011560,0.011140,0.420,0.02537,0.46853,0.04035,0.43663
74.4201,0.012159,0.011782,0.378,0.03449,0.44157,0.04754,0.35920
74.4401,0.012935,0.012603,0.332,0.04297,0.40493,0.05435,0.34083
74.4601,0.013871,0.013570,0.301,0.05062,0.35937,0.06105,0.33483
74.4801,0.014954,0.014676,0.278,0.05729,0.30557,0.06700,0.29731
74.5001,0.016155,0.015917,0.238,0.06280,0.24492,0.07086,0.19313
74.5201,0.017455,0.017275,0.180,0.06704,0.17845,0.07275,0.09447
74.5401,0.018827,0.018704,0.122,0.06991,0.10758,0.07356,0.04066
74.5601,0.020242,0.020169,0.073,0.07132,0.03384,0.07331,-0.01258
74.5801,0.021672,0.021642,0.030,0.07125,-0.04126,0.07178,-0.07659
74.6001,0.023082,0.023106,-0.025,0.06968,-0.11581,0.06807,-0.18522
74.6201,0.024449,0.024536,-0.087,0.06663,-0.18858,0.06267,-0.27008
74.6401,0.025737,0.025886,-0.148,0.06216,-0.25754,0.05603,-0.33221
74.6601,0.026926,0.027124,-0.198,0.05636,-0.32152,0.04858,-0.37242
74.6801,0.027985,0.028230,-0.245,0.04934,-0.37880,0.03993,-0.43246
74.7001,0.028893,0.029182,-0.289,0.04126,-0.42817,0.03026,-0.48368
74.7201,0.029629,0.029966,-0.337,0.03228,-0.46844,0.01955,-0.53527
74.7401,0.030179,0.030557,-0.378,0.02258,-0.49869,0.00845,-0.55510
74.7601,0.030529,0.030933,-0.404,0.01241,-0.51811,-0.00248,-0.54643
74.7801,0.030673,0.031091,-0.418,0.00195,-0.52623,-0.01328,-0.54005
74.8001,0.030607,0.031050,-0.443,-0.00856,-0.52274,-0.02484,-0.57772
74.8201,0.030332,0.030795,-0.463,-0.01889,-0.50761,-0.03581,-0.54847
74.8401,0.029854,0.030300,-0.446,-0.02879,-0.48107,-0.04462,-0.44053
74.8601,0.029185,0.029574,-0.389,-0.03805,-0.44360,-0.05133,-0.33575
74.8801,0.028338,0.028667,-0.329,-0.04646,-0.39589,-0.05752,-0.30944
74.9001,0.027333,0.027620,-0.287,-0.05382,-0.33889,-0.06361,-0.30471
74.9201,0.026193,0.026452,-0.259,-0.05996,-0.27374,-0.06890,-0.26431
74.9401,0.024942,0.025158,-0.216,-0.06473,-0.20171,-0.07194,-0.15183
74.9601,0.023614,0.023836,-0.221,-0.06800,-0.12457,-0.07605,-0.20553
74.9801,0.022234,0.022300,-0.066,-0.06969,-0.04354,-0.07004,0.30034
75.0001,0.020837,0.020784,0.054,-0.06973,0.03944,-0.06625,0.18953
75.0201,0.019456,0.019393,0.063,-0.06811,0.12266,-0.06571,0.02677
75.0401,0.018124,0.018076,0.048,-0.06483,0.20443,-0.06330,0.12067
75.0601,0.016874,0.016770,0.104,-0.05995,0.28294,-0.05549,0.39042
75.0801,0.015736,0.015513,0.224,-0.05355,0.35656,-0.04394,0.57767
75.1001,0.014739,0.014415,0.324,-0.04572,0.42382,-0.03274,0.56004
75.1201,0.013914,0.013541,0.373,-0.03664,0.48298,-0.02259,0.50750
75.1401,0.013282,0.012900,0.382,-0.02647,0.53298,-0.01262,0.49864
75.1601,0.012862,0.012461,0.401,-0.01539,0.57271,-0.00069,0.59613
75.1801,0.012671,0.012220,0.450,-0.00363,0.60129,0.01321,0.69507
75.2001,0.012720,0.012209,0.511,0.00861,0.61814,0.02782,0.73044
75.2201,0.013015,0.012444,0.571,0.02100,0.62278,0.04232,0.72494
75.2401,0.013560,0.012986,0.573,0.03341,0.61517,0.05409,0.58875
75.2601,0.014350,0.013826,0.524,0.04554,0.59543,0.06374,0.48239
75.2801,0.015378,0.014916,0.462,0.05715,0.56394,0.07299,0.46255
75.3001,0.016631,0.016207,0.424,0.06802,0.52135,0.08276,0.48872
75.3246,0.018447,0.018017,0.430,0.08001,0.45536,0.09558,0.64072
75.3422,0.019927,0.019519,0.408,0.08756,0.39941,0.10197,0.31969
75.3601,0.021555,0.021221,0.334,0.09416,0.33655,0.10522,0.16222
75.3801,0.023494,0.023281,0.214,0.10012,0.26048,0.10624,0.05132
75.4001,0.025544,0.025396,0.148,0.10452,0.17927,0.10899,0.13728
75.4201,0.027664,0.027537,0.127,0.10727,0.09487,0.11157,0.12897
75.4401,0.029826,0.029733,0.092,0.10831,0.00884,0.11119,-0.01912
75.4601,0.031987,0.031966,0.021,0.10763,-0.07684,0.10744,-0.18754
75.4801,0.034117,0.034186,-0.069,0.10525,-0.16054,0.10161,-0.29114
75.5001,0.036184,0.036326,-0.143,0.10123,-0.24066,0.09512,-0.32448
75.5201,0.038155,0.038346,-0.191,0.09566,-0.31563,0.08816,-0.34806
75.5401,0.040004,0.040234,-0.230,0.08864,-0.38410,0.07983,-0.41638
75.5601,0.041696,0.041979,-0.283,0.08034,-0.44448,0.06946,-0.51875
75.5801,0.043208,0.043559,-0.351,0.07093,-0.49573,0.05742,-0.60205
75.6001,0.044524,0.044935,-0.411,0.06059,-0.53705,0.04502,-0.61991
75.6201,0.045626,0.046079,-0.453,0.04953,-0.56767,0.03267,-0.61734
75.6401,0.046502,0.046969,-0.468,0.03796,-0.58714,0.02094,-0.58686
75.6601,0.047143,0.047614,-0.472,0.02611,-0.59520,0.00908,-0.59286
75.6801,0.047546,0.048022,-0.476,0.01422,-0.59187,-0.00298,-0.60294
75.7001,0.047713,0.048191,-0.478,0.00251,-0.57738,-0.01471,-0.58668
75.7201,0.047649,0.048140,-0.491,-0.00882,-0.55216,-0.02668,-0.59828
75.7401,0.047364,0.047854,-0.490,-0.01953,-0.51701,-0.03714,-0.52287
75.7601,0.046873,0.047319,-0.446,-0.02944,-0.47274,-0.04493,-0.38949
75.7801,0.046193,0.046564,-0.371,-0.03838,-0.42046,-0.05076,-0.29163
75.8001,0.045346,0.045646,-0.299,-0.04620,-0.36144,-0.05605,-0.26436
75.8201,0.044353,0.044609,-0.257,-0.05280,-0.29676,-0.06149,-0.27218
75.8401,0.043242,0.043470,-0.228,-0.05806,-0.22815,-0.06587,-0.21895
75.8601,0.042040,0.042220,-0.180,-0.06191,-0.15694,-0.06778,-0.09556
75.8801,0.040778,0.040890,-0.112,-0.06432,-0.08481,-0.06746,0.01608
75.9001,0.039479,0.039528,-0.049,-0.06530,-0.01296,-0.06626,0.06008
75.9201,0.038175,0.038178,-0.003,-0.06485,0.05702,-0.06437,0.09442
75.9401,0.036894,0.036856,0.038,-0.06304,0.12375,-0.06115,0.16100
75.9601,0.035662,0.035576,0.086,-0.05993,0.18594,-0.05621,0.24712
75.9801,0.034505,0.034363,0.142,-0.05564,0.24243,-0.04981,0.32005
76.0001,0.033444,0.033254,0.190,-0.05028,0.29227,-0.04283,0.34897
76.0201,0.032499,0.032273,0.226,-0.04400,0.33463,-0.03540,0.37118
76.0401,0.031687,0.031434,0.254,-0.03694,0.36887,-0.02744,0.39790
76.0601,0.031025,0.030747,0.278,-0.02930,0.39444,-0.01900,0.42238
76.0801,0.030519,0.030213,0.306,-0.02122,0.41124,-0.00984,0.45766
76.1001,0.030178,0.029853,0.325,-0.01291,0.41913,-0.00096,0.44421
76.1201,0.030003,0.029671,0.332,-0.00451,0.41830,0.00754,0.42504
76.1401,0.029996,0.029667,0.329,0.00378,0.40909,0.01557,0.40145
76.1601,0.030152,0.029807,0.346,0.01180,0.39199,0.02446,0.44450
76.1801,0.030465,0.030127,0.338,0.01941,0.36770,0.03150,0.35176
76.2002,0.030928,0.030623,0.305,0.02650,0.33684,0.03704,0.27726
76.2226,0.031602,0.031345,0.256,0.03359,0.29601,0.04218,0.25696
76.2411,0.032273,0.032055,0.217,0.03873,0.25805,0.04605,0.19370
76.2601,0.033051,0.032863,0.188,0.04323,0.21621,0.04964,0.17917
76.2801,0.033957,0.033801,0.156,0.04710,0.16986,0.05228,0.13211
76.3001,0.034930,0.034807,0.123,0.05002,0.12238,0.05402,0.08680
76.3201,0.035950,0.035865,0.085,0.05199,0.07491,0.05456,0.02699
76.3401,0.037003,0.036950,0.053,0.05302,0.02830,0.05453,-0.00131
76.3603,0.038076,0.038044,0.032,0.05313,-0.01667,0.05400,-0.02652
76.3801,0.039123,0.039133,-0.011,0.05239,-0.05796,0.05144,-0.12772
76.4001,0.040155,0.040211,-0.056,0.05085,-0.09596,0.04824,-0.16047
76.4201,0.041154,0.041230,-0.076,0.04857,-0.12981,0.04560,-0.13201
76.4401,0.042095,0.042184,-0.089,0.04569,-0.15860,0.04230,-0.16491
76.4601,0.042974,0.043086,-0.112,0.04227,-0.18223,0.03797,-0.21649
76.4801,0.043782,0.043919,-0.137,0.03844,-0.20045,0.03316,-0.24011
76.5001,0.044510,0.044663,-0.153,0.03429,-0.21315,0.02860,-0.22814
76.5201,0.045153,0.045309,-0.156,0.02995,-0.22038,0.02429,-0.21566
76.5401,0.045707,0.045868,-0.161,0.02551,-0.22238,0.01964,-0.23220
76.5601,0.046173,0.046336,-0.163,0.02109,-0.21946,0.01519,-0.22274
76.5801,0.046551,0.046712,-0.160,0.01676,-0.21208,0.01102,-0.20840
76.6001,0.046845,0.047000,-0.155,0.01263,-0.20079,0.00714,-0.19409
76.6201,0.047058,0.047204,-0.146,0.00875,-0.18622,0.00362,-0.17580
76.6401,0.047197,0.047331,-0.134,0.00520,-0.16906,0.00053,-0.15489
76.6601,0.047269,0.047389,-0.120,0.00200,-0.14999,-0.00214,-0.13345
76.6801,0.047280,0.047387,-0.107,-0.00080,-0.12983,-0.00449,-0.11745
76.7001,0.047239,0.047355,-0.115,-0.00319,-0.10927,-0.00744,-0.14765
76.7201,0.047155,0.047269,-0.114,-0.00517,-0.08902,-0.00926,-0.09099
76.7401,0.047035,0.047118,-0.083,-0.00676,-0.06974,-0.00937,-0.00519
76.7602,0.046886,0.046938,-0.052,-0.00798,-0.05194,-0.00945,-0.00391
76.7801,0.046719,0.046754,-0.035,-0.00885,-0.03638,-0.00991,-0.02305
76.8001,0.046535,0.046562,-0.027,-0.00944,-0.02319,-0.01032,-0.02084
76.8201,0.046342,0.046364,-0.022,-0.00980,-0.01280,-0.01053,-0.01012
76.8401,0.046144,0.046154,-0.009,-0.00998,-0.00540,-0.01014,0.01921
76.8601,0.045944,0.045949,-0.005,-0.01004,-0.00107,-0.01016,-0.00080
76.8801,0.045743,0.045751,-0.008,-0.01004,0.00022,-0.01038,-0.01129
76.9001,0.045542,0.045546,-0.004,-0.01005,-0.00139,-0.01012,0.01300
76.9201,0.045341,0.045342,-0.001,-0.01011,-0.00564,-0.01009,0.00147
76.9401,0.045137,0.045136,0.001,-0.01029,-0.01221,-0.01024,-0.00752
76.9601,0.044928,0.044939,-0.011,-0.01061,-0.02063,-0.01115,-0.04503
76.9801,0.044711,0.044732,-0.021,-0.01112,-0.03045,-0.01202,-0.04377
77.0001,0.044482,0.044500,-0.018,-0.01184,-0.04111,-0.01247,-0.02221
77.0201,0.044237,0.044254,-0.017,-0.01277,-0.05199,-0.01338,-0.04570
77.0401,0.043970,0.044002,-0.032,-0.01391,-0.06257,-0.01527,-0.09452
77.0601,0.043678,0.043732,-0.054,-0.01527,-0.07223,-0.01750,-0.11142
77.0836,0.043299,0.043363,-0.064,-0.01708,-0.08164,-0.01952,-0.10130
77.1012,0.042984,0.043043,-0.059,-0.01857,-0.08687,-0.02062,-0.05461
77.1206,0.042608,0.042669,-0.061,-0.02029,-0.09039,-0.02249,-0.09376
77.1401,0.042196,0.042244,-0.048,-0.02206,-0.09125,-0.02361,-0.05574
77.1601,0.041737,0.041788,-0.051,-0.02387,-0.08908,-0.02575,-0.10739
77.1801,0.041242,0.041307,-0.065,-0.02560,-0.08362,-0.02811,-0.11780
77.2001,0.040714,0.040779,-0.065,-0.02719,-0.07482,-0.02955,-0.07216
77.2201,0.040155,0.040206,-0.051,-0.02857,-0.06269,-0.03023,-0.03405
77.2401,0.039570,0.039610,-0.040,-0.02968,-0.04736,-0.03097,-0.03691
77.2601,0.038970,0.039004,-0.034,-0.03045,-0.02925,-0.03159,-0.03071
77.2802,0.038353,0.038378,-0.025,-0.03083,-0.00847,-0.03160,-0.00089
77.3003,0.037734,0.037743,-0.010,-0.03078,0.01432,-0.03092,0.03407
77.3201,0.037129,0.037111,0.018,-0.03026,0.03821,-0.02926,0.08296
77.3401,0.036533,0.036496,0.038,-0.02925,0.06319,-0.02764,0.08122
77.3601,0.035962,0.035915,0.047,-0.02773,0.08835,-0.02591,0.08663
77.3801,0.035427,0.035371,0.056,-0.02572,0.11286,-0.02356,0.11716
77.4001,0.034937,0.034864,0.073,-0.02323,0.13608,-0.02040,0.15818
77.4201,0.034501,0.034403,0.098,-0.02029,0.15726,-0.01643,0.19872
77.4401,0.034128,0.034007,0.122,-0.01695,0.17566,-0.01227,0.20773
77.4601,0.033825,0.033693,0.132,-0.01329,0.19065,-0.00840,0.19342
77.4801,0.033598,0.033461,0.138,-0.00935,0.20164,-0.00433,0.20373
77.5001,0.033452,0.033312,0.140,-0.00525,0.20813,-0.00016,0.20832
77.5201,0.033389,0.033242,0.147,-0.00106,0.20973,0.00431,0.22383
77.5401,0.033410,0.033249,0.160,0.00311,0.20616,0.00905,0.23665
77.5601,0.033513,0.033330,0.183,0.00715,0.19726,0.01403,0.24924
77.5801,0.033694,0.033513,0.181,0.01097,0.18305,0.01746,0.17145
77.6001,0.033949,0.033798,0.151,0.01444,0.16367,0.01947,0.10026
77.6201,0.034269,0.034156,0.112,0.01748,0.13943,0.02102,0.07778
77.6401,0.034644,0.034547,0.097,0.01998,0.11070,0.02328,0.11314
77.6601,0.035064,0.034974,0.090,0.02188,0.07805,0.02503,0.08747
77.6801,0.035515,0.035448,0.067,0.02309,0.04219,0.02518,0.00749
77.7001,0.035982,0.035951,0.032,0.02355,0.00390,0.02424,-0.04735
77.7201,0.036451,0.036450,0.001,0.02323,-0.03594,0.02289,-0.06735
77.7401,0.036906,0.036927,-0.020,0.02211,-0.07637,0.02109,-0.09015
77.7601,0.037330,0.037379,-0.048,0.02018,-0.11635,0.01808,-0.15049
77.7801,0.037708,0.037792,-0.084,0.01746,-0.15490,0.01398,-0.20494
77.8001,0.038024,0.038143,-0.119,0.01400,-0.19099,0.00928,-0.23498
77.8201,0.038264,0.038406,-0.142,0.00985,-0.22355,0.00442,-0.24301
77.8401,0.038414,0.038574,-0.160,0.00509,-0.25170,-0.00091,-0.26646
77.8601,0.038464,0.038647,-0.184,-0.00019,-0.27455,-0.00711,-0.30982
77.8801,0.038404,0.038630,-0.227,-0.00586,-0.29129,-0.01458,-0.37354
77.9001,0.038227,0.038487,-0.259,-0.01180,-0.30132,-0.02156,-0.34924
77.9201,0.037931,0.038190,-0.259,-0.01786,-0.30412,-0.02716,-0.27972
77.9401,0.037514,0.037752,-0.238,-0.02390,-0.29938,-0.03221,-0.25288
77.9601,0.036976,0.037196,-0.220,-0.02978,-0.28691,-0.03744,-0.26139
77.9801,0.036324,0.036537,-0.213,-0.03533,-0.26674,-0.04290,-0.27284
78.0001,0.035565,0.035771,-0.206,-0.04041,-0.23903,-0.04774,-0.24205
78.0201,0.034712,0.034899,-0.187,-0.04485,-0.20426,-0.05132,-0.17888
78.0401,0.033776,0.033928,-0.153,-0.04853,-0.16288,-0.05359,-0.11337
78.0601,0.032776,0.032890,-0.114,-0.05133,-0.11576,-0.05493,-0.06735
78.0801,0.031729,0.031807,-0.077,-0.05313,-0.06375,-0.05544,-0.02551
78.1001,0.030658,0.030702,-0.043,-0.05385,-0.00796,-0.05496,0.02409
78.1201,0.029584,0.029590,-0.005,-0.05343,0.05051,-0.05314,0.09119
78.1401,0.028530,0.028494,0.036,-0.05182,0.11043,-0.04998,0.15783
78.1601,0.027519,0.027437,0.083,-0.04901,0.17046,-0.04544,0.22714
78.1801,0.026577,0.026450,0.127,-0.04501,0.22918,-0.03985,0.27951
78.2001,0.025726,0.025554,0.172,-0.03987,0.28521,-0.03307,0.33881
78.2201,0.024990,0.024777,0.213,-0.03363,0.33725,-0.02543,0.38198
78.2401,0.024387,0.024129,0.258,-0.02640,0.38405,-0.01652,0.44532
78.2601,0.023939,0.023640,0.299,-0.01832,0.42421,-0.00701,0.47595
78.2801,0.023660,0.023326,0.335,-0.00949,0.45681,0.00301,0.50058
78.3001,0.023563,0.023201,0.362,-0.00011,0.48088,0.01329,0.51397
78.3201,0.023659,0.023252,0.407,0.00969,0.49564,0.02492,0.58184
78.3401,0.023952,0.023520,0.432,0.01967,0.50048,0.03554,0.53075
78.3601,0.024446,0.024021,0.424,0.02964,0.49504,0.04482,0.46412
78.3801,0.025135,0.024740,0.396,0.03939,0.47918,0.05327,0.42239
78.4001,0.026018,0.025651,0.368,0.04873,0.45293,0.06160,0.41659
78.4201,0.027080,0.026735,0.346,0.05744,0.41666,0.06960,0.39981
78.4401,0.028310,0.027987,0.323,0.06533,0.37081,0.07666,0.35307
78.4601,0.029686,0.029401,0.285,0.07221,0.31624,0.08200,0.26705
78.4801,0.031190,0.030956,0.234,0.07792,0.25380,0.08567,0.18365
78.5001,0.032797,0.032616,0.181,0.08233,0.18452,0.08817,0.12483
78.5201,0.034473,0.034345,0.128,0.08527,0.11011,0.08919,0.05116
78.5401,0.036196,0.036119,0.077,0.08670,0.03164,0.08880,-0.01929
78.5601,0.037931,0.037904,0.026,0.08652,-0.04922,0.08681,-0.09991
78.5801,0.039646,0.039679,-0.033,0.08472,-0.13082,0.08276,-0.20229
78.6001,0.041309,0.041408,-0.100,0.08130,-0.21151,0.07684,-0.29619
78.6201,0.042887,0.043052,-0.165,0.07628,-0.28962,0.06948,-0.36760
78.6401,0.044350,0.044573,-0.224,0.06974,-0.36346,0.06093,-0.42796
78.6601,0.045668,0.045948,-0.280,0.06178,-0.43155,0.05097,-0.49799
78.6801,0.046813,0.047151,-0.338,0.05252,-0.49229,0.03959,-0.56876
78.7001,0.047762,0.048158,-0.397,0.04214,-0.54442,0.02709,-0.62489
78.7201,0.048493,0.048939,-0.447,0.03081,-0.58673,0.01409,-0.65033
78.7401,0.048989,0.049475,-0.485,0.01873,-0.61827,0.00075,-0.66664
78.7601,0.049239,0.049752,-0.514,0.00616,-0.63824,-0.01270,-0.67242
78.7801,0.049234,0.049771,-0.537,-0.00671,-0.64617,-0.02635,-0.68290
78.8001,0.048971,0.049541,-0.571,-0.01959,-0.64176,-0.04058,-0.71128
78.8201,0.048451,0.049023,-0.572,-0.03229,-0.62500,-0.05291,-0.61647
78.8401,0.047682,0.048223,-0.540,-0.04452,-0.59611,-0.06356,-0.53241
78.8601,0.046675,0.047166,-0.491,-0.05605,-0.55560,-0.07309,-0.47684
78.8801,0.045445,0.045882,-0.436,-0.06667,-0.50416,-0.08166,-0.42845
78.9001,0.044015,0.044399,-0.384,-0.07616,-0.44286,-0.08930,-0.38205
