t_s,x_tgt_m,x_meas_m,err_mm,v_ff_m_s,a_ff,v_cmd_m_s,a_cmd
66.7801,0.053334,0.053654,-0.319,0.03131,-0.41858,0.02011,-0.45616
66.8001,0.053876,0.054222,-0.346,0.02274,-0.43627,0.01070,-0.47046
66.8201,0.054242,0.054605,-0.362,0.01393,-0.44515,0.00142,-0.46416
66.8401,0.054432,0.054801,-0.369,0.00499,-0.44521,-0.00764,-0.45295
66.8601,0.054443,0.054813,-0.370,-0.00384,-0.43652,-0.01643,-0.43934
66.8801,0.054280,0.054669,-0.389,-0.01240,-0.41942,-0.02583,-0.47026
66.9001,0.053951,0.054331,-0.381,-0.02054,-0.39443,-0.03340,-0.37830
66.9201,0.053462,0.053807,-0.346,-0.02814,-0.36206,-0.03950,-0.30533
66.9401,0.052829,0.053127,-0.298,-0.03500,-0.32333,-0.04458,-0.25401
66.9601,0.052068,0.052318,-0.250,-0.04103,-0.27911,-0.04902,-0.22188
66.9801,0.051195,0.051410,-0.215,-0.04613,-0.23045,-0.05305,-0.20141
67.0001,0.050230,0.050411,-0.180,-0.05022,-0.17859,-0.05597,-0.14578
67.0201,0.049192,0.049338,-0.146,-0.05326,-0.12453,-0.05784,-0.09357
67.0401,0.048107,0.048205,-0.098,-0.05520,-0.06982,-0.05800,-0.00830
67.0601,0.046992,0.047044,-0.052,-0.05605,-0.01544,-0.05733,0.03391
67.0801,0.045872,0.045882,-0.011,-0.05583,0.03722,-0.05573,0.07975
67.1001,0.044762,0.044739,0.023,-0.05458,0.08728,-0.05341,0.11599
67.1201,0.043694,0.043632,0.062,-0.05237,0.13321,-0.04985,0.17779
67.1401,0.042676,0.042575,0.101,-0.04928,0.17442,-0.04542,0.22192
67.1601,0.041728,0.041591,0.138,-0.04543,0.20994,-0.04034,0.25370
67.1801,0.040864,0.040698,0.166,-0.04093,0.23918,-0.03497,0.26837
67.2001,0.040095,0.039907,0.187,-0.03591,0.26160,-0.02931,0.28337
67.2201,0.039429,0.039227,0.202,-0.03051,0.27687,-0.02347,0.29190
67.2401,0.038875,0.038658,0.217,-0.02488,0.28480,-0.01734,0.30654
67.2601,0.038435,0.038207,0.228,-0.01917,0.28545,-0.01131,0.30159
67.2801,0.038108,0.037879,0.229,-0.01351,0.27903,-0.00571,0.27973
67.3001,0.037893,0.037673,0.220,-0.00806,0.26593,-0.00067,0.25213
67.3201,0.037784,0.037580,0.204,-0.00292,0.24666,0.00384,0.22569
67.3401,0.037773,0.037583,0.190,0.00178,0.22192,0.00808,0.21198
67.3601,0.037851,0.037653,0.199,0.00593,0.19254,0.01278,0.23459
67.3801,0.038006,0.037821,0.186,0.00946,0.15946,0.01562,0.14226
67.4001,0.038224,0.038082,0.143,0.01229,0.12373,0.01667,0.05238
67.4201,0.038493,0.038402,0.091,0.01439,0.08623,0.01691,0.01213
67.4401,0.038795,0.038730,0.065,0.01573,0.04815,0.01765,0.03713
67.4601,0.039117,0.039065,0.052,0.01632,0.01059,0.01795,0.01498
67.4801,0.039443,0.039422,0.021,0.01617,-0.02547,0.01655,-0.07034
67.5001,0.039759,0.039778,-0.019,0.01532,-0.05900,0.01422,-0.11655
67.5201,0.040052,0.040099,-0.047,0.01383,-0.08911,0.01191,-0.11521
67.5401,0.040308,0.040375,-0.067,0.01178,-0.11500,0.00930,-0.13045
67.5601,0.040520,0.040597,-0.078,0.00926,-0.13602,0.00650,-0.14019
67.5801,0.040677,0.040773,-0.096,0.00637,-0.15159,0.00290,-0.17990
67.6001,0.040773,0.040886,-0.113,0.00324,-0.16135,-0.00080,-0.18489
67.6201,0.040805,0.040928,-0.123,-0.00004,-0.16513,-0.00431,-0.17564
67.6401,0.040771,0.040913,-0.142,-0.00333,-0.16286,-0.00837,-0.20274
67.6601,0.040673,0.040829,-0.156,-0.00651,-0.15468,-0.01198,-0.18095
67.6801,0.040512,0.040662,-0.149,-0.00948,-0.14089,-0.01447,-0.12424
67.7001,0.040296,0.040416,-0.120,-0.01211,-0.12198,-0.01586,-0.06976
67.7201,0.040031,0.040127,-0.096,-0.01432,-0.09847,-0.01733,-0.07346
67.7401,0.039726,0.039807,-0.081,-0.01603,-0.07118,-0.01859,-0.06298
67.7601,0.039394,0.039457,-0.064,-0.01715,-0.04092,-0.01913,-0.02673
67.7801,0.039045,0.039086,-0.041,-0.01765,-0.00862,-0.01880,0.01656
67.8001,0.038692,0.038699,-0.007,-0.01749,0.02471,-0.01737,0.07143
67.8201,0.038350,0.038324,0.026,-0.01666,0.05803,-0.01541,0.09800
67.8401,0.038030,0.037990,0.040,-0.01518,0.09034,-0.01364,0.08819
67.8601,0.037747,0.037692,0.054,-0.01306,0.12061,-0.01106,0.12908
67.8801,0.037512,0.037428,0.084,-0.01037,0.14782,-0.00720,0.19330
67.9001,0.037335,0.037224,0.111,-0.00717,0.17108,-0.00310,0.20508
67.9201,0.037227,0.037094,0.133,-0.00355,0.18962,0.00121,0.21523
67.9401,0.037195,0.037042,0.153,0.00038,0.20269,0.00579,0.22895
67.9601,0.037244,0.037061,0.183,0.00452,0.20976,0.01109,0.26485
67.9801,0.037376,0.037177,0.199,0.00873,0.21044,0.01567,0.22944
68.0001,0.037592,0.037408,0.184,0.01288,0.20451,0.01898,0.16528
68.0201,0.037890,0.037727,0.163,0.01686,0.19189,0.02216,0.15923
68.0401,0.038264,0.038119,0.146,0.02051,0.17273,0.02528,0.15598
68.0601,0.038708,0.038572,0.136,0.02372,0.14730,0.02823,0.14715
68.0801,0.039209,0.039087,0.122,0.02637,0.11607,0.03037,0.10698
68.1001,0.039758,0.039659,0.099,0.02833,0.07966,0.03144,0.05374
68.1201,0.040338,0.040276,0.062,0.02953,0.03888,0.03123,-0.01057
68.1401,0.040934,0.040905,0.029,0.02987,-0.00544,0.03047,-0.03782
68.1601,0.041527,0.041527,-0.000,0.02929,-0.05218,0.02897,-0.07535
68.1801,0.042099,0.042133,-0.034,0.02777,-0.10026,0.02624,-0.13643
68.2001,0.042631,0.042703,-0.073,0.02528,-0.14858,0.02240,-0.19214
68.2201,0.043104,0.043214,-0.110,0.02183,-0.19599,0.01766,-0.23683
68.2401,0.043498,0.043646,-0.148,0.01745,-0.24124,0.01201,-0.28260
68.2601,0.043796,0.043986,-0.190,0.01220,-0.28314,0.00530,-0.33527
68.2801,0.043981,0.044209,-0.228,0.00616,-0.32064,-0.00202,-0.36585
68.3001,0.044038,0.044301,-0.263,-0.00058,-0.35269,-0.00991,-0.39472
68.3201,0.043954,0.044266,-0.313,-0.00790,-0.37843,-0.01908,-0.45831
68.3401,0.043719,0.044069,-0.350,-0.01567,-0.39704,-0.02800,-0.44615
68.3601,0.043325,0.043682,-0.357,-0.02373,-0.40794,-0.03593,-0.39666
68.3801,0.042768,0.043115,-0.346,-0.03193,-0.41065,-0.04360,-0.38327
68.4001,0.042049,0.042379,-0.331,-0.04010,-0.40492,-0.05117,-0.37879
68.4201,0.041166,0.041489,-0.323,-0.04807,-0.39064,-0.05899,-0.39058
68.4401,0.040127,0.040445,-0.318,-0.05567,-0.36795,-0.06642,-0.37190
68.4601,0.038942,0.039248,-0.306,-0.06274,-0.33715,-0.07300,-0.32880
68.4801,0.037623,0.037896,-0.273,-0.06911,-0.29876,-0.07803,-0.25151
68.5001,0.036183,0.036414,-0.230,-0.07464,-0.25343,-0.08200,-0.19847
68.5201,0.034643,0.034834,-0.191,-0.07921,-0.20199,-0.08525,-0.16274
68.5401,0.033023,0.033176,-0.153,-0.08269,-0.14546,-0.08748,-0.11146
68.5601,0.031344,0.031455,-0.111,-0.08500,-0.08491,-0.08831,-0.04156
68.5801,0.029630,0.029696,-0.066,-0.08606,-0.02155,-0.08781,0.02527
68.6001,0.027911,0.027928,-0.016,-0.08585,0.04323,-0.08585,0.09794
68.6201,0.026207,0.026173,0.034,-0.08433,0.10832,-0.08262,0.16174
68.6401,0.024545,0.024464,0.080,-0.08152,0.17233,-0.07828,0.21671
68.6601,0.022953,0.022823,0.130,-0.07745,0.23382,-0.07251,0.28881
68.6801,0.021454,0.021270,0.184,-0.07219,0.29163,-0.06532,0.35911
68.7001,0.020072,0.019837,0.236,-0.06582,0.34453,-0.05725,0.40372
68.7201,0.018828,0.018548,0.280,-0.05845,0.39144,-0.04844,0.44064
68.7401,0.017740,0.017423,0.317,-0.05021,0.43143,-0.03903,0.47051
68.7601,0.016825,0.016471,0.354,-0.04124,0.46369,-0.02880,0.51150
68.7801,0.016094,0.015708,0.385,-0.03171,0.48758,-0.01827,0.52652
68.8001,0.015559,0.015151,0.408,-0.02181,0.50261,-0.00770,0.52820
68.8201,0.015223,0.014797,0.426,-0.01166,0.50859,0.00304,0.53723
68.8401,0.015092,0.014656,0.436,-0.00151,0.50541,0.01342,0.51901
68.8601,0.015162,0.014702,0.460,0.00849,0.49322,0.02440,0.54892
68.8801,0.015429,0.014967,0.463,0.01817,0.47236,0.03393,0.47664
68.9001,0.015886,0.015461,0.425,0.02734,0.44334,0.04137,0.37189
68.9201,0.016519,0.016150,0.368,0.03585,0.40688,0.04775,0.31895
68.9401,0.017314,0.016987,0.328,0.04357,0.36380,0.05425,0.32507
68.9601,0.018254,0.017963,0.291,0.05036,0.31516,0.05983,0.27904
68.9801,0.019321,0.019064,0.257,0.05614,0.26192,0.06452,0.23443
69.0001,0.020491,0.020281,0.211,0.06081,0.20543,0.06746,0.14682
69.0201,0.021745,0.021588,0.157,0.06433,0.14678,0.06906,0.08017
69.0401,0.023057,0.022950,0.107,0.06668,0.08730,0.06975,0.03429
69.0601,0.024404,0.024339,0.064,0.06783,0.02827,0.06955,-0.01003
69.0801,0.025762,0.025734,0.028,0.06782,-0.02908,0.06836,-0.05916
69.1001,0.027109,0.027123,-0.014,0.06669,-0.08358,0.06575,-0.13054
69.1201,0.028423,0.028486,-0.063,0.06450,-0.13414,0.06183,-0.19627
69.1401,0.029683,0.029791,-0.108,0.06135,-0.17976,0.05718,-0.23221
69.1601,0.030871,0.031015,-0.145,0.05735,-0.21956,0.05203,-0.25752
69.1801,0.031973,0.032143,-0.170,0.05261,-0.25296,0.04656,-0.27360
69.2001,0.032971,0.033166,-0.194,0.04728,-0.27928,0.04041,-0.30761
69.2201,0.033861,0.034079,-0.218,0.04148,-0.29831,0.03382,-0.32932
69.2401,0.034629,0.034866,-0.237,0.03540,-0.30976,0.02712,-0.33509
69.2601,0.035275,0.035526,-0.252,0.02915,-0.31375,0.02043,-0.33456
69.2801,0.035795,0.036050,-0.254,0.02290,-0.31042,0.01422,-0.31063
69.3002,0.036193,0.036441,-0.248,0.01676,-0.30010,0.00839,-0.29126
69.3201,0.036468,0.036703,-0.234,0.01093,-0.28349,0.00311,-0.26417
69.3401,0.036632,0.036848,-0.216,0.00547,-0.26112,-0.00167,-0.23905
69.3601,0.036691,0.036887,-0.196,0.00052,-0.23384,-0.00594,-0.21316
69.3801,0.036656,0.036856,-0.199,-0.00385,-0.20261,-0.01067,-0.23676
69.4001,0.036541,0.036738,-0.196,-0.00756,-0.16844,-0.01420,-0.17664
69.4201,0.036359,0.036515,-0.157,-0.01057,-0.13228,-0.01546,-0.06264
69.4401,0.036123,0.036231,-0.108,-0.01285,-0.09529,-0.01599,-0.02647
69.4601,0.035850,0.035920,-0.070,-0.01439,-0.05855,-0.01636,-0.01854
69.4801,0.035552,0.035602,-0.050,-0.01520,-0.02308,-0.01668,-0.01599
69.5001,0.035246,0.035276,-0.031,-0.01533,0.01011,-0.01615,0.02629
69.5201,0.034944,0.034945,-0.001,-0.01482,0.04004,-0.01453,0.08118
69.5401,0.034657,0.034625,0.033,-0.01375,0.06596,-0.01227,0.11275
69.5601,0.034397,0.034342,0.055,-0.01221,0.08721,-0.01009,0.10895
69.5801,0.034171,0.034109,0.062,-0.01030,0.10324,-0.00811,0.09893
69.6000,0.033987,0.033914,0.072,-0.00812,0.11360,-0.00555,0.12843
69.6201,0.033847,0.033764,0.084,-0.00579,0.11814,-0.00282,0.13638
69.6401,0.033755,0.033664,0.091,-0.00343,0.11676,-0.00025,0.12866
69.6601,0.033709,0.033620,0.090,-0.00116,0.10960,0.00188,0.10603
69.6801,0.033707,0.033624,0.083,0.00091,0.09694,0.00368,0.09029
69.7002,0.033744,0.033649,0.095,0.00269,0.07912,0.00606,0.11881
69.7201,0.033812,0.033715,0.097,0.00405,0.05702,0.00736,0.06521
69.7401,0.033903,0.033836,0.067,0.00494,0.03109,0.00688,-0.02415
69.7601,0.034006,0.033975,0.031,0.00528,0.00227,0.00595,-0.04647
69.7801,0.034110,0.034102,0.008,0.00502,-0.02868,0.00504,-0.04547
69.8001,0.034203,0.034216,-0.013,0.00413,-0.06044,0.00345,-0.07967
69.8201,0.034271,0.034310,-0.039,0.00260,-0.09233,0.00101,-0.12200
69.8401,0.034302,0.034364,-0.062,0.00044,-0.12311,-0.00192,-0.14649
69.8601,0.034285,0.034370,-0.086,-0.00231,-0.15182,-0.00549,-0.17813
69.8801,0.034206,0.034339,-0.133,-0.00561,-0.17753,-0.01065,-0.25823
69.9001,0.034057,0.034235,-0.178,-0.00938,-0.19928,-0.01591,-0.26312
69.9200,0.033829,0.034016,-0.187,-0.01354,-0.21630,-0.02001,-0.20494
69.9401,0.033512,0.033691,-0.179,-0.01801,-0.22796,-0.02399,-0.19891
69.9601,0.033106,0.033279,-0.173,-0.02264,-0.23360,-0.02848,-0.22460
69.9801,0.032608,0.032787,-0.178,-0.02730,-0.23289,-0.03342,-0.24678
70.0001,0.032016,0.032202,-0.186,-0.03190,-0.22558,-0.03830,-0.24432
70.0201,0.031331,0.031517,-0.186,-0.03629,-0.21156,-0.04260,-0.21472
70.0401,0.030564,0.030734,-0.170,-0.04033,-0.19104,-0.04592,-0.16601
70.0601,0.029723,0.029865,-0.142,-0.04389,-0.16436,-0.04842,-0.12497
70.0801,0.028812,0.028933,-0.121,-0.04686,-0.13174,-0.05075,-0.11674
70.1002,0.027850,0.027950,-0.100,-0.04913,-0.09400,-0.05231,-0.07806
70.1201,0.026856,0.026925,-0.069,-0.05059,-0.05212,-0.05259,-0.01365
70.1401,0.025835,0.025872,-0.037,-0.05119,-0.00650,-0.05211,0.02411
70.1601,0.024814,0.024819,-0.004,-0.05084,0.04148,-0.05063,0.07374
70.1801,0.023809,0.023778,0.032,-0.04952,0.09089,-0.04805,0.12910
70.2001,0.022842,0.022770,0.071,-0.04721,0.14050,-0.04434,0.18520
70.2201,0.021929,0.021821,0.108,-0.04391,0.18923,-0.03984,0.22520
70.2401,0.021092,0.020949,0.143,-0.03965,0.23585,-0.03440,0.27207
70.2601,0.020349,0.020166,0.183,-0.03449,0.27921,-0.02784,0.32802
70.2801,0.019717,0.019496,0.221,-0.02851,0.31820,-0.02057,0.36359
70.3001,0.019213,0.018958,0.255,-0.02180,0.35183,-0.01276,0.39056
70.3201,0.018849,0.018563,0.286,-0.01448,0.37919,-0.00442,0.41697
70.3401,0.018637,0.018323,0.314,-0.00666,0.39955,0.00431,0.43631
70.3601,0.018584,0.018261,0.323,0.00147,0.41219,0.01257,0.41311
70.3801,0.018697,0.018339,0.358,0.00977,0.41673,0.02230,0.48665
70.4001,0.018975,0.018588,0.387,0.01807,0.41291,0.03153,0.46133
70.4201,0.019419,0.019041,0.378,0.02623,0.40062,0.03898,0.37222
70.4401,0.020023,0.019684,0.338,0.03405,0.38000,0.04512,0.30740
70.4601,0.020778,0.020481,0.296,0.04138,0.35137,0.05099,0.29332
70.4801,0.021673,0.021401,0.272,0.04806,0.31520,0.05705,0.30318
70.5001,0.022694,0.022441,0.253,0.05394,0.27219,0.06234,0.26428
70.5201,0.023827,0.023599,0.228,0.05891,0.22303,0.06639,0.20275
70.5401,0.025044,0.024865,0.179,0.06283,0.16905,0.06838,0.09925
70.5601,0.026328,0.026205,0.123,0.06563,0.11111,0.06919,0.04061
70.5801,0.027660,0.027580,0.080,0.06725,0.05024,0.06951,0.01566
70.6001,0.029009,0.028969,0.040,0.06764,-0.01196,0.06855,-0.04756
70.6201,0.030357,0.030360,-0.003,0.06677,-0.07447,0.06619,-0.11837
70.6401,0.031673,0.031724,-0.051,0.06466,-0.13583,0.06242,-0.18856
70.6601,0.032939,0.033038,-0.099,0.06134,-0.19488,0.05744,-0.24884
70.6801,0.034120,0.034274,-0.154,0.05690,-0.24995,0.05106,-0.31915
70.7001,0.035205,0.035407,-0.203,0.05139,-0.30033,0.04396,-0.35496
70.7201,0.036169,0.036413,-0.244,0.04493,-0.34475,0.03618,-0.38904
70.7401,0.036996,0.037272,-0.277,0.03765,-0.38234,0.02788,-0.41481
70.7601,0.037670,0.037979,-0.309,0.02969,-0.41226,0.01882,-0.45286
70.7801,0.038180,0.038517,-0.337,0.02120,-0.43399,0.00943,-0.46943
70.8001,0.038516,0.038874,-0.358,0.01239,-0.44697,-0.00001,-0.47218
70.8201,0.038674,0.039042,-0.368,0.00339,-0.45103,-0.00925,-0.46192
70.8401,0.038652,0.039034,-0.382,-0.00561,-0.44612,-0.01874,-0.47473
70.8601,0.038452,0.038856,-0.404,-0.01439,-0.43243,-0.02838,-0.48184
70.8801,0.038078,0.038475,-0.398,-0.02285,-0.41019,-0.03630,-0.39579
70.9001,0.037541,0.037907,-0.365,-0.03075,-0.38012,-0.04281,-0.32582
70.9201,0.036853,0.037171,-0.318,-0.03800,-0.34278,-0.04829,-0.27403
70.9401,0.036027,0.036295,-0.269,-0.04442,-0.29911,-0.05301,-0.23577
70.9601,0.035082,0.035313,-0.231,-0.04992,-0.25009,-0.05739,-0.21888
70.9801,0.034037,0.034235,-0.198,-0.05440,-0.19685,-0.06074,-0.16794
71.0001,0.032914,0.033074,-0.160,-0.05777,-0.14058,-0.06280,-0.10287
71.0201,0.031734,0.031846,-0.112,-0.06001,-0.08246,-0.06331,-0.02526
71.0401,0.030521,0.030583,-0.063,-0.06107,-0.02382,-0.06265,0.03293
71.0601,0.029299,0.029316,-0.018,-0.06097,0.03401,-0.06108,0.07831
71.0801,0.028089,0.028066,0.024,-0.05972,0.08986,-0.05846,0.13129
71.1001,0.026916,0.026852,0.064,-0.05739,0.14252,-0.05476,0.18482
71.1201,0.025801,0.025690,0.110,-0.05405,0.19088,-0.04979,0.24835
71.1402,0.024757,0.024607,0.149,-0.04977,0.23416,-0.04427,0.27602
71.1601,0.023814,0.023626,0.188,-0.04473,0.27103,-0.03791,0.31816
71.1801,0.022975,0.022755,0.220,-0.03899,0.30127,-0.03114,0.33866
71.2001,0.022258,0.022016,0.242,-0.03273,0.32415,-0.02426,0.34376
71.2201,0.021669,0.021412,0.257,-0.02608,0.33945,-0.01717,0.35443
71.2401,0.021216,0.020944,0.272,-0.01920,0.34693,-0.00980,0.36870
71.2601,0.020901,0.020617,0.284,-0.01225,0.34664,-0.00246,0.36682
71.2801,0.020725,0.020438,0.288,-0.00539,0.33881,0.00443,0.34449
71.3001,0.020684,0.020411,0.274,0.00125,0.32383,0.01041,0.29893
71.3201,0.020773,0.020492,0.280,0.00752,0.30226,0.01713,0.33606
71.3401,0.020982,0.020702,0.280,0.01330,0.27479,0.02282,0.28467
71.3601,0.021301,0.021054,0.247,0.01848,0.24230,0.02652,0.18488
71.3801,0.021718,0.021525,0.193,0.02298,0.20557,0.02895,0.12135
71.4001,0.022214,0.022067,0.146,0.02668,0.16606,0.03114,0.10974
71.4201,0.022778,0.022657,0.121,0.02959,0.12441,0.03341,0.11352
71.4401,0.023392,0.023290,0.102,0.03165,0.08186,0.03492,0.07550
71.4601,0.024038,0.023965,0.073,0.03286,0.03958,0.03502,0.00520
71.4801,0.024701,0.024668,0.032,0.03324,-0.00140,0.03389,-0.05666
71.5001,0.025362,0.025367,-0.004,0.03283,-0.04000,0.03228,-0.08034
71.5201,0.026009,0.026038,-0.029,0.03166,-0.07535,0.03039,-0.09497
71.5401,0.026625,0.026678,-0.053,0.02984,-0.10653,0.02778,-0.13030
71.5601,0.027199,0.027275,-0.076,0.02744,-0.13284,0.02460,-0.15884
71.5802,0.027721,0.027822,-0.101,0.02455,-0.15380,0.02084,-0.18813
71.6001,0.028178,0.028304,-0.126,0.02133,-0.16875,0.01679,-0.20260
71.6201,0.028571,0.028706,-0.136,0.01785,-0.17769,0.01313,-0.18294
71.6401,0.028892,0.029025,-0.133,0.01426,-0.18045,0.00975,-0.16885
71.6601,0.029141,0.029276,-0.135,0.01067,-0.17711,0.00606,-0.18443
71.6801,0.029320,0.029459,-0.139,0.00721,-0.16793,0.00243,-0.18160
71.7001,0.029431,0.029561,-0.130,0.00399,-0.15337,-0.00033,-0.13812
71.7201,0.029482,0.029601,-0.119,0.00111,-0.13397,-0.00283,-0.12484
71.7401,0.029479,0.029593,-0.114,-0.00134,-0.11042,-0.00516,-0.11687
71.7601,0.029432,0.029545,-0.113,-0.00328,-0.08357,-0.00712,-0.09776
71.7801,0.029351,0.029445,-0.094,-0.00467,-0.05429,-0.00764,-0.02577
71.8001,0.029249,0.029305,-0.056,-0.00545,-0.02360,-0.00693,0.03538
71.8201,0.029137,0.029161,-0.023,-0.00561,0.00754,-0.00604,0.04446
71.8401,0.029029,0.029026,0.003,-0.00515,0.03811,-0.00476,0.06388
71.8601,0.028935,0.028910,0.025,-0.00409,0.06700,-0.00300,0.08801
71.8801,0.028869,0.028820,0.049,-0.00249,0.09333,-0.00056,0.12201
71.9001,0.028839,0.028774,0.065,-0.00038,0.11617,0.00199,0.12750
71.9201,0.028856,0.028776,0.080,0.00213,0.13467,0.00503,0.15180
71.9401,0.028927,0.028805,0.122,0.00497,0.14822,0.00957,0.22719
71.9601,0.029056,0.028898,0.158,0.00802,0.15620,0.01380,0.21136
71.9801,0.029248,0.029090,0.158,0.01118,0.15821,0.01653,0.13680
72.0001,0.029503,0.029378,0.124,0.01430,0.15403,0.01816,0.08127
72.0201,0.029819,0.029713,0.106,0.01729,0.14355,0.02070,0.12724
72.0401,0.030193,0.030085,0.108,0.02001,0.12686,0.02369,0.14960
72.0601,0.030617,0.030510,0.107,0.02233,0.10427,0.02597,0.11373
72.0801,0.031082,0.030990,0.092,0.02414,0.07619,0.02712,0.05741
72.1001,0.031579,0.031517,0.061,0.02534,0.04320,0.02709,-0.00119
72.1202,0.032094,0.032063,0.030,0.02584,0.00593,0.02652,-0.02855
72.1401,0.032607,0.032605,0.002,0.02556,-0.03433,0.02530,-0.06090
72.1601,0.033109,0.033129,-0.020,0.02445,-0.07704,0.02352,-0.08938
72.1801,0.033579,0.033629,-0.050,0.02247,-0.12099,0.02045,-0.15314
72.2001,0.034001,0.034093,-0.091,0.01962,-0.16504,0.01606,-0.21965
72.2201,0.034358,0.034492,-0.134,0.01588,-0.20812,0.01087,-0.25964
72.2401,0.034631,0.034794,-0.163,0.01130,-0.24907,0.00543,-0.27192
72.2601,0.034805,0.034993,-0.188,0.00594,-0.28670,-0.00071,-0.30708
72.2801,0.034864,0.035082,-0.218,-0.00014,-0.32001,-0.00791,-0.35966
72.3001,0.034795,0.035067,-0.272,-0.00683,-0.34800,-0.01668,-0.43858
72.3201,0.034588,0.034914,-0.326,-0.01402,-0.36980,-0.02570,-0.45119
72.3401,0.034232,0.034575,-0.343,-0.02157,-0.38468,-0.03340,-0.38492
72.3601,0.033723,0.034054,-0.331,-0.02935,-0.39205,-0.04046,-0.35307
72.3801,0.033058,0.033374,-0.316,-0.03720,-0.39149,-0.04778,-0.36584
72.4001,0.032236,0.032546,-0.310,-0.04495,-0.38277,-0.05541,-0.38174
72.4201,0.031262,0.031574,-0.312,-0.05245,-0.36583,-0.06311,-0.38466
72.4401,0.030140,0.030448,-0.308,-0.05954,-0.34078,-0.06995,-0.34215
72.4601,0.028883,0.029167,-0.284,-0.06604,-0.30799,-0.07543,-0.27426
72.4801,0.027503,0.027747,-0.243,-0.07181,-0.26797,-0.07962,-0.20954
72.5001,0.026016,0.026216,-0.200,-0.07671,-0.22139,-0.08302,-0.16965
72.5201,0.024442,0.024605,-0.163,-0.08063,-0.16914,-0.08578,-0.13838
72.5401,0.022799,0.022930,-0.131,-0.08345,-0.11214,-0.08755,-0.08838
72.5601,0.021112,0.021203,-0.091,-0.08509,-0.05157,-0.08772,-0.00853
72.5801,0.019405,0.019447,-0.042,-0.08549,0.01141,-0.08640,0.06625
72.6001,0.017702,0.017696,0.006,-0.08462,0.07554,-0.08389,0.12549
72.6201,0.016029,0.015974,0.055,-0.08247,0.13948,-0.08007,0.19081
72.6401,0.014412,0.014306,0.105,-0.07905,0.20195,-0.07492,0.25779
72.6601,0.012875,0.012720,0.155,-0.07441,0.26162,-0.06858,0.31685
72.6801,0.011443,0.011238,0.205,-0.06862,0.31725,-0.06111,0.37343
72.7001,0.010138,0.009885,0.253,-0.06176,0.36769,-0.05264,0.42332
72.7201,0.008979,0.008679,0.300,-0.05395,0.41188,-0.04325,0.46993
72.7401,0.007984,0.007644,0.340,-0.04532,0.44891,-0.03042,0.00000
72.7601,0.007170,0.006796,0.373,-0.03604,0.47796,-0.01660,0.00000
72.7801,0.006546,0.006192,0.354,-0.02626,0.49845,-0.00865,0.00000
72.8001,0.006120,0.005860,0.260,-0.01613,0.50998,-0.00446,0.00000
72.8201,0.005900,0.005715,0.186,-0.00593,0.51228,-0.00022,0.00000
72.8401,0.005884,0.005643,0.241,0.00427,0.50538,0.01306,0.66403
72.8601,0.006070,0.005653,0.416,0.01423,0.48944,0.03032,0.86332
72.8801,0.006451,0.005890,0.561,0.02379,0.46483,0.04445,0.70628
72.9001,0.007019,0.006460,0.559,0.03279,0.43203,0.05176,0.36549
72.9202,0.007760,0.007343,0.417,0.04106,0.39186,0.05368,0.09588
72.9402,0.008657,0.008394,0.263,0.04844,0.34525,0.05567,0.09983
72.9601,0.009686,0.009478,0.208,0.05480,0.29343,0.06128,0.28047
72.9801,0.010837,0.010608,0.229,0.06012,0.23704,0.06815,0.34326
73.0001,0.012083,0.011854,0.229,0.06427,0.17755,0.07207,0.19593
73.0201,0.013399,0.013234,0.165,0.06720,0.11629,0.07210,0.00154
73.0401,0.014768,0.014681,0.086,0.06892,0.05416,0.07098,-0.05608
73.0601,0.016148,0.016125,0.023,0.06939,-0.00675,0.06947,-0.07546
73.0801,0.017531,0.017542,-0.011,0.06865,-0.06589,0.06791,-0.07768
73.1001,0.018887,0.018927,-0.040,0.06677,-0.12177,0.06509,-0.14125
73.1201,0.020194,0.020278,-0.083,0.06381,-0.17334,0.06051,-0.22873
73.1401,0.021436,0.021571,-0.134,0.05986,-0.21972,0.05473,-0.28909
73.1601,0.022585,0.022765,-0.179,0.05506,-0.25973,0.04847,-0.31305
73.1801,0.023631,0.023841,-0.210,0.04953,-0.29290,0.04206,-0.32042
73.2001,0.024561,0.024794,-0.233,0.04341,-0.31868,0.03522,-0.34216
73.2201,0.025364,0.025615,-0.252,0.03684,-0.33674,0.02808,-0.35701
73.2401,0.026033,0.026301,-0.269,0.02999,-0.34689,0.02066,-0.37091
73.2601,0.026563,0.026840,-0.277,0.02301,-0.34914,0.01349,-0.35860
73.2801,0.026954,0.027232,-0.278,0.01607,-0.34372,0.00661,-0.34413
73.3001,0.027207,0.027486,-0.279,0.00931,-0.33102,-0.00018,-0.33918
73.3201,0.027328,0.027596,-0.268,0.00288,-0.31160,-0.00611,-0.29679
73.3401,0.027325,0.027585,-0.260,-0.00311,-0.28616,-0.01186,-0.28737
73.3601,0.027208,0.027464,-0.256,-0.00853,-0.25555,-0.01719,-0.26646
