scenario,variant,recorded_n,expected_n,valid_n,complete_n,gaps_n,aborted_n,missing_n,rmse__mean,rmse__min,rmse__max,rmse__n,absolute_mean_bias__mean,absolute_mean_bias__min,absolute_mean_bias__max,absolute_mean_bias__n,peak_absolute_error__mean,peak_absolute_error__min,peak_absolute_error__max,peak_absolute_error__n,bad_path_m__mean,bad_path_m__min,bad_path_m__max,bad_path_m__n,valid_coverage_rate_m_s__mean,valid_coverage_rate_m_s__min,valid_coverage_rate_m_s__max,valid_coverage_rate_m_s__n,valid_coverage_fraction__mean,valid_coverage_fraction__min,valid_coverage_fraction__max,valid_coverage_fraction__n,registered_image_coverage_m__mean,registered_image_coverage_m__min,registered_image_coverage_m__max,registered_image_coverage_m__n,acoustic_coverage_fraction__mean,acoustic_coverage_fraction__min,acoustic_coverage_fraction__max,acoustic_coverage_fraction__n,angular_travel_rad__mean,angular_travel_rad__min,angular_travel_rad__max,angular_travel_rad__n,measured_forward_m__mean,measured_forward_m__min,measured_forward_m__max,measured_forward_m__n,elapsed_s__mean,elapsed_s__min,elapsed_s__max,elapsed_s__n,force_active_fraction__mean,force_active_fraction__min,force_active_fraction__max,force_active_fraction__n,aperture_active_fraction__mean,aperture_active_fraction__min,aperture_active_fraction__max,aperture_active_fraction__n,omega_width_mechanical_mean__mean,omega_width_mechanical_mean__min,omega_width_mechanical_mean__max,omega_width_mechanical_mean__n,omega_width_force_mean__mean,omega_width_force_mean__min,omega_width_force_mean__max,omega_width_force_mean__n,omega_width_complete_mean__mean,omega_width_complete_mean__min,omega_width_complete_mean__max,omega_width_complete_mean__n,controller_p50_ms__mean,controller_p50_ms__min,controller_p50_ms__max,controller_p50_ms__n,controller_p99_ms__mean,controller_p99_ms__min,controller_p99_ms__max,controller_p99_ms__n,controller_max_ms__mean,controller_max_ms__min,controller_max_ms__max,controller_max_ms__n,simulated_deadline_overruns__mean,simulated_deadline_overruns__min,simulated_deadline_overruns__max,simulated_deadline_overruns__n,measured_positive_travel_m__mean,measured_positive_travel_m__min,measured_positive_travel_m__max,measured_positive_travel_m__n,measured_reverse_travel_m__mean,measured_reverse_travel_m__min,measured_reverse_travel_m__max,measured_reverse_travel_m__n,scan_angular_travel_rad__mean,scan_angular_travel_rad__min,scan_angular_travel_rad__max,scan_angular_travel_rad__n,scan_aperture_active_fraction__mean,scan_aperture_active_fraction__min,scan_aperture_active_fraction__max,scan_aperture_active_fraction__n,scan_controller_p95_ms__mean,scan_controller_p95_ms__min,scan_controller_p95_ms__max,scan_controller_p95_ms__n,scan_end_s__mean,scan_end_s__min,scan_end_s__max,scan_end_s__n,scan_force_active_fraction__mean,scan_force_active_fraction__min,scan_force_active_fraction__max,scan_force_active_fraction__n,scan_max_abs_angle_rad__mean,scan_max_abs_angle_rad__min,scan_max_abs_angle_rad__max,scan_max_abs_angle_rad__n,scan_omega_width_complete_mean__mean,scan_omega_width_complete_mean__min,scan_omega_width_complete_mean__max,scan_omega_width_complete_mean__n,scan_omega_width_complete_samples__mean,scan_omega_width_complete_samples__min,scan_omega_width_complete_samples__max,scan_omega_width_complete_samples__n,scan_omega_width_force_mean__mean,scan_omega_width_force_mean__min,scan_omega_width_force_mean__max,scan_omega_width_force_mean__n,scan_omega_width_force_samples__mean,scan_omega_width_force_samples__min,scan_omega_width_force_samples__max,scan_omega_width_force_samples__n,scan_omega_width_mechanical_mean__mean,scan_omega_width_mechanical_mean__min,scan_omega_width_mechanical_mean__max,scan_omega_width_mechanical_mean__n,scan_omega_width_mechanical_samples__mean,scan_omega_width_mechanical_samples__min,scan_omega_width_mechanical_samples__max,scan_omega_width_mechanical_samples__n,scan_required_acoustic_bad_fraction__mean,scan_required_acoustic_bad_fraction__min,scan_required_acoustic_bad_fraction__max,scan_required_acoustic_bad_fraction__n,scan_samples__mean,scan_samples__min,scan_samples__max,scan_samples__n,recovery_events,recovery_confirmed,recovery_unconfirmed,recovery_no_deficit_runs,recovery_median_s
moving_surface,full_consistency,9,10,9,2,7,0,1,0.13489756206719658,0.1308292815768148,0.13954638882660103,9,0.012732580055114767,0.0011169755694965206,0.03453140124955357,9,0.3518128873782922,0.3356044133366973,0.3652809468664451,9,0.0,0.0,0.0,9,0.018290030154322384,0.018072289156626505,0.01840490797546012,9,1.0,1.0,1.0,9,0.059660192131881035,0.05923181709286576,0.05998445735784265,9,1.0,1.0,1.0,9,0.00019248377509699694,3.636298962279133e-10,0.0006373832954071132,9,0.060000000000000005,0.06,0.06,9,3.280555555555556,3.2600000000000002,3.3200000000000003,9,0.36892322602914895,0.3114503816793893,0.4726443768996961,9,0.0,0.0,0.0,9,0.029999999999999995,0.02999999999999999,0.030000000000000002,9,0.029999999999999995,0.02999999999999999,0.030000000000000002,9,0.029999999762387985,0.029999998980562582,0.029999999999696964,9,1.6683257029702265,1.6294096130877733,1.7028735019266605,9,2.5598216962276235,2.337731460575015,3.65878671174869,9,3.040035462213887,2.474954817444086,4.729699110612273,9,0.0,0.0,0.0,9,0.060780486042969026,0.06071236765543767,0.06082791957255758,9,0.0,0.0,0.0,9,0.00018867863225411152,3.6362989622791324e-10,0.0006357968291200191,9,0.0,0.0,0.0,9,2.157481708046463,2.0626372075639665,2.3921237443573786,9,3.025555555555481,3.004999999999926,3.064999999999925,9,0.39021261734118806,0.3371900826446281,0.4316309719934102,9,9.917199454896418e-05,3.4750980435693473e-10,0.00024430134042888825,9,0.029999999747997108,0.029999998980562582,0.029999999999497585,9,75.77777777777777,75.0,77.0,9,0.02999999999999999,0.02999999999999999,0.029999999999999995,9,75.77777777777777,75.0,77.0,9,0.02999999999999999,0.02999999999999999,0.029999999999999995,9,75.77777777777777,75.0,77.0,9,0.0,0.0,0.0,9,606.1111111111111,602.0,614.0,9,0,0,0,9,
moving_surface,matched_scan_speed,9,10,9,2,7,0,1,0.13486232408059934,0.13085401926405996,0.13999517102668546,9,0.011159758565494527,0.001077623705560662,0.03567223039693961,9,0.3517958280137149,0.3356176217036482,0.3652809853426211,9,0.0,0.0,0.0,9,0.018290030154322384,0.018072289156626505,0.01840490797546012,9,1.0,1.0,1.0,9,0.05966019212633503,0.059231817092717486,0.05998445735755126,9,1.0,1.0,1.0,9,0.0,0.0,0.0,9,0.060000000000000005,0.06,0.06,9,3.280555555555556,3.2600000000000002,3.3200000000000003,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,,,,0,,,,0,,,,0,1.257199017951886,1.2215739116072655,1.280408469028771,9,1.823843081430015,1.3675387436524034,2.545980284921829,9,2.0396465487364264,1.4299801550805569,3.093416104093194,9,0.0,0.0,0.0,9,0.060780486037423226,0.06071236765539052,0.060827919572266194,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,1.4625090420142643,1.330335601232946,2.1859476924873897,9,3.025555555555481,3.004999999999926,3.064999999999925,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,0.0,0.0,0.0,9,606.1111111111111,602.0,614.0,9,0,0,0,9,
moving_surface,matched_rocking,9,10,9,0,9,0,1,0.13488143518963164,0.13093397619458597,0.1399140092521556,9,0.010927978350971318,0.0009075802145476665,0.03643752022254358,9,0.35222681171986836,0.33458715707225783,0.3652809853426211,9,0.0,0.0,0.0,9,0.01840490797546012,0.01840490797546012,0.01840490797546012,9,1.0,1.0,1.0,9,0.05943800431024018,0.05943800431024018,0.05943800431024018,9,1.0,1.0,1.0,9,0.0,0.0,0.0,9,0.060000000000000005,0.06,0.06,9,3.2600000000000002,3.2600000000000002,3.2600000000000002,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,,,,0,,,,0,,,,0,1.265954329735703,1.248567015863955,1.2953410623595119,9,1.5173019833552341,1.3887469586916268,2.25787952542305,9,1.8013152293860912,1.4350139535963535,2.7860270347446203,9,0.0,0.0,0.0,9,0.06078146652496788,0.06078146652496788,0.06078146652496788,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,1.3752327003102336,1.3558393577113748,1.4159779879264531,9,3.004999999999926,3.004999999999926,3.004999999999926,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,,,,0,0.0,0.0,0.0,9,0.0,0.0,0.0,9,602.0,602.0,602.0,9,0,0,0,9,
delayed_execution,baseline,10,10,10,0,10,0,0,0.2043118164306473,0.1982644627315352,0.20983776108288565,10,0.018506987421894012,0.017226707148204522,0.019518487079556855,10,0.3794706022897837,0.3719250575925801,0.38558051537357585,10,0.0032698196943572967,0.0,0.005799891290821327,10,0.017401895799276902,0.01662580021753947,0.01840490797546012,10,0.9455030050940451,0.9033351451529779,1.0,10,0.05543813382918559,0.052237904514710595,0.059438004308267706,10,0.9455030050940451,0.9033351451529779,1.0,10,0.015344540697500252,0.010053234973396906,0.02392383063970656,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2262921314686537,1.212803996168077,1.2431524228304625,10,1.7426613131538033,1.3435671827755868,2.4948319932445884,10,1.9766539568081498,1.4092109631747007,2.650007139891386,10,0.0,0.0,0.0,10,0.061481466492024336,0.06148146649202434,0.06148146649202434,10,0.0,0.0,0.0,10,0.01534454069750026,0.010053234973396925,0.02392383063970657,10,0.0,0.0,0.0,10,1.510966020869091,1.30971820326522,2.3317204206250604,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.015344540697500252,0.010053234973396906,0.02392383063970656,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.052823920265780734,0.0,0.0946843853820598,10,602.0,602.0,602.0,10,9,9,0,1,0.16999999999999638
delayed_execution,image_only,10,10,10,0,10,0,0,0.9826434359561882,0.9052271811273283,1.0627440250769356,10,0.5651623066008281,0.5175739351619961,0.6192361597743998,10,1.8240916708782897,1.717613014028168,1.9890115591739992,10,0.003239827991155267,0.0,0.005699872667822327,10,0.01740055442723342,0.01663097314921215,0.01840490797546012,10,0.9460028668140789,0.9050021222029612,1.0,10,0.055572764870697636,0.05299501191689835,0.059438001649811854,10,0.9460028668140789,0.9050021222029612,1.0,10,0.03615877470057395,0.02775493266227781,0.04746081367204862,10,0.06000000000000001,0.06,0.06,10,3.2620000000000005,3.2600000000000002,3.265,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,1.7114652669988573,1.6537795308977365,1.7680630553513765,10,2.477551152929664,2.1193553227931266,3.5932138073258106,10,2.8712451923638582,2.2122259251773357,4.212710075080395,10,0.0,0.0,0.0,10,0.06149607834094931,0.061456370440927874,0.061538365964808044,10,0.0,0.0,0.0,10,0.03504172489688108,0.02750554952653813,0.04473697548979587,10,0.0,0.0,0.0,10,2.1347457298543304,1.9645828637294467,3.2772957580164057,10,3.006999999999926,3.004999999999926,3.009999999999926,10,0.0,0.0,0.0,10,0.019456997808246806,0.011250250127108764,0.02879653373276616,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.029999999999999992,0.029999999999999995,0.029999999999999995,10,75.0,75.0,75.0,10,0.052283708809220786,0.0,0.09286898839137644,10,602.4,602.0,603.0,10,9,9,0,1,0.16999999999999638
delayed_execution,no_aperture,10,10,10,0,10,0,0,0.20446939681070173,0.19713526617709012,0.21072115869739116,10,0.017376920175247806,0.013979575137674142,0.02359185757658963,10,0.40770091570209355,0.3829668449912371,0.4354437134141751,10,0.00320683283492195,0.0,0.005605634493609249,10,0.01716837506073123,0.01616474457842221,0.018126888217522657,10,0.9465527860846341,0.9065727584398459,1.0,10,0.055842358143302996,0.053831678879981214,0.0593112015160715,10,0.9465527860846341,0.9065727584398459,1.0,10,0.01841225989178518,0.010663717609907294,0.029559787455185043,10,0.06000000000000001,0.06,0.06,10,3.3085,3.275,3.365,10,0.5629661768316939,0.5422960725075529,0.5709969788519638,10,0.0,0.0,0.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,1.6710783820599318,1.6184248961508274,1.8308066064491868,10,2.3679542457684875,2.243090691044927,2.863645984325558,10,2.8381660347804427,2.2991870064288378,3.8242500741034746,10,0.0,0.0,0.0,10,0.06148433210643578,0.061389176323925154,0.06153229521764661,10,0.0,0.0,0.0,10,0.01840315706801694,0.010658977278694146,0.029559787455185064,10,0.0,0.0,0.0,10,2.1056999382562935,1.9755994435399764,2.192164189182222,10,3.0534999999999255,3.019999999999926,3.109999999999924,10,0.6089874876939485,0.5866013071895425,0.6176470588235294,10,0.018248237579169577,0.010067607342944805,0.029404035413915227,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.051560042247069136,0.0,0.09149277688603531,10,611.7,605.0,623.0,10,9,9,0,1,0.17499999999999627
delayed_execution,full,10,10,10,0,10,0,0,0.20449276772158115,0.19717871999456893,0.21078685331136157,10,0.017524498917480195,0.014096091217173735,0.02376831824251181,10,0.4074022203828728,0.3829620815705721,0.43545056494412515,10,0.0031965728023778304,0.0,0.00560563436860341,10,0.01716888334187604,0.01616474461557105,0.018126888217522657,10,0.9467237866270362,0.9065727605232765,1.0,10,0.05583959317096945,0.05383167892427079,0.05931120151538811,10,0.9467237866270362,0.9065727605232765,1.0,10,0.01817997490950787,0.010481560003247107,0.028829709341470316,10,0.06000000000000001,0.06,0.06,10,3.309,3.275,3.365,10,0.5630286099611876,0.5422960725075529,0.5709969788519638,10,0.00015105740181268882,0.0,0.0015105740181268882,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,0.029914165657153474,0.029879242431626502,0.029953065806376196,10,1.834708813112229,1.6356389969587326,3.1750460620969534,10,2.8423437364399433,2.389509556815028,4.735032329335809,10,3.5067505203187466,2.50148493796587,5.053356988355517,10,0.1,0.0,1.0,10,0.06149155947832692,0.06138917632171879,0.061532295288693445,10,0.0,0.0,0.0,10,0.01817528724510087,0.010477836134425893,0.028829709341470305,10,0.00016339869281045753,0.0,0.0016339869281045752,10,2.437824902590364,2.0969982724636793,4.203962394967675,10,3.053999999999925,3.019999999999926,3.109999999999924,10,0.6090471808675761,0.5866013071895425,0.6176470588235294,10,0.01807014386701452,0.010065603570434366,0.028726827572173177,10,0.02991107788125717,0.029879242431626502,0.029943778974540643,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.05138808584857958,0.0,0.09149277688603531,10,611.8,605.0,623.0,10,9,9,0,1,0.17499999999999627
delayed_execution,full_consistency,10,10,10,0,10,0,0,0.20434837566199074,0.19704329336587534,0.21046580951230454,10,0.01658886669295943,0.013127857764359863,0.022872094104122477,10,0.40928294274567706,0.3829620815705721,0.43545056494412515,10,0.0032026565648058274,0.0,0.0056664719930658025,10,0.017167075388702876,0.016146665083784307,0.018126888217522657,10,0.9466223905865695,0.90555880011557,1.0,10,0.055839593147065235,0.05383167892023122,0.059311201515239456,10,0.9466223905865695,0.90555880011557,1.0,10,0.015976881795746415,0.010377911648841482,0.025747692590213336,10,0.06000000000000001,0.06,0.06,10,3.309,3.275,3.365,10,0.5616728776612209,0.5422960725075529,0.5694864048338368,10,0.0,0.0,0.0,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,0.02999999999999999,0.02999999999999999,0.030000000000000002,10,0.02992473205645966,0.02988989382351041,0.029953075575620203,10,1.686877093743533,1.637419918552041,1.8476699478924274,10,2.8318690282758325,2.377270555589348,3.7956298911012736,10,3.751827240921557,2.4578298907727003,4.7678351402282715,10,0.0,0.0,0.0,10,0.06149155945644932,0.061389176321029026,0.061532295267321575,10,0.0,0.0,0.0,10,0.01597453054364647,0.010376597102375255,0.025728924320137285,10,0.0,0.0,0.0,10,2.33064875123091,2.116611134260892,2.9461189405992627,10,3.053999999999925,3.019999999999926,3.109999999999924,10,0.607581011636811,0.5866013071895425,0.6160130718954249,10,0.01588031250862321,0.010065603567860633,0.02567587110185433,10,0.029921644923276768,0.02988989382351041,0.029943778978501756,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.02999999999999999,0.02999999999999999,0.029999999999999992,10,76.3,76.0,78.0,10,0.0515485994922393,0.0,0.09309791332263243,10,611.8,605.0,623.0,10,9,9,0,1,0.17499999999999627
delayed_execution,matched_scan_speed,10,10,10,0,10,0,0,0.20405332221335176,0.19687891017972545,0.2096906409709667,10,0.014922384469751679,0.011476481591843076,0.020224519014216954,10,0.40992896975131077,0.38373039647500473,0.4361891546084027,10,0.0032026676708025066,0.0,0.005766580381948314,10,0.01716713521973541,0.016116915191100055,0.018126888217522657,10,0.9466222054866249,0.9038903269675281,1.0,10,0.05575950706518666,0.0530308178672106,0.05931120151522606,10,0.9466222054866249,0.9038903269675281,1.0,10,0.016314453330947967,0.01006035053008021,0.02564477197326949,10,0.06000000000000001,0.06,0.06,10,3.309,3.275,3.365,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.229796709958464,1.220181817188859,1.2512195389717817,10,1.750307090813294,1.3485679682344198,2.3789669200778003,10,2.028963412158191,1.3781881425529718,2.6515470817685127,10,0.0,0.0,0.0,10,0.06149155947824991,0.06138917632155675,0.06153229528863395,10,0.0,0.0,0.0,10,0.01631445333094797,0.010060350530080213,0.025644771973269503,10,0.0,0.0,0.0,10,1.4994134532753378,1.3142238021828234,2.185283624567091,10,3.053999999999925,3.019999999999926,3.109999999999924,10,0.0,0.0,0.0,10,0.016314453330947967,0.01006035053008021,0.02564477197326949,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.05154490952341954,0.0,0.09470304975922954,10,611.8,605.0,623.0,10,9,9,0,1,0.17499999999999627
delayed_execution,matched_rocking,10,10,10,0,10,0,0,0.20432843720531607,0.19812139895598388,0.20987750528596857,10,0.018380791482355135,0.01668012772360516,0.01947074481081316,10,0.37958031656760294,0.3719250575925801,0.38558051537357585,10,0.0037398212447291405,0.0,0.00619992118098564,10,0.017257723544561614,0.01650309166227434,0.01840490797546012,10,0.9376696459211808,0.896667980316906,1.0,10,0.05503812585314068,0.052237904514710595,0.059438004308267706,10,0.9376696459211808,0.896667980316906,1.0,10,0.013272405309530892,0.008548123304383794,0.02137965288520361,10,0.06000000000000001,0.06,0.06,10,3.2600000000000002,3.2600000000000002,3.2600000000000002,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,,,,0,,,,0,,,,0,1.2456531869247556,1.227746019139886,1.2612818973138928,10,1.4675646796822548,1.3618421950377524,2.1449784678407013,10,1.656832592561841,1.393469050526619,2.3744290228933096,10,0.0,0.0,0.0,10,0.061481466492024336,0.06148146649202434,0.06148146649202434,10,0.0,0.0,0.0,10,0.013272405309530893,0.008548123304383795,0.021379652885203607,10,0.0,0.0,0.0,10,1.3647088618017729,1.3252620468847454,1.5086981235071988,10,3.0049999999999257,3.004999999999926,3.004999999999926,10,0.0,0.0,0.0,10,0.013272405309530892,0.008548123304383794,0.02137965288520361,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,,,,0,0.0,0.0,0.0,10,0.0606312292358804,0.0,0.10132890365448505,10,602.0,602.0,602.0,10,9,9,0,1,0.19499999999999584
hard_contact,baseline,6,10,6,0,6,0,4,0.4754167707087224,0.4564733549567062,0.49685944621222616,6,0.025243396391294057,0.013834415376618368,0.034764014935349107,6,1.173124361043785,1.1511886364899047,1.1902801817661435,6,0.039216666843870866,0.03850000015776745,0.039700000181091544,6,0.006375255569364764,0.006226993809481121,0.006595091976144952,6,0.3463888859354855,0.33833333031514096,0.3583333307038758,6,0.01863800404245551,0.01863800404245551,0.01863800404245551,6,0.3463888859354855,0.33833333031514096,0.3583333307038758,6,0.09348720020936585,0.08876018799303724,0.09695467195194406,6,0.06,0.06,0.06,6,3.2600000000000002,3.2600000000000002,3.2600000000000002,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,,,,0,,,,0,,,,0,1.184710495484372,1.056074514053762,1.2522879987955093,6,1.934257357691725,1.2613514950498939,2.6875570812262595,6,2.1369883324950933,1.386319985613227,2.76887696236372,6,0.0,0.0,0.0,6,0.060781466524967874,0.06078146652496788,0.06078146652496788,6,0.0,0.0,0.0,6,0.09206427143816694,0.08755674320811396,0.09541798018494595,6,0.0,0.0,0.0,6,1.6437410066525142,1.1951676104217768,2.4897580849938095,6,3.004999999999926,3.004999999999926,3.004999999999926,6,0.0,0.0,0.0,6,0.07215173417243491,0.06973239611331927,0.07369212817897439,6,,,,0,0.0,0.0,0.0,6,,,,0,0.0,0.0,0.0,6,,,,0,0.0,0.0,0.0,6,0.6447951273532669,0.632890365448505,0.6528239202657807,6,602.0,602.0,602.0,6,12,12,0,0,1.0149999999999784
hard_contact,image_only,6,10,6,0,6,0,4,2.3893776389881785,2.229599340097258,2.582577857203795,6,1.388625651449123,1.2756935435955512,1.4770487083177108,6,4.814149056505049,4.563904789965674,5.05739733284711,6,0.027126993545304356,0.02599999245602671,0.028561995997788796,6,0.010083744311256332,0.009643559509880736,0.010429450166862971,6,0.5478834409115941,0.5239667333701867,0.5666667923995549,6,0.031434603341453905,0.02983800396632806,0.03302686845534807,6,0.5478834409115941,0.5239667333701867,0.5666667923995549,6,0.11237728172782137,0.10494847633605402,0.1239735623991717,6,0.06,0.06,0.06,6,3.2600000000000002,3.2600000000000002,3.2600000000000002,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.029999999999999995,0.029999999999999995,0.029999999999999995,6,0.029999999999999995,0.029999999999999995,0.029999999999999995,6,0.029999999999999995,0.029999999999999995,0.029999999999999995,6,1.6997618949972093,1.5293094329535961,1.8557559233158827,6,2.652450960983212,1.8817203654907646,3.97689622361213,6,3.0550382022435465,1.9998790230602026,4.481486976146698,6,0.0,0.0,0.0,6,0.06077805879151701,0.06077032314478494,0.06078146016408246,6,0.0,0.0,0.0,6,0.11190458470814925,0.10461734921129041,0.12329921309306802,6,0.0,0.0,0.0,6,2.089179446920752,1.7519354005344212,2.662771777249872,6,3.004999999999926,3.004999999999926,3.004999999999926,6,0.0,0.0,0.0,6,0.10218508497781324,0.09197811059615797,0.11213375465354199,6,0.029999999999999995,0.029999999999999995,0.029999999999999995,6,75.0,75.0,75.0,6,0.029999999999999995,0.029999999999999995,0.029999999999999995,6,75.0,75.0,75.0,6,0.029999999999999995,0.029999999999999995,0.029999999999999995,6,75.0,75.0,75.0,6,0.4487818383167221,0.43023255813953487,0.4717607973421927,6,602.0,602.0,602.0,6,7,6,1,0,1.3374999999999715
hard_contact,no_aperture,6,10,6,0,6,0,4,0.28785938317114346,0.28006152286533,0.29337959530107377,6,0.008768912111500273,0.0013541175964906793,0.02698437515601321,6,1.01846468996667,0.9950248310095873,1.052267331892744,6,0.044903971063404935,0.04398347120118661,0.046099644689326945,6,0.0028765351069742853,0.002642653100888413,0.0030536756527766227,6,0.25160048227658444,0.23167258851121755,0.26694214664688976,6,0.014027017067089498,0.013037748341292352,0.015036762026578982,6,0.25160048227658444,0.23167258851121755,0.26694214664688976,6,0.23897995408672332,0.22670790420881023,0.24928974933091788,6,0.06,0.06,0.06,6,5.2491666666666665,5.2,5.3,6,0.4760419141406634,0.41825095057034223,0.5141509433962265,6,0.0,0.0,0.0,6,0.03,0.029999999999999995,0.030000000000000002,6,0.02858812789897315,0.02840739681649282,0.028825873192581303,6,0.02858812789897315,0.02840739681649282,0.028825873192581303,6,1.7413806053809822,1.595060806721449,1.8860293785110116,6,2.493891205328206,2.037491067312658,3.436256921850147,6,3.35287197958678,2.177848946303129,4.358150996267796,6,0.0,0.0,0.0,6,0.060565694182759505,0.06047436687971676,0.06064807837213184,6,0.0,0.0,0.0,6,0.23733050924630839,0.22587741619858379,0.24683094738650674,6,0.0,0.0,0.0,6,2.1143219220296787,1.9045369699597359,2.4393217405304304,6,4.99416666666655,4.944999999999885,5.044999999999883,6,0.4915037372146828,0.43912175648702595,0.5396039603960396,6,0.14863460967437353,0.14491399566742622,0.1551745462531318,6,0.028501540561970438,0.02820244688382374,0.028825873192581303,6,122.66666666666667,122.0,123.0,6,0.028501540561970438,0.02820244688382374,0.028825873192581303,6,122.66666666666667,122.0,123.0,6,0.03,0.029999999999999995,0.030000000000000002,6,125.0,124.0,126.0,6,0.8394261640961286,0.8248248248248248,0.8542914171656687,6,999.8333333333334,990.0,1010.0,6,6,1,5,0,4.284999999999909
hard_contact,full,6,10,6,0,6,0,4,0.2910526655519105,0.2864375940181112,0.2953869895316204,6,0.014632384358894203,0.0013636925902997738,0.027940218039626496,6,1.0962217773193075,1.0860857800369796,1.1109326380534434,6,0.045673883175272205,0.04504105207555874,0.04624118798414191,6,0.0026946843973560983,0.0025408701783671446,0.0028013011094459284,6,0.23876861374546324,0.22931353359763482,0.24931579874068763,6,0.013354567730636835,0.012905019783233511,0.013627531632511972,6,0.23876861374546324,0.22931353359763482,0.24931579874068763,6,0.23699692248828816,0.21866072218627208,0.2496699470976711,6,0.06,0.06,0.06,6,5.3175,5.265,5.415,6,0.4387030336722472,0.36682464454976305,0.46572769953051646,6,0.027565321596436498,0.023651844843897825,0.03139427516158818,6,0.03,0.029999999999999992,0.030000000000000002,6,0.028489478526909487,0.028341030809357955,0.028770763559408264,6,0.028089060594855043,0.0278999360447724,0.028467289977328687,6,1.8796144286170602,1.7657270655035973,1.9351569935679436,6,2.98714782577008,2.3644110094755892,3.6451337020844226,6,3.7422718790670237,2.559483051300049,4.677211865782738,6,0.0,0.0,0.0,6,0.06056955842295434,0.06048850618502111,0.06063518615216895,6,0.0,0.0,0.0,6,0.23534228286557343,0.21723111588522245,0.2479378436449449,6,0.028924519095578204,0.024826216484607744,0.03291384317521781,6,2.3812632115247347,2.232037973590195,2.5412311544641852,6,5.062499999999882,5.009999999999883,5.15999999999988,6,0.46034301768111124,0.3850746268656716,0.4886699507389163,6,0.1476423862894225,0.14190275047331902,0.15549180170403565,6,0.02798687992667696,0.027854205968260166,0.0281712544632726,6,125.33333333333333,123.0,127.0,6,0.02840752943087004,0.02827906898317158,0.028553489332549135,6,125.33333333333333,123.0,127.0,6,0.03,0.029999999999999992,0.030000000000000002,6,126.66666666666667,125.0,129.0,6,0.8501523343694215,0.8428290766208252,0.8596321393998064,6,1013.5,1003.0,1033.0,6,6,2,4,0,4.367499999999907
