t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,damping_passivity_z,v_force_z,ke_est,f_des_z_eff,v_r_z,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,fz_dot,fz_predicted,fz_error_predicted,vz_surface,vz_surface_raw,vz_surface_observed,vz_integral,vz_feedback,vz_unclamped,vz_achieved_tool,surface_confidence,passivity_scale,passivity_energy_j,contact_present,active_reference_reset,force_event_active,force_event_reason,force_event_count,sensor_stale,safety_stop,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
1.8293,move->d,none,1.4083,0.002801,-0.025813,-0.542140,0.001366,1.595885,0.027912,1.067195,1.556165,0.002627,-0.025744,-0.542309,0.001309,1.596575,0.027943,1.067025,1.556048,0.197200,-0.396821,0.379642,3.128636,-0.550165,-3.137928,0.00035,0.00586,0.00064,0.00001,-0.00027,-0.00007,0.00035,0.00586,0.00064,0.00001,-0.00027,-0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.120,0.0384,0.00000,0,0,0,0,0.156,1.033,0.437,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006458,0.000892,0.223,1.069,0.452,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12956,0.00756,0.0566,0.00621,0.0000,0.9538,0.030,0.40114,4.0000,0.002801,0.002627,0.005662,1,0.005662
1.8357,move->d,none,1.4133,0.002829,-0.025813,-0.542129,0.001372,1.595865,0.027909,1.067202,1.556172,0.002627,-0.025744,-0.542309,0.001309,1.596575,0.027943,1.067025,1.556048,0.197200,-0.396821,0.379642,3.128636,-0.550165,-3.137928,0.00036,0.00595,0.00065,0.00001,-0.00027,-0.00007,0.00036,0.00595,0.00065,0.00001,-0.00027,-0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.146,0.0395,0.00000,0,0,0,0,0.166,1.039,0.439,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006390,0.007207,0.223,1.069,0.452,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12956,0.00773,0.0570,0.00625,0.0000,0.9533,0.030,0.40111,4.0000,0.002829,0.002714,0.005698,1,0.005698
1.8417,move->d,none,1.4183,0.002858,-0.025813,-0.542117,0.001376,1.595845,0.027906,1.067210,1.556177,0.002714,-0.025709,-0.542396,0.001292,1.596557,0.027943,1.066990,1.556048,0.197195,-0.396732,0.379670,3.128630,-0.550025,-3.137906,0.00037,0.00587,0.00061,-0.00000,0.00001,-0.00010,0.00037,0.00587,0.00061,-0.00000,0.00001,-0.00010,-0.00036,0.00737,0.00232,0.00049,-0.01153,0.00158,0.083,0.0397,0.00000,0,0,0,0,0.176,1.049,0.442,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006065,0.001200,0.225,1.123,0.458,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.001708,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12956,0.00768,0.0573,0.00629,0.0000,0.9528,0.030,0.40108,4.0000,0.002858,0.002714,0.005735,1,0.005735
1.8481,move->d,none,1.4233,0.002887,-0.025814,-0.542105,0.001382,1.595825,0.027903,1.067217,1.556183,0.002714,-0.025744,-0.542309,0.001257,1.596557,0.027960,1.067042,1.556066,0.197198,-0.396742,0.379645,3.128570,-0.550164,-3.137939,0.00037,0.00598,0.00066,-0.00011,-0.00026,0.00002,0.00037,0.00598,0.00066,-0.00011,-0.00026,0.00002,0.00041,-0.00161,-0.00403,0.00831,0.02268,-0.01047,0.129,0.0408,0.00000,0,0,0,0,0.177,1.043,0.440,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006354,0.001444,0.136,0.938,0.413,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003204,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12956,0.00775,0.0577,0.00634,0.0000,0.9524,0.030,0.40105,4.0000,0.002887,0.002714,0.005771,1,0.005771
1.8540,move->d,none,1.4283,0.002916,-0.025814,-0.542093,0.001388,1.595805,0.027899,1.067225,1.556191,0.002714,-0.025709,-0.542379,0.001292,1.596505,0.027943,1.067025,1.556048,0.197195,-0.396732,0.379679,3.128631,-0.550025,-3.137905,0.00038,0.00606,0.00061,-0.00000,0.00001,-0.00011,0.00038,0.00606,0.00061,-0.00000,0.00001,-0.00011,-0.00037,0.00155,0.00522,-0.00804,-0.02173,0.01016,0.134,0.0390,0.00000,0,0,0,0,0.171,1.039,0.439,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005944,0.000990,0.095,1.030,0.438,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004242,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12956,0.00793,0.0581,0.00638,0.0000,0.9519,0.030,0.40103,4.0000,0.002916,0.002714,0.005808,1,0.005808
1.8598,move->d,none,1.4333,0.002945,-0.025814,-0.542081,0.001396,1.595785,0.027895,1.067232,1.556200,0.002714,-0.025761,-0.542344,0.001292,1.596488,0.027943,1.067025,1.556048,0.197202,-0.396742,0.379677,3.128630,-0.550043,-3.137957,0.00038,0.00617,0.00062,-0.00000,-0.00002,-0.00000,0.00038,0.00617,0.00062,-0.00000,-0.00002,-0.00000,0.00103,-0.00171,-0.00019,0.00008,0.00285,-0.00855,0.172,0.0391,0.00000,0,0,0,0,0.173,1.045,0.440,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005772,0.000645,0.239,1.129,0.451,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000397,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12955,0.00807,0.0584,0.00642,0.0000,0.9514,0.031,0.40100,4.0000,0.002945,0.002714,0.005844,1,0.005844
1.8666,move->d,none,1.4383,0.002975,-0.025814,-0.542069,0.001406,1.595764,0.027890,1.067240,1.556211,0.002714,-0.025761,-0.542344,0.001292,1.596488,0.027943,1.067025,1.556048,0.197202,-0.396742,0.379677,3.128630,-0.550043,-3.137957,0.00038,0.00627,0.00062,-0.00000,-0.00002,-0.00000,0.00038,0.00627,0.00062,-0.00000,-0.00002,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.201,0.0403,0.00000,0,0,0,0,0.178,1.048,0.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006811,0.001810,0.210,1.048,0.489,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12955,0.00830,0.0588,0.00647,0.0000,0.9509,0.032,0.40097,4.0000,0.002975,0.002983,0.005881,1,0.005881
1.8727,move->d,none,1.4433,0.003004,-0.025815,-0.542057,0.001404,1.595743,0.027892,1.067249,1.556209,0.002983,-0.025761,-0.542274,0.001292,1.596488,0.027908,1.066990,1.556048,0.197218,-0.396482,0.379669,3.128664,-0.550079,-3.137993,0.00035,0.00584,0.00065,0.00005,-0.00009,0.00004,0.00035,0.00584,0.00065,0.00005,-0.00009,0.00004,0.00236,0.03837,-0.00129,-0.00426,0.00524,-0.00266,0.067,0.0414,0.00000,0,0,0,0,0.172,1.048,0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006149,0.001110,0.083,1.036,0.425,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000294,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12955,0.00782,0.0592,0.00651,0.0000,0.9504,0.029,0.40094,4.0000,0.003004,0.002983,0.005918,1,0.005918
1.8780,move->d,none,1.4483,0.003034,-0.025814,-0.542045,0.001403,1.595722,0.027892,1.067257,1.556209,0.002983,-0.025761,-0.542274,0.001292,1.596488,0.027908,1.066990,1.556048,0.197218,-0.396482,0.379669,3.128664,-0.550079,-3.137993,0.00036,0.00594,0.00066,0.00005,-0.00009,0.00004,0.00036,0.00594,0.00066,0.00005,-0.00009,0.00004,0.00236,0.03837,-0.00129,-0.00426,0.00524,-0.00266,0.060,0.0426,0.00000,0,0,0,0,0.163,1.048,0.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005226,0.006291,0.083,1.036,0.425,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000294,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12955,0.00786,0.0595,0.00656,0.0000,0.9499,0.030,0.40091,4.0000,0.003034,0.002983,0.005955,1,0.005955
1.8841,move->d,none,1.4533,0.003064,-0.025815,-0.542032,0.001404,1.595702,0.027891,1.067265,1.556210,0.002983,-0.025744,-0.542309,0.001257,1.596418,0.027943,1.067094,1.556048,0.197199,-0.396478,0.379683,3.128609,-0.550077,-3.137957,0.00040,0.00603,0.00064,-0.00004,-0.00009,0.00002,0.00040,0.00603,0.00064,-0.00004,-0.00009,0.00002,-0.00165,0.00033,0.00132,0.00418,-0.00010,0.00065,0.059,0.0398,0.00000,0,0,0,0,0.164,1.051,0.452,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006129,0.001298,0.234,1.095,0.538,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000257,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12955,0.00785,0.0599,0.00660,0.0000,0.9494,0.030,0.40088,4.0000,0.003064,0.002983,0.005992,1,0.005992
1.8899,move->d,none,1.4583,0.003094,-0.025815,-0.542020,0.001407,1.595681,0.027890,1.067272,1.556213,0.002983,-0.025744,-0.542309,0.001309,1.596418,0.027943,1.067094,1.556048,0.197199,-0.396465,0.379683,3.128640,-0.550078,-3.137929,0.00041,0.00610,0.00065,0.00001,-0.00009,-0.00007,0.00041,0.00610,0.00065,0.00001,-0.00009,-0.00007,0.00001,0.00217,-0.00003,-0.00465,0.00012,0.00772,0.070,0.0410,0.00000,0,0,0,0,0.162,1.051,0.458,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005846,0.001313,0.129,1.018,0.475,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000040,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12955,0.00795,0.0603,0.00665,0.0000,0.9489,0.031,0.40085,4.0000,0.003094,0.003165,0.006029,1,0.006029
1.8963,move->d,none,1.4633,0.003124,-0.025815,-0.542007,0.001402,1.595660,0.027893,1.067281,1.556207,0.003165,-0.025779,-0.542274,0.001292,1.596435,0.027908,1.067042,1.556066,0.197212,-0.396302,0.379678,3.128647,-0.550079,-3.138010,0.00039,0.00587,0.00067,0.00003,-0.00009,0.00009,0.00039,0.00587,0.00067,0.00003,-0.00009,0.00009,0.00216,0.02726,-0.00084,-0.00095,0.00010,-0.01292,0.114,0.0432,0.00000,0,0,0,0,0.147,1.039,0.454,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006324,0.001645,0.019,0.936,0.387,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000112,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12955,0.00818,0.0607,0.00669,0.0000,0.9484,0.030,0.40082,4.0000,0.003124,0.003165,0.006066,1,0.006066
1.9032,move->d,none,1.4683,0.003155,-0.025814,-0.541994,0.001399,1.595638,0.027894,1.067289,1.556203,0.003165,-0.025761,-0.542274,0.001239,1.596435,0.027943,1.067059,1.556066,0.197209,-0.396303,0.379676,3.128580,-0.550094,-3.137984,0.00040,0.00597,0.00068,-0.00009,-0.00013,0.00011,0.00040,0.00597,0.00068,-0.00009,-0.00013,0.00011,-0.00045,-0.00014,-0.00032,0.00813,0.00226,-0.00138,0.094,0.0444,0.00000,0,0,0,0,0.138,1.031,0.449,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006957,0.001523,0.135,1.015,0.429,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000504,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12955,0.00814,0.0610,0.00673,0.0000,0.9479,0.030,0.40079,4.0000,0.003155,0.003165,0.006103,1,0.006103
1.9093,move->d,none,1.4733,0.003186,-0.025815,-0.541981,0.001397,1.595617,0.027895,1.067297,1.556201,0.003165,-0.025744,-0.542256,0.001309,1.596313,0.027943,1.067059,1.556048,0.197221,-0.396284,0.379713,3.128643,-0.549991,-3.137931,0.00038,0.00603,0.00062,0.00002,0.00008,-0.00007,0.00038,0.00603,0.00062,0.00002,0.00008,-0.00007,0.00633,0.00957,0.01884,-0.02752,-0.05350,0.04452,0.062,0.0387,0.00000,0,0,0,0,0.143,1.040,0.449,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006048,0.005632,0.236,1.173,0.469,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.019267,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12954,0.00804,0.0614,0.00678,0.0000,0.9474,0.030,0.40076,4.0000,0.003186,0.003165,0.006140,1,0.006140
1.9153,move->d,none,1.4783,0.003217,-0.025815,-0.541968,0.001396,1.595595,0.027895,1.067306,1.556201,0.003165,-0.025779,-0.542309,0.001292,1.596383,0.027943,1.067059,1.556031,0.197209,-0.396296,0.379700,3.128649,-0.550008,-3.137975,0.00041,0.00615,0.00065,0.00003,0.00005,0.00001,0.00041,0.00615,0.00065,0.00003,0.00005,0.00001,-0.00122,-0.00115,-0.00120,-0.00052,0.00164,-0.00387,0.054,0.0439,0.00000,0,0,0,0,0.142,1.044,0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006030,0.001122,0.104,1.037,0.461,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001651,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12954,0.00820,0.0618,0.00682,0.0000,0.9469,0.031,0.40073,4.0000,0.003217,0.003239,0.006178,1,0.006178
1.9214,move->d,none,1.4833,0.003248,-0.025815,-0.541954,0.001393,1.595573,0.027897,1.067315,1.556198,0.003239,-0.025779,-0.542309,0.001292,1.596383,0.027943,1.067059,1.556031,0.197209,-0.396222,0.379700,3.128649,-0.550008,-3.137975,0.00042,0.00610,0.00066,0.00003,0.00005,0.00001,0.00042,0.00610,0.00066,0.00003,0.00005,0.00001,-0.00122,-0.00115,-0.00120,-0.00052,0.00164,-0.00387,0.078,0.0451,0.00000,0,0,0,0,0.138,1.045,0.451,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006122,0.007181,0.104,1.037,0.461,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001651,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12954,0.00832,0.0621,0.00687,0.0000,0.9464,0.031,0.40070,4.0000,0.003248,0.003239,0.006215,1,0.006215
1.9274,move->d,none,1.4883,0.003279,-0.025815,-0.541941,0.001392,1.595551,0.027897,1.067323,1.556197,0.003239,-0.025744,-0.542239,0.001309,1.596365,0.027943,1.067059,1.556048,0.197220,-0.396210,0.379692,3.128640,-0.550061,-3.137930,0.00040,0.00618,0.00069,0.00001,-0.00006,-0.00007,0.00040,0.00618,0.00069,0.00001,-0.00006,-0.00007,0.00093,0.00716,-0.00067,0.00060,0.00436,0.00339,0.071,0.0454,0.00000,0,0,0,0,0.132,1.039,0.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005993,0.001227,0.095,0.961,0.369,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000163,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12954,0.00829,0.0625,0.00691,0.0000,0.9459,0.031,0.40067,4.0000,0.003279,0.003239,0.006253,1,0.006253
1.9333,move->d,none,1.4933,0.003310,-0.025815,-0.541927,0.001392,1.595529,0.027897,1.067332,1.556198,0.003239,-0.025691,-0.542256,0.001309,1.596313,0.027943,1.067059,1.556048,0.197221,-0.396200,0.379713,3.128643,-0.549991,-3.137878,0.00040,0.00626,0.00065,0.00002,0.00008,-0.00017,0.00040,0.00626,0.00065,0.00002,0.00008,-0.00017,0.00028,0.00164,0.00329,-0.00028,-0.01112,0.00835,0.048,0.0436,0.00000,0,0,0,0,0.128,1.035,0.440,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005873,0.000807,0.112,1.029,0.422,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.002935,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12954,0.00832,0.0629,0.00696,0.0000,0.9454,0.032,0.40063,4.0000,0.003310,0.003239,0.006290,1,0.006290
1.9394,move->d,none,1.4983,0.003342,-0.025815,-0.541914,0.001394,1.595508,0.027896,1.067341,1.556200,0.003239,-0.025761,-0.542239,0.001309,1.596243,0.027943,1.067059,1.556066,0.197229,-0.396212,0.379732,3.128627,-0.549938,-3.137949,0.00039,0.00638,0.00062,-0.00001,0.00019,-0.00001,0.00039,0.00638,0.00062,-0.00001,0.00019,-0.00001,0.00153,-0.00238,0.00371,0.00258,-0.00991,-0.01495,0.042,0.0409,0.00000,0,0,0,0,0.129,1.041,0.442,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006126,0.001645,0.165,1.125,0.498,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003984,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12954,0.00833,0.0633,0.00700,0.0000,0.9448,0.032,0.40060,4.0000,0.003342,0.003312,0.006328,1,0.006328
1.9451,move->d,none,1.5033,0.003374,-0.025816,-0.541900,0.001394,1.595486,0.027895,1.067350,1.556200,0.003312,-0.025709,-0.542239,0.001292,1.596261,0.027960,1.067094,1.556066,0.197222,-0.396129,0.379721,3.128597,-0.549990,-3.137887,0.00041,0.00632,0.00065,-0.00006,0.00008,-0.00011,0.00041,0.00632,0.00065,-0.00006,0.00008,-0.00011,-0.00126,0.01348,-0.00174,0.00405,0.00837,0.00759,0.050,0.0431,0.00000,0,0,0,0,0.134,1.042,0.443,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005651,0.001138,0.188,1.028,0.437,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002292,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12954,0.00839,0.0637,0.00705,0.0000,0.9443,0.032,0.40057,4.0000,0.003374,0.003312,0.006366,1,0.006366
1.9507,move->d,none,1.5083,0.003406,-0.025816,-0.541886,0.001395,1.595464,0.027894,1.067359,1.556202,0.003312,-0.025709,-0.542239,0.001292,1.596261,0.027960,1.067094,1.556066,0.197222,-0.396129,0.379721,3.128597,-0.549990,-3.137887,0.00042,0.00642,0.00066,-0.00006,0.00008,-0.00011,0.00042,0.00642,0.00066,-0.00006,0.00008,-0.00011,-0.00126,0.01348,-0.00174,0.00405,0.00837,0.00759,0.050,0.0444,0.00000,0,0,0,0,0.141,1.042,0.443,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005666,0.006734,0.188,1.028,0.437,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002292,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12954,0.00849,0.0640,0.00709,0.0000,0.9438,0.032,0.40054,4.0000,0.003406,0.003312,0.006403,1,0.006403
1.9567,move->d,none,1.5133,0.003438,-0.025816,-0.541873,0.001399,1.595441,0.027892,1.067368,1.556206,0.003312,-0.025761,-0.542187,0.001257,1.596243,0.027943,1.067059,1.556048,0.197237,-0.396154,0.379722,3.128611,-0.549990,-3.137976,0.00039,0.00657,0.00067,-0.00004,0.00008,0.00006,0.00039,0.00657,0.00067,-0.00004,0.00008,0.00006,0.00129,-0.00212,0.00005,-0.00099,-0.00001,-0.00711,0.081,0.0447,0.00000,0,0,0,0,0.139,1.031,0.439,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005922,0.001087,0.074,0.917,0.400,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000739,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12953,0.00857,0.0644,0.00714,0.0000,0.9432,0.033,0.40051,4.0000,0.003438,0.003312,0.006441,1,0.006441
1.9623,move->d,none,1.5183,0.003470,-0.025816,-0.541859,0.001403,1.595418,0.027890,1.067377,1.556211,0.003312,-0.025761,-0.542239,0.001309,1.596243,0.027943,1.067112,1.556066,0.197220,-0.396139,0.379724,3.128626,-0.549991,-3.137947,0.00043,0.00665,0.00068,-0.00001,0.00008,-0.00002,0.00043,0.00665,0.00068,-0.00001,0.00008,-0.00002,-0.00281,0.00242,0.00042,-0.00216,0.00012,0.00618,0.101,0.0460,0.00000,0,0,0,0,0.134,1.024,0.440,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005599,0.000741,0.084,1.003,0.471,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001140,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12953,0.00872,0.0648,0.00719,0.0000,0.9427,0.033,0.40047,4.0000,0.003470,0.003312,0.006479,1,0.006479
1.9685,move->d,none,1.5233,0.003503,-0.025817,-0.541845,0.001409,1.595396,0.027887,1.067386,1.556218,0.003312,-0.025744,-0.542204,0.001292,1.596226,0.027960,1.067094,1.556048,0.197229,-0.396138,0.379726,3.128615,-0.549990,-3.137922,0.00042,0.00675,0.00068,-0.00003,0.00008,-0.00006,0.00042,0.00675,0.00068,-0.00003,0.00008,-0.00006,0.00151,0.00026,0.00024,0.00153,-0.00010,0.00316,0.127,0.0463,0.00000,0,0,0,0,0.135,1.015,0.442,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006200,0.000644,0.185,0.977,0.463,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000994,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12953,0.00886,0.0652,0.00723,0.0000,0.9422,0.034,0.40044,4.0000,0.003503,0.003448,0.006517,1,0.006517
1.9751,move->d,none,1.5283,0.003536,-0.025817,-0.541831,0.001410,1.595372,0.027885,1.067395,1.556220,0.003448,-0.025744,-0.542204,0.001309,1.596226,0.027960,1.067112,1.556066,0.197226,-0.395996,0.379723,3.128608,-0.550008,-3.137912,0.00043,0.00657,0.00070,-0.00004,0.00005,-0.00007,0.00043,0.00657,0.00070,-0.00004,0.00005,-0.00007,-0.00052,0.02327,-0.00043,0.00099,0.00291,0.00103,0.059,0.0476,0.00000,0,0,0,0,0.134,1.006,0.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006618,0.001170,0.114,0.961,0.458,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000893,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12953,0.00873,0.0656,0.00728,0.0000,0.9416,0.033,0.40041,4.0000,0.003536,0.003448,0.006556,1,0.006556
1.9814,move->d,none,1.5333,0.003569,-0.025817,-0.541816,0.001413,1.595349,0.027884,1.067404,1.556223,0.003448,-0.025744,-0.542204,0.001309,1.596226,0.027960,1.067112,1.556066,0.197226,-0.395996,0.379723,3.128608,-0.550008,-3.137912,0.00044,0.00667,0.00071,-0.00004,0.00005,-0.00007,0.00044,0.00667,0.00071,-0.00004,0.00005,-0.00007,-0.00052,0.02327,-0.00043,0.00099,0.00291,0.00103,0.074,0.0489,0.00000,0,0,0,0,0.131,0.997,0.448,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006321,0.007445,0.114,0.961,0.458,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000893,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12953,0.00884,0.0659,0.00733,0.0000,0.9411,0.034,0.40038,4.0000,0.003569,0.003448,0.006594,1,0.006594
1.9879,move->d,none,1.5383,0.003602,-0.025817,-0.541802,0.001417,1.595325,0.027882,1.067413,1.556228,0.003448,-0.025744,-0.542134,0.001309,1.596226,0.027890,1.067164,1.556066,0.197226,-0.396012,0.379702,3.128676,-0.550132,-3.137980,0.00045,0.00681,0.00076,0.00007,-0.00020,-0.00000,0.00045,0.00681,0.00076,0.00007,-0.00020,-0.00000,-0.00001,-0.00124,-0.00166,-0.00445,0.00944,-0.00254,0.123,0.0502,0.00000,0,0,0,0,0.122,0.985,0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006512,0.000894,0.050,0.924,0.419,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001408,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12953,0.00891,0.0663,0.00738,0.0000,0.9405,0.034,0.40034,4.0000,0.003602,0.003448,0.006632,1,0.006632
1.9942,move->d,none,1.5433,0.003635,-0.025818,-0.541788,0.001422,1.595301,0.027879,1.067422,1.556234,0.003448,-0.025761,-0.542152,0.001344,1.596191,0.027943,1.067112,1.556066,0.197236,-0.395995,0.379724,3.128646,-0.550026,-3.137928,0.00043,0.00688,0.00072,0.00002,0.00001,-0.00008,0.00043,0.00688,0.00072,0.00002,0.00001,-0.00008,0.00169,0.00278,0.00376,0.00424,-0.01741,0.00613,0.123,0.0496,0.00000,0,0,0,0,0.119,0.990,0.447,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006338,0.001229,0.133,1.084,0.461,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004057,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12953,0.00906,0.0667,0.00742,0.0000,0.9400,0.035,0.40031,4.0000,0.003635,0.003448,0.006671,1,0.006671
2.0011,move->d,none,1.5483,0.003669,-0.025818,-0.541774,0.001429,1.595277,0.027875,1.067432,1.556243,0.003448,-0.025761,-0.542152,0.001344,1.596191,0.027943,1.067112,1.556066,0.197236,-0.395995,0.379724,3.128646,-0.550026,-3.137928,0.00044,0.00698,0.00073,0.00002,0.00001,-0.00008,0.00044,0.00698,0.00073,0.00002,0.00001,-0.00008,0.00169,0.00278,0.00376,0.00424,-0.01741,0.00613,0.154,0.0510,0.00000,0,0,0,0,0.119,1.002,0.448,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006878,0.008024,0.133,1.084,0.461,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004057,nan,nan,nan,0,0,0,,0,0,0,1.0000,1.0000,0.12952,0.00925,0.0671,0.00747,0.0000,0.9394,0.035,0.40028,4.0000,0.003669,0.003448,0.006709,1,0.006709
