t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,force_reference_accel_m_s2,force_reference_reversal_reset,force_reference_fast_clear,force_fast_z,retract_guard_armed,retract_fast_hold,retract_fast_stop_count,retract_fast_rearm_count,force_task_latched,physical_contact_state,physical_contact_acquire_event,physical_contact_loss_event,physical_contact_reacquire_event,physical_contact_low_timer_s,physical_contact_high_timer_s,mass_z_eff,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
9.3927,scan,legacy_symmetric,1.4000,0.422688,1.088183,-0.523396,-0.330001,1.471715,-0.784523,1.305017,2.120391,0.422404,1.096084,-0.523372,-0.330565,1.471121,-0.789971,1.309538,2.124153,0.308427,0.022822,0.418745,-3.124246,0.151276,-3.130763,0.00157,0.01734,-0.01146,0.00054,-0.00044,-0.00113,0.00157,0.01734,-0.01146,0.00054,-0.00044,-0.00113,0.00395,0.01454,-0.00321,0.03096,-0.02167,0.04580,0.163,0.3593,0.00001,0,0,0,0,0.262,0.520,0.381,0.6215,131.10,130.16,1.24,0.01130,1500.0,2.000,0.00005,0.3000,1.000000,0.0000,0.000000,0,0,0.355,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4860,0,0.005197,0.000434,0.349,0.611,0.442,0.003543,1,1.0000,1.0000,0.11699,0.46191,0.2076,0.00000,0.9989,0.0000,0.104,0.00110,1.8537,0.422688,0.422404,,0,
9.3982,scan,legacy_symmetric,1.4050,0.422784,1.086554,-0.523249,-0.329770,1.472071,-0.783432,1.304081,2.119764,0.422404,1.094862,-0.523302,-0.330513,1.471435,-0.788994,1.308822,2.123717,0.308425,0.022813,0.418658,-3.124413,0.151136,-3.130810,0.00157,0.01737,-0.01146,0.00030,-0.00065,-0.00110,0.00157,0.01737,-0.01146,0.00030,-0.00065,-0.00110,-0.00195,-0.00732,-0.06683,0.12557,0.10889,-0.01688,0.111,0.3827,0.00001,0,0,0,0,0.271,0.515,0.379,0.6209,131.15,130.12,1.24,0.01129,1500.0,2.000,0.00005,0.3000,1.000000,0.0000,0.000000,0,0,0.364,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4837,0,0.005511,0.004664,0.453,0.555,0.335,0.065880,1,1.0000,1.0000,0.11702,0.46159,0.2075,0.00000,0.9989,0.0000,0.104,0.00109,1.8572,0.422784,0.422629,,0,
9.4042,scan,legacy_symmetric,1.4100,0.422880,1.084922,-0.523110,-0.329548,1.472425,-0.782339,1.303146,2.119120,0.422629,1.093676,-0.523197,-0.330373,1.471627,-0.787789,1.307775,2.122949,0.308449,0.023166,0.418656,-3.124572,0.151263,-3.130313,0.00158,0.01629,-0.01143,0.00006,-0.00046,-0.00188,0.00158,0.01629,-0.01143,0.00006,-0.00046,-0.00188,0.00411,0.06063,-0.00035,0.02731,-0.02146,0.08934,0.307,0.4081,0.00001,0,0,0,0,0.282,0.514,0.378,0.6201,131.18,130.06,1.24,0.01129,1500.0,2.000,0.00005,0.3000,1.000000,0.0000,0.000000,0,0,0.405,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4806,0,0.005925,0.004756,0.502,0.615,0.473,0.000038,1,1.0000,1.0000,0.11705,0.46246,0.2078,0.00000,0.9989,0.0000,0.100,0.00108,1.8607,0.422880,0.422629,,0,
9.4103,scan,legacy_symmetric,1.4150,0.422976,1.083295,-0.522966,-0.329316,1.472783,-0.781249,1.302210,2.118493,0.422629,1.090237,-0.522761,-0.329920,1.472377,-0.785939,1.306361,2.121919,0.308442,0.022969,0.418456,-3.124266,0.150954,-3.130970,0.00157,0.01743,-0.01145,0.00052,-0.00092,-0.00083,0.00157,0.01743,-0.01145,0.00052,-0.00092,-0.00083,-0.00063,-0.01985,-0.02001,-0.03052,0.03062,-0.07069,0.115,0.3046,0.00001,0,0,0,0,0.293,0.511,0.377,0.6195,131.19,130.01,1.24,0.01128,1500.0,2.000,0.00005,0.3000,1.000000,0.0000,0.000000,0,0,0.367,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4779,0,0.006181,0.000968,-0.019,0.120,0.099,0.020001,1,1.0000,1.0000,0.11708,0.46124,0.2073,0.00000,0.9989,0.0000,0.105,0.00107,1.8640,0.422976,0.422629,,0,
9.4159,scan,legacy_symmetric,1.4200,0.423072,1.081671,-0.522820,-0.329082,1.473139,-0.780161,1.301279,2.117869,0.422629,1.089190,-0.522726,-0.329797,1.472569,-0.785032,1.305454,2.121238,0.308469,0.023035,0.418471,-3.124335,0.151146,-3.130612,0.00157,0.01747,-0.01146,0.00041,-0.00063,-0.00138,0.00157,0.01747,-0.01146,0.00041,-0.00063,-0.00138,0.00452,0.01106,0.00246,0.01183,-0.03185,0.06139,0.087,0.3378,0.00001,0,0,0,0,0.299,0.508,0.372,0.6185,131.19,129.93,1.24,0.01129,1500.0,2.000,0.00005,0.3000,1.000000,0.0000,0.000000,0,0,0.372,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4739,0,0.005537,0.000509,0.275,1.053,0.376,-0.001924,1,1.0000,1.0000,0.11711,0.45986,0.2068,0.00000,0.9990,0.0000,0.105,0.00106,1.8673,0.423072,0.422629,,0,
9.4216,scan,legacy_symmetric,1.4250,0.423169,1.080047,-0.522677,-0.328850,1.473497,-0.779071,1.300345,2.117237,0.422629,1.087340,-0.522621,-0.329588,1.472883,-0.784281,1.304930,2.120854,0.308452,0.022804,0.418391,-3.124279,0.151018,-3.131363,0.00157,0.01749,-0.01147,0.00050,-0.00083,-0.00024,0.00157,0.01749,-0.01147,0.00050,-0.00083,-0.00024,-0.00306,-0.04066,-0.01409,-0.00999,0.02245,-0.13347,0.338,0.3248,0.00001,0,0,0,0,0.302,0.517,0.366,0.6172,131.17,129.84,1.23,0.01130,1500.0,2.000,0.00005,0.3000,1.000000,0.0000,0.000000,0,0,0.374,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4687,0,0.005732,0.000555,0.612,1.155,0.380,0.014108,1,1.0000,1.0000,0.11714,0.46087,0.2068,0.00000,0.9990,0.0000,0.105,0.00105,1.8705,0.423169,0.422629,,0,
9.4274,scan,legacy_symmetric,1.4300,0.423265,1.078427,-0.522533,-0.328617,1.473854,-0.777982,1.299414,2.116607,0.422629,1.085926,-0.522499,-0.329344,1.473232,-0.783286,1.303918,2.120243,0.308475,0.022850,0.418367,-3.124278,0.151155,-3.131170,0.00158,0.01752,-0.01149,0.00050,-0.00062,-0.00053,0.00158,0.01752,-0.01149,0.00050,-0.00062,-0.00053,0.00405,0.00789,-0.00400,0.00025,-0.02338,0.03258,0.373,0.3368,0.00001,0,0,0,0,0.308,0.541,0.362,0.6156,131.12,129.72,1.23,0.01132,1500.0,2.000,0.00005,0.3000,1.000000,0.0000,0.000000,0,0,0.377,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4624,0,0.005815,0.000471,0.166,0.999,0.399,0.004442,1,1.0000,1.0000,0.11717,0.45980,0.2064,0.00000,0.9990,0.0000,0.105,0.00104,1.8737,0.423265,0.423054,,0,
9.4331,scan,legacy_symmetric,1.4350,0.423361,1.076807,-0.522390,-0.328383,1.474211,-0.776894,1.298484,2.115978,0.423054,1.084391,-0.522377,-0.329099,1.473669,-0.782257,1.302993,2.119685,0.308481,0.023282,0.418293,-3.124260,0.151141,-3.131132,0.00158,0.01755,-0.01151,0.00052,-0.00064,-0.00058,0.00158,0.01755,-0.01151,0.00052,-0.00064,-0.00058,0.00091,0.07563,-0.01297,-0.00307,0.00247,0.00611,0.101,0.3417,0.00001,0,0,0,0,0.313,0.571,0.361,0.6139,131.06,129.59,1.23,0.01134,1500.0,2.000,0.00004,0.3000,1.000000,0.0000,0.000000,0,0,0.388,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4556,0,0.005694,0.000458,0.232,0.462,0.457,0.011763,1,1.0000,1.0000,0.11720,0.45958,0.2064,0.00000,0.9990,0.0000,0.105,0.00103,1.8768,0.423361,0.423054,,0,
9.4388,scan,legacy_symmetric,1.4400,0.423458,1.075190,-0.522246,-0.328150,1.474568,-0.775807,1.297557,2.115348,0.423054,1.083343,-0.522360,-0.328960,1.473843,-0.781558,1.302347,2.119249,0.308489,0.023265,0.418293,-3.124354,0.151251,-3.131132,0.00158,0.01758,-0.01152,0.00038,-0.00048,-0.00060,0.00158,0.01758,-0.01152,0.00038,-0.00048,-0.00060,0.00562,-0.01124,-0.00005,0.06169,-0.07186,0.00905,0.154,0.3745,0.00001,0,0,0,0,0.313,0.591,0.362,0.6120,130.98,129.45,1.22,0.01135,1500.0,2.000,0.00004,0.3000,1.000000,0.0000,0.000000,0,0,0.403,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4479,0,0.005644,0.004563,0.248,0.047,0.417,0.001074,1,1.0000,1.0000,0.11724,0.45892,0.2060,0.00000,0.9990,0.0000,0.105,0.00102,1.8798,0.423458,0.423054,,0,
9.4443,scan,legacy_symmetric,1.4450,0.423554,1.073573,-0.522102,-0.327916,1.474923,-0.774719,1.296631,2.114717,0.423054,1.081668,-0.522185,-0.328645,1.474227,-0.780668,1.301475,2.118725,0.308501,0.023216,0.418245,-3.124234,0.151308,-3.131287,0.00158,0.01761,-0.01153,0.00056,-0.00039,-0.00035,0.00158,0.01761,-0.01153,0.00056,-0.00039,-0.00035,0.00222,-0.00902,-0.00895,-0.02194,-0.01081,-0.03240,0.272,0.3712,0.00001,0,0,0,0,0.310,0.597,0.364,0.6098,130.89,129.28,1.22,0.01136,1500.0,2.000,0.00004,0.3000,1.000000,0.0000,0.000000,0,0,0.410,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4391,0,0.005497,0.004742,0.076,0.568,0.366,0.009328,1,1.0000,1.0000,0.11727,0.45888,0.2059,0.00000,0.9990,0.0000,0.106,0.00102,1.8828,0.423554,0.423054,,0,
9.4503,scan,legacy_symmetric,1.4500,0.423651,1.071960,-0.521956,-0.327683,1.475276,-0.773632,1.295709,2.114086,0.423054,1.078875,-0.521853,-0.328314,1.474716,-0.778661,1.299520,2.117416,0.308569,0.023271,0.418219,-3.124264,0.151554,-3.131026,0.00158,0.01764,-0.01153,0.00051,-0.00002,-0.00074,0.00158,0.01764,-0.01153,0.00051,-0.00002,-0.00074,0.00666,0.00524,-0.00257,0.00325,-0.02404,0.02576,0.294,0.3038,0.00001,0,0,0,0,0.305,0.597,0.367,0.6074,130.77,129.10,1.21,0.01136,1500.0,2.000,0.00004,0.3000,1.000000,0.0000,0.000000,0,0,0.414,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4296,0,0.006044,0.000533,0.477,0.561,0.423,0.003466,1,1.0000,1.0000,0.11730,0.45783,0.2055,0.00000,0.9990,0.0000,0.106,0.00101,1.8857,0.423651,0.423646,,0,
9.4566,scan,legacy_symmetric,1.4550,0.423747,1.070343,-0.521820,-0.327460,1.475628,-0.772542,1.294787,2.113438,0.423646,1.077758,-0.521784,-0.328087,1.475082,-0.777631,1.298647,2.116735,0.308568,0.023973,0.418163,-3.124229,0.151563,-3.130557,0.00159,0.01649,-0.01151,0.00056,-0.00001,-0.00144,0.00159,0.01649,-0.01151,0.00056,-0.00001,-0.00144,-0.00013,0.12325,-0.00973,-0.00594,-0.00175,0.08127,0.323,0.3322,0.00001,0,0,0,0,0.303,0.599,0.372,0.6051,130.65,128.93,1.21,0.01136,1500.0,2.000,0.00004,0.3000,1.000000,0.0000,0.000000,0,0,0.419,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4203,0,0.006341,0.001153,0.525,0.971,0.535,0.007658,1,1.0000,1.0000,0.11733,0.45935,0.2060,0.00000,0.9990,0.0000,0.101,0.00100,1.8885,0.423747,0.423646,,0,
9.4630,scan,legacy_symmetric,1.4600,0.423844,1.068728,-0.521681,-0.327234,1.475978,-0.771455,1.293868,2.112794,0.423646,1.076327,-0.521644,-0.327895,1.475327,-0.776497,1.297722,2.116142,0.308580,0.024017,0.418131,-3.124387,0.151600,-3.130446,0.00159,0.01666,-0.01151,0.00033,0.00005,-0.00164,0.00159,0.01666,-0.01151,0.00033,0.00005,-0.00164,0.00190,0.00678,-0.00498,0.02461,-0.00549,0.02114,0.273,0.3429,0.00001,0,0,0,0,0.306,0.609,0.377,0.6026,130.51,128.74,1.21,0.01135,1500.0,2.000,0.00004,0.3000,1.000000,0.0000,0.000000,0,0,0.422,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.4103,0,0.006400,0.001160,0.202,1.054,0.305,0.005106,1,1.0000,1.0000,0.11736,0.45828,0.2057,0.00000,0.9990,0.0000,0.101,0.00099,1.8913,0.423844,0.423646,,0,
9.4691,scan,legacy_symmetric,1.4650,0.423940,1.067118,-0.521535,-0.326997,1.476331,-0.770373,1.292952,2.112169,0.423646,1.073395,-0.521382,-0.327424,1.476165,-0.774804,1.296204,2.115112,0.308584,0.023933,0.417969,-3.124115,0.151493,-3.130626,0.00158,0.01773,-0.01152,0.00073,-0.00011,-0.00131,0.00158,0.01773,-0.01152,0.00073,-0.00011,-0.00131,0.00061,-0.01222,-0.02368,-0.03920,0.01522,-0.03256,0.117,0.2674,0.00001,0,0,0,0,0.308,0.626,0.382,0.5998,130.35,128.53,1.20,0.01134,1500.0,2.000,0.00004,0.3000,1.000000,0.0004,0.000040,0,0,0.409,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3994,0,0.006098,0.000413,0.187,0.530,0.398,0.023692,1,1.0000,1.0000,0.11739,0.45631,0.2051,0.00000,0.9990,0.0000,0.106,0.00097,1.8940,0.423940,0.423646,,0,
9.4743,scan,legacy_symmetric,1.4700,0.424037,1.065510,-0.521389,-0.326759,1.476684,-0.769292,1.292037,2.111543,0.423646,1.073395,-0.521382,-0.327424,1.476165,-0.774804,1.296204,2.115112,0.308584,0.023933,0.417969,-3.124115,0.151493,-3.130626,0.00158,0.01775,-0.01151,0.00073,-0.00011,-0.00131,0.00158,0.01775,-0.01151,0.00073,-0.00011,-0.00131,0.00061,-0.01222,-0.02368,-0.03920,0.01522,-0.03256,0.050,0.3596,0.00001,0,0,0,0,0.305,0.641,0.385,0.5969,130.18,128.31,1.19,0.01133,1500.0,2.000,0.00004,0.3000,1.000000,0.0077,0.000771,0,0,0.404,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3877,0,0.005201,0.005543,0.187,0.530,0.398,0.023692,1,1.0000,1.0000,0.11742,0.45575,0.2048,0.00000,0.9990,0.0000,0.106,0.00096,1.8966,0.424037,0.423646,,0,
9.4802,scan,legacy_symmetric,1.4750,0.424134,1.063905,-0.521237,-0.326517,1.477032,-0.768217,1.291131,2.110925,0.423646,1.071196,-0.521190,-0.327040,1.476583,-0.772657,1.294284,2.113978,0.308625,0.024191,0.417971,-3.124546,0.151783,-3.129837,0.00158,0.01779,-0.01149,0.00009,0.00032,-0.00259,0.00158,0.01779,-0.01149,0.00009,0.00032,-0.00259,0.00373,0.02356,0.00019,0.03935,-0.02614,0.07787,0.175,0.3258,0.00001,0,0,0,0,0.300,0.645,0.388,0.5938,130.00,128.08,1.19,0.01133,1500.0,2.000,0.00005,0.3000,1.000000,0.0155,0.001548,0,0,0.401,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3752,0,0.005827,0.000521,0.265,0.186,0.401,0.000020,1,1.0000,1.0000,0.11745,0.45370,0.2044,0.00000,0.9990,0.0000,0.106,0.00096,1.8992,0.424134,0.424104,,0,
9.4860,scan,legacy_symmetric,1.4800,0.424231,1.062300,-0.521092,-0.326279,1.477384,-0.767135,1.290218,2.110295,0.424104,1.069241,-0.520963,-0.326830,1.477055,-0.772238,1.293952,2.113716,0.308614,0.024303,0.417822,-3.124112,0.151493,-3.130950,0.00158,0.01781,-0.01150,0.00074,-0.00011,-0.00082,0.00158,0.01781,-0.01150,0.00074,-0.00011,-0.00082,-0.00182,0.01884,-0.02521,-0.07299,0.04810,-0.19910,0.214,0.3057,0.00001,0,0,0,0,0.294,0.637,0.391,0.5905,129.80,127.83,1.18,0.01132,1500.0,2.000,0.00006,0.3000,1.000000,0.0237,0.002366,0,0,0.401,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3621,0,0.005877,0.000446,0.264,0.189,0.401,0.024342,1,1.0000,1.0000,0.11748,0.45565,0.2046,0.00000,0.9990,0.0000,0.106,0.00095,1.9017,0.424231,0.424104,,0,
9.4912,scan,legacy_symmetric,1.4850,0.424328,1.060698,-0.520946,-0.326041,1.477733,-0.766056,1.289310,2.109667,0.424104,1.067932,-0.520824,-0.326656,1.477282,-0.771244,1.292940,2.113070,0.308653,0.024357,0.417828,-3.124178,0.151682,-3.130735,0.00158,0.01784,-0.01149,0.00064,0.00017,-0.00116,0.00158,0.01784,-0.01149,0.00064,0.00017,-0.00116,0.00744,0.01044,0.00116,0.01285,-0.03610,0.04309,0.173,0.3227,0.00001,0,0,0,0,0.291,0.621,0.397,0.5888,129.62,127.70,1.18,0.01132,1500.0,2.000,0.00007,0.3000,1.000000,0.0279,0.002792,0,0,0.401,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3553,0,0.005206,0.000436,0.485,0.663,0.829,-0.000185,1,1.0000,1.0000,0.11751,0.45423,0.2040,0.00000,0.9990,0.0000,0.106,0.00094,1.9042,0.424328,0.424104,,0,
9.4967,scan,legacy_symmetric,1.4900,0.424424,1.059096,-0.520800,-0.325801,1.478083,-0.764977,1.288402,2.109039,0.424104,1.066222,-0.520684,-0.326446,1.477718,-0.770092,1.292032,2.112407,0.308651,0.024325,0.417729,-3.124149,0.151569,-3.130796,0.00157,0.01786,-0.01147,0.00068,0.00000,-0.00106,0.00157,0.01786,-0.01147,0.00068,0.00000,-0.00106,-0.00023,-0.00607,-0.01852,-0.00530,0.02098,-0.01229,0.055,0.3165,0.00001,0,0,0,0,0.293,0.606,0.411,0.5879,129.45,127.63,1.18,0.01129,1500.0,2.000,0.00009,0.3000,1.000000,0.0302,0.003019,0,0,0.612,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3517,0,0.005422,0.000498,0.484,0.663,0.829,0.018363,1,1.0000,1.0000,0.11753,0.45426,0.2040,0.00000,0.9990,0.0000,0.106,0.00093,1.9066,0.424424,0.424526,,0,
9.5027,scan,legacy_symmetric,1.4950,0.424521,1.057491,-0.520667,-0.325576,1.478431,-0.763895,1.287495,2.108384,0.424526,1.065105,-0.520579,-0.326254,1.477980,-0.768870,1.291142,2.112093,0.308649,0.024901,0.417679,-3.124622,0.151540,-3.130535,0.00158,0.01630,-0.01139,-0.00002,-0.00005,-0.00156,0.00158,0.01630,-0.01139,-0.00002,-0.00005,-0.00156,-0.00047,0.10188,-0.00872,0.08263,0.00612,0.05875,0.530,0.3442,0.00001,0,0,0,0,0.303,0.595,0.436,0.5876,129.32,127.60,1.18,0.01124,1500.0,2.000,0.00010,0.3000,1.000000,0.0311,0.003111,0,0,0.727,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3502,0,0.006001,0.000903,0.848,0.568,0.890,0.006990,1,1.0000,1.0000,0.11756,0.45611,0.2045,0.00000,0.9990,0.0000,0.100,0.00092,1.9090,0.424521,0.424526,,0,
9.5093,scan,legacy_symmetric,1.5000,0.424618,1.055892,-0.520523,-0.325334,1.478779,-0.762817,1.286590,2.107754,0.424526,1.063464,-0.520475,-0.326028,1.478364,-0.768294,1.290688,2.111342,0.308634,0.024684,0.417585,-3.124071,0.151401,-3.130920,0.00155,0.01792,-0.01135,0.00080,-0.00025,-0.00086,0.00155,0.01792,-0.01135,0.00080,-0.00025,-0.00086,-0.00600,-0.08787,-0.03819,-0.22075,0.05368,-0.18945,0.240,0.3422,0.00001,0,0,0,0,0.318,0.588,0.464,0.5876,129.21,127.61,1.18,0.01117,1500.0,2.000,0.00012,0.3000,1.000000,0.0309,0.003091,0,0,0.785,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3505,0,0.006660,0.005032,-0.012,0.622,0.278,0.038238,1,1.0000,1.0000,0.11759,0.45349,0.2037,0.00000,0.9991,0.0000,0.106,0.00091,1.9113,0.424618,0.424526,,0,
9.5159,scan,legacy_symmetric,1.5050,0.424715,1.054291,-0.520387,-0.325100,1.479125,-0.761740,1.285687,2.107108,0.424526,1.060898,-0.520195,-0.325748,1.478887,-0.766008,1.289013,2.110225,0.308643,0.024807,0.417460,-3.124429,0.151256,-3.130614,0.00154,0.01688,-0.01124,0.00027,-0.00047,-0.00140,0.00154,0.01688,-0.01124,0.00027,-0.00047,-0.00140,0.00087,0.01152,-0.01164,0.03312,0.01383,0.03354,0.267,0.2868,0.00001,0,0,0,0,0.329,0.584,0.486,0.5874,129.12,127.59,1.17,0.01108,1500.0,2.000,0.00013,0.3000,1.000000,0.0316,0.003159,0,0,0.605,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3495,0,0.006583,0.000947,0.329,0.763,0.465,0.011462,1,1.0000,1.0000,0.11762,0.45418,0.2039,0.00000,0.9991,0.0000,0.102,0.00090,1.9135,0.424715,0.424795,,0,
9.5219,scan,legacy_symmetric,1.5100,0.424812,1.052696,-0.520247,-0.324860,1.479471,-0.760658,1.284784,2.106467,0.424795,1.058629,-0.520056,-0.325434,1.479201,-0.765641,1.288664,2.109841,0.308632,0.024636,0.417400,-3.124022,0.151206,-3.131939,0.00152,0.01797,-0.01118,0.00088,-0.00054,0.00068,0.00152,0.01797,-0.01118,0.00088,-0.00054,0.00068,-0.00192,-0.02814,-0.00993,-0.06629,0.00764,-0.22868,0.074,0.2485,0.00001,0,0,0,0,0.334,0.580,0.498,0.5876,129.05,127.60,1.18,0.01099,1500.0,2.000,0.00014,0.3000,1.000000,0.0310,0.003100,0,0,0.433,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3504,0,0.005944,0.000802,0.299,0.139,0.239,0.009981,1,1.0000,1.0000,0.11765,0.45386,0.2032,0.00000,0.9991,0.0000,0.106,0.00089,1.9157,0.424812,0.424795,,0,
9.5274,scan,legacy_symmetric,1.5150,0.424909,1.051104,-0.520102,-0.324615,1.479814,-0.759586,1.283888,2.105837,0.424795,1.057478,-0.519846,-0.325225,1.479568,-0.764053,1.287355,2.108969,0.308658,0.024944,0.417341,-3.124211,0.151227,-3.130960,0.00151,0.01800,-0.01110,0.00059,-0.00051,-0.00083,0.00151,0.01800,-0.01110,0.00059,-0.00051,-0.00083,0.00475,0.05519,-0.01056,0.03376,-0.00340,0.18075,0.231,0.2740,0.00001,0,0,0,0,0.339,0.568,0.501,0.5883,129.01,127.66,1.18,0.01092,1500.0,2.000,0.00016,0.3000,1.000000,0.0291,0.002913,0,0,0.336,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3534,0,0.005507,0.000754,0.486,0.101,0.193,0.010285,1,1.0000,1.0000,0.11768,0.45128,0.2028,0.00000,0.9991,0.0000,0.106,0.00088,1.9179,0.424909,0.424795,,0,
9.5330,scan,legacy_symmetric,1.5200,0.425006,1.049512,-0.519957,-0.324368,1.480155,-0.758513,1.282994,2.105205,0.424795,1.057478,-0.519846,-0.325225,1.479568,-0.764053,1.287355,2.108969,0.308658,0.024944,0.417341,-3.124211,0.151227,-3.130960,0.00150,0.01802,-0.01105,0.00059,-0.00051,-0.00083,0.00150,0.01802,-0.01105,0.00059,-0.00051,-0.00083,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.144,0.3652,0.00001,0,0,0,0,0.344,0.552,0.495,0.5890,128.99,127.71,1.18,0.01087,1500.0,2.000,0.00017,0.3000,1.000000,0.0276,0.002759,0,0,0.287,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3559,0,0.005665,0.000771,0.284,1.000,0.244,0.000000,1,1.0000,1.0000,0.11771,0.45124,0.2028,0.00000,0.9991,0.0000,0.106,0.00088,1.9200,0.425006,0.424795,,0,
9.5385,scan,legacy_symmetric,1.5250,0.425104,1.047924,-0.519810,-0.324123,1.480492,-0.757440,1.282105,2.104572,0.424795,1.054790,-0.519707,-0.324841,1.480039,-0.762307,1.285714,2.107921,0.308692,0.024908,0.417328,-3.124395,0.151484,-3.131022,0.00150,0.01805,-0.01104,0.00032,-0.00013,-0.00078,0.00150,0.01805,-0.01104,0.00032,-0.00013,-0.00078,0.02134,-0.02278,-0.00835,0.11683,-0.16179,-0.02233,0.028,0.3024,0.00001,0,0,0,0,0.346,0.548,0.481,0.5895,128.97,127.75,1.18,0.01085,1500.0,2.000,0.00018,0.3000,1.000000,0.0261,0.002613,0,0,0.245,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3582,0,0.005509,0.004708,0.141,1.235,0.203,0.011836,1,1.0000,1.0000,0.11774,0.45034,0.2023,0.00000,0.9991,0.0000,0.106,0.00087,1.9220,0.425104,0.425112,,0,
9.5448,scan,legacy_symmetric,1.5300,0.425201,1.046332,-0.519673,-0.323888,1.480829,-0.756364,1.281215,2.103916,0.425112,1.053236,-0.519550,-0.324527,1.480406,-0.761068,1.284754,2.107555,0.308688,0.025306,0.417264,-3.124712,0.151460,-3.130988,0.00151,0.01692,-0.01102,-0.00015,-0.00017,-0.00090,0.00151,0.01692,-0.01102,-0.00015,-0.00017,-0.00090,-0.00031,0.03985,-0.00641,0.03132,0.00271,0.00805,0.307,0.3044,0.00001,0,0,0,0,0.345,0.559,0.466,0.5903,128.98,127.81,1.18,0.01087,1500.0,2.000,0.00019,0.3000,1.000000,0.0243,0.002429,0,0,0.244,0,0,0,0,1,contact,0,0,0,0.000000,0.000000,3.3611,0,0.006252,0.000958,0.400,0.475,0.666,0.005675,1,1.0000,1.0000,0.11777,0.45226,0.2028,0.00000,0.9991,0.0000,0.101,0.00086,1.9240,0.425201,0.425112,,0,
